"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR2911775","NDSU13","SRR4345507","SRR14766434","SRR5904974","SRR6683743","SRR6278424","SRR14766455","SRR2077395","SRR14767695","SRR1511527","SRR14766433","SRR3037434","SRR13641955","SRR14766368"
"apt","","Adenine phosphoribosyltransferase",579,579,1,1,618,NA,NA,"",551,551,551,"NCJKFECA_01758","GBFFMACB_00331","JGOBPIKM_04066","JAJDIPKB_03661","EDAOGEGO_01682","OCPBJCHP_02091","ELDOCFMP_02475","BHJELCCI_01884","CKEGPAKG_01131","IJEALMHG_02715","BENFFAFO_01812","JOCLDNKJ_01195","ENBCENPF_01949","KKHOBGKP_03399","DLDIJGFH_03307"
"dnaX","","DNA polymerase III subunit tau",579,579,1,1,617,NA,NA,"",1928,1928,1928,"NCJKFECA_01759","GBFFMACB_00330","JGOBPIKM_04065","JAJDIPKB_03662","EDAOGEGO_01681","OCPBJCHP_02092","ELDOCFMP_02476","BHJELCCI_01885","CKEGPAKG_01132","IJEALMHG_02714","BENFFAFO_01813","JOCLDNKJ_01196","ENBCENPF_01948","KKHOBGKP_03398","DLDIJGFH_03306"
"ybaB","","Nucleoid-associated protein YbaB",579,579,1,1,616,NA,NA,"",329,329,329,"NCJKFECA_01760","GBFFMACB_00329","JGOBPIKM_04064","JAJDIPKB_03663","EDAOGEGO_01680","OCPBJCHP_02093","ELDOCFMP_02477","BHJELCCI_01886","CKEGPAKG_01133","IJEALMHG_02713","BENFFAFO_01814","JOCLDNKJ_01197","ENBCENPF_01947","KKHOBGKP_03397","DLDIJGFH_03305"
"recR","","Recombination protein RecR",579,579,1,1,615,NA,NA,"",605,605,605,"NCJKFECA_01761","GBFFMACB_00328","JGOBPIKM_04063","JAJDIPKB_03664","EDAOGEGO_01679","OCPBJCHP_02094","ELDOCFMP_02478","BHJELCCI_01887","CKEGPAKG_01134","IJEALMHG_02712","BENFFAFO_01815","JOCLDNKJ_01198","ENBCENPF_01946","KKHOBGKP_03396","DLDIJGFH_03304"
"htpG","","Chaperone protein HtpG",579,579,1,1,614,NA,NA,"",1874,1874,1874,"NCJKFECA_01762","GBFFMACB_00327","JGOBPIKM_04062","JAJDIPKB_03665","EDAOGEGO_01678","OCPBJCHP_02095","ELDOCFMP_02479","BHJELCCI_01888","CKEGPAKG_01135","IJEALMHG_02711","BENFFAFO_01816","JOCLDNKJ_01199","ENBCENPF_01945","KKHOBGKP_03395","DLDIJGFH_03303"
"adk","","Adenylate kinase",579,579,1,1,613,NA,NA,"",644,644,644,"NCJKFECA_01763","GBFFMACB_00326","JGOBPIKM_04061","JAJDIPKB_03666","EDAOGEGO_01677","OCPBJCHP_02096","ELDOCFMP_02480","BHJELCCI_01889","CKEGPAKG_01136","IJEALMHG_02710","BENFFAFO_01817","JOCLDNKJ_01200","ENBCENPF_01944","KKHOBGKP_03394","DLDIJGFH_03302"
"prsE_2","","Type I secretion system membrane fusion protein PrsE",579,579,1,1,2065,NA,NA,"",365,1277,1235,"NCJKFECA_00409","GBFFMACB_04674","JGOBPIKM_01856","JAJDIPKB_04302","EDAOGEGO_00386","OCPBJCHP_03950","ELDOCFMP_01053","BHJELCCI_03081","CKEGPAKG_04486","IJEALMHG_03204","BENFFAFO_00059","JOCLDNKJ_03444","ENBCENPF_02738","KKHOBGKP_01957","DLDIJGFH_00059"
"hemH","","Ferrochelatase",579,579,1,1,612,NA,NA,"",962,962,962,"NCJKFECA_01764","GBFFMACB_00325","JGOBPIKM_04060","JAJDIPKB_03667","EDAOGEGO_01676","OCPBJCHP_02097","ELDOCFMP_02481","BHJELCCI_01890","CKEGPAKG_01137","IJEALMHG_02709","BENFFAFO_01818","JOCLDNKJ_01201","ENBCENPF_01943","KKHOBGKP_03393","DLDIJGFH_03301"
"aes","","Acetyl esterase",579,579,1,1,611,NA,NA,"",971,971,971,"NCJKFECA_01765","GBFFMACB_00324","JGOBPIKM_04059","JAJDIPKB_03668","EDAOGEGO_01675","OCPBJCHP_02098","ELDOCFMP_02482","BHJELCCI_01891","CKEGPAKG_01138","IJEALMHG_02708","BENFFAFO_01819","JOCLDNKJ_01202","ENBCENPF_01942","KKHOBGKP_03392","DLDIJGFH_03300"
"gsk","","Inosine-guanosine kinase",579,579,1,1,610,NA,NA,"",1349,1349,1349,"NCJKFECA_01766","GBFFMACB_00323","JGOBPIKM_04058","JAJDIPKB_03669","EDAOGEGO_01674","OCPBJCHP_02099","ELDOCFMP_02483","BHJELCCI_01892","CKEGPAKG_01139","IJEALMHG_02707","BENFFAFO_01820","JOCLDNKJ_01203","ENBCENPF_01941","KKHOBGKP_03391","DLDIJGFH_03299"
"ybaL","","Putative cation/proton antiporter YbaL",579,579,1,1,609,NA,NA,"",1676,1676,1676,"NCJKFECA_01767","GBFFMACB_00322","JGOBPIKM_04057","JAJDIPKB_03670","EDAOGEGO_01673","OCPBJCHP_02100","ELDOCFMP_02484","BHJELCCI_01893","CKEGPAKG_01140","IJEALMHG_02706","BENFFAFO_01821","JOCLDNKJ_01204","ENBCENPF_01940","KKHOBGKP_03390","DLDIJGFH_03298"
"ushA","","Protein UshA",579,579,1,1,606,NA,NA,"",1652,1652,1652,"NCJKFECA_01770","GBFFMACB_00319","JGOBPIKM_04054","JAJDIPKB_03673","EDAOGEGO_01670","OCPBJCHP_04192","ELDOCFMP_02487","BHJELCCI_01896","CKEGPAKG_01143","IJEALMHG_02703","BENFFAFO_01824","JOCLDNKJ_01207","ENBCENPF_01937","KKHOBGKP_04490","DLDIJGFH_04275"
"ybaK","","Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK",579,579,1,1,605,NA,NA,"",479,479,479,"NCJKFECA_01771","GBFFMACB_00318","JGOBPIKM_04053","JAJDIPKB_03674","EDAOGEGO_01669","OCPBJCHP_04191","ELDOCFMP_02488","BHJELCCI_01897","CKEGPAKG_01144","IJEALMHG_02702","BENFFAFO_01825","JOCLDNKJ_01208","ENBCENPF_01936","KKHOBGKP_04489","DLDIJGFH_04274"
"group_2446","","hypothetical protein",579,579,1,1,604,NA,NA,"",794,794,794,"NCJKFECA_01772","GBFFMACB_00317","JGOBPIKM_04052","JAJDIPKB_03675","EDAOGEGO_01668","OCPBJCHP_04190","ELDOCFMP_02489","BHJELCCI_01898","CKEGPAKG_01145","IJEALMHG_02701","BENFFAFO_01826","JOCLDNKJ_01209","ENBCENPF_01935","KKHOBGKP_04488","DLDIJGFH_04273"
"cueR","","HTH-type transcriptional regulator CueR",579,579,1,1,601,NA,NA,"",416,416,416,"NCJKFECA_01775","GBFFMACB_00314","JGOBPIKM_04049","JAJDIPKB_02209","EDAOGEGO_01665","OCPBJCHP_04187","ELDOCFMP_02492","BHJELCCI_01901","CKEGPAKG_01148","IJEALMHG_02698","BENFFAFO_01829","JOCLDNKJ_01212","ENBCENPF_01932","KKHOBGKP_04485","DLDIJGFH_04270"
"ybbJ","","Inner membrane protein YbbJ",579,579,1,1,598,NA,NA,"",452,452,452,"NCJKFECA_01776","GBFFMACB_00313","JGOBPIKM_04048","JAJDIPKB_02208","EDAOGEGO_01664","OCPBJCHP_04186","ELDOCFMP_02493","BHJELCCI_01902","CKEGPAKG_01149","IJEALMHG_02697","BENFFAFO_01830","JOCLDNKJ_01213","ENBCENPF_01931","KKHOBGKP_04484","DLDIJGFH_04269"
"qmcA","","Protein QmcA",579,579,1,1,597,NA,NA,"",917,917,917,"NCJKFECA_01777","GBFFMACB_00312","JGOBPIKM_04047","JAJDIPKB_02207","EDAOGEGO_01663","OCPBJCHP_04185","ELDOCFMP_02494","BHJELCCI_01903","CKEGPAKG_01150","IJEALMHG_02696","BENFFAFO_01831","JOCLDNKJ_01214","ENBCENPF_01930","KKHOBGKP_04483","DLDIJGFH_04268"
"fetA","","putative iron export ATP-binding protein FetA",579,579,1,1,596,NA,NA,"",677,677,677,"NCJKFECA_01778","GBFFMACB_00311","JGOBPIKM_04046","JAJDIPKB_02206","EDAOGEGO_01662","OCPBJCHP_04184","ELDOCFMP_02495","BHJELCCI_01904","CKEGPAKG_01151","IJEALMHG_02695","BENFFAFO_01832","JOCLDNKJ_01215","ENBCENPF_01929","KKHOBGKP_04482","DLDIJGFH_04267"
"fetB","","putative iron export permease protein FetB",579,579,1,1,595,NA,NA,"",779,779,779,"NCJKFECA_01779","GBFFMACB_00310","JGOBPIKM_04045","JAJDIPKB_02205","EDAOGEGO_01661","OCPBJCHP_04183","ELDOCFMP_02496","BHJELCCI_01905","CKEGPAKG_01152","IJEALMHG_02694","BENFFAFO_01833","JOCLDNKJ_01216","ENBCENPF_01928","KKHOBGKP_04481","DLDIJGFH_04266"
"cnoX","","Chaperedoxin",579,579,1,1,594,NA,NA,"",854,854,854,"NCJKFECA_01780","GBFFMACB_00309","JGOBPIKM_04044","JAJDIPKB_02204","EDAOGEGO_01660","OCPBJCHP_04182","ELDOCFMP_02497","BHJELCCI_01906","CKEGPAKG_01153","IJEALMHG_02693","BENFFAFO_01834","JOCLDNKJ_01217","ENBCENPF_01927","KKHOBGKP_04480","DLDIJGFH_04265"
"group_2454","","hypothetical protein",579,579,1,1,593,NA,NA,"",770,770,770,"NCJKFECA_01781","GBFFMACB_00308","JGOBPIKM_04043","JAJDIPKB_02203","EDAOGEGO_01659","OCPBJCHP_04181","ELDOCFMP_02498","BHJELCCI_01907","CKEGPAKG_01154","IJEALMHG_02692","BENFFAFO_01835","JOCLDNKJ_01218","ENBCENPF_01926","KKHOBGKP_04479","DLDIJGFH_04264"
"pcoE","","putative copper-binding protein PcoE",579,579,1,1,445,NA,NA,"",245,245,245,"NCJKFECA_03523","GBFFMACB_00190","JGOBPIKM_03641","JAJDIPKB_00365","EDAOGEGO_03795","OCPBJCHP_03445","ELDOCFMP_04104","BHJELCCI_02386","CKEGPAKG_02936","IJEALMHG_01869","BENFFAFO_02886","JOCLDNKJ_04389","ENBCENPF_03770","KKHOBGKP_04021","DLDIJGFH_03830"
"rclR","","RCS-specific HTH-type transcriptional activator RclR",579,579,1,1,443,NA,NA,"",854,854,854,"NCJKFECA_03521","GBFFMACB_00188","JGOBPIKM_03643","JAJDIPKB_00367","EDAOGEGO_03797","OCPBJCHP_03443","ELDOCFMP_04102","BHJELCCI_02384","CKEGPAKG_02934","IJEALMHG_01867","BENFFAFO_02888","JOCLDNKJ_04387","ENBCENPF_03772","KKHOBGKP_04019","DLDIJGFH_03832"
"rclA","","putative pyridine nucleotide-disulfide oxidoreductase RclA",579,579,1,1,442,NA,NA,"",1325,1325,1325,"NCJKFECA_03520","GBFFMACB_00187","JGOBPIKM_03644","JAJDIPKB_00368","EDAOGEGO_03798","OCPBJCHP_03442","ELDOCFMP_04101","BHJELCCI_02383","CKEGPAKG_02933","IJEALMHG_01866","BENFFAFO_02889","JOCLDNKJ_04386","ENBCENPF_03773","KKHOBGKP_04018","DLDIJGFH_03833"
"rclB","","putative protein RclB",579,579,1,1,441,NA,NA,"",236,236,236,"NCJKFECA_03519","GBFFMACB_00186","JGOBPIKM_03645","JAJDIPKB_00369","EDAOGEGO_03799","OCPBJCHP_03441","ELDOCFMP_04100","BHJELCCI_02382","CKEGPAKG_02932","IJEALMHG_01865","BENFFAFO_02890","JOCLDNKJ_04385","ENBCENPF_03774","KKHOBGKP_04017","DLDIJGFH_03834"
"rclC","","Inner membrane protein RclC",579,579,1,1,440,NA,NA,"",560,560,560,"NCJKFECA_03518","GBFFMACB_00185","JGOBPIKM_03646","JAJDIPKB_00370","EDAOGEGO_03800","OCPBJCHP_03440","ELDOCFMP_04099","BHJELCCI_02381","CKEGPAKG_02931","IJEALMHG_01864","BENFFAFO_02891","JOCLDNKJ_04384","ENBCENPF_03775","KKHOBGKP_04016","DLDIJGFH_03835"
"group_2535","","hypothetical protein",579,579,1,1,439,NA,NA,"",1175,1175,1175,"NCJKFECA_03517","GBFFMACB_00184","JGOBPIKM_03647","JAJDIPKB_00371","EDAOGEGO_03801","OCPBJCHP_03439","ELDOCFMP_04098","BHJELCCI_02380","CKEGPAKG_02930","IJEALMHG_01863","BENFFAFO_02892","JOCLDNKJ_04383","ENBCENPF_03776","KKHOBGKP_04015","DLDIJGFH_03836"
"ybdG","","Miniconductance mechanosensitive channel YbdG",579,579,1,1,437,NA,NA,"",1247,1247,1247,"NCJKFECA_03515","GBFFMACB_00182","JGOBPIKM_03649","JAJDIPKB_00373","EDAOGEGO_03803","OCPBJCHP_03437","ELDOCFMP_04096","BHJELCCI_02378","CKEGPAKG_02928","IJEALMHG_01861","BENFFAFO_02894","JOCLDNKJ_04381","ENBCENPF_03778","KKHOBGKP_04013","DLDIJGFH_03838"
"ahpC_2","","Alkyl hydroperoxide reductase C",579,579,1,1,400,NA,NA,"",563,563,563,"NCJKFECA_03481","GBFFMACB_00148","JGOBPIKM_03683","JAJDIPKB_00407","EDAOGEGO_03837","OCPBJCHP_03403","ELDOCFMP_04062","BHJELCCI_02344","CKEGPAKG_02894","IJEALMHG_01827","BENFFAFO_02928","JOCLDNKJ_01665","ENBCENPF_03812","KKHOBGKP_03979","DLDIJGFH_03872"
"torD_1","","Chaperone protein TorD",579,579,1,1,395,NA,NA,"",560,560,560,"NCJKFECA_03479","GBFFMACB_00146","JGOBPIKM_03685","JAJDIPKB_00409","EDAOGEGO_03839","OCPBJCHP_03401","ELDOCFMP_04060","BHJELCCI_02342","CKEGPAKG_02892","IJEALMHG_01825","BENFFAFO_02930","JOCLDNKJ_01667","ENBCENPF_03814","KKHOBGKP_03977","DLDIJGFH_03874"
"napA_2","","Periplasmic nitrate reductase",579,579,1,1,394,NA,NA,"",356,356,356,"NCJKFECA_03478","GBFFMACB_00145","JGOBPIKM_03686","JAJDIPKB_00410","EDAOGEGO_03840","OCPBJCHP_03400","ELDOCFMP_04059","BHJELCCI_02341","CKEGPAKG_02891","IJEALMHG_01824","BENFFAFO_02931","JOCLDNKJ_01668","ENBCENPF_03815","KKHOBGKP_03976","DLDIJGFH_03875"
"rsxB_2","","Ion-translocating oxidoreductase complex subunit B",579,579,1,1,392,NA,NA,"",557,557,557,"NCJKFECA_03476","GBFFMACB_00143","JGOBPIKM_03688","JAJDIPKB_00412","EDAOGEGO_03842","OCPBJCHP_03398","ELDOCFMP_04057","BHJELCCI_02339","CKEGPAKG_02889","IJEALMHG_01822","BENFFAFO_02933","JOCLDNKJ_01670","ENBCENPF_03817","KKHOBGKP_03974","DLDIJGFH_03877"
"group_2562","","hypothetical protein",579,579,1,1,390,NA,NA,"",767,767,767,"NCJKFECA_03475","GBFFMACB_00142","JGOBPIKM_03689","JAJDIPKB_00413","EDAOGEGO_03843","OCPBJCHP_03397","ELDOCFMP_04056","BHJELCCI_02338","CKEGPAKG_02888","IJEALMHG_01821","BENFFAFO_02934","JOCLDNKJ_01671","ENBCENPF_03818","KKHOBGKP_03973","DLDIJGFH_03878"
"uspG","","Universal stress protein UP12",579,579,1,1,389,NA,NA,"",428,428,428,"NCJKFECA_03474","GBFFMACB_00141","JGOBPIKM_03690","JAJDIPKB_00414","EDAOGEGO_03844","OCPBJCHP_03396","ELDOCFMP_04055","BHJELCCI_02337","CKEGPAKG_02887","IJEALMHG_01820","BENFFAFO_02935","JOCLDNKJ_01672","ENBCENPF_03819","KKHOBGKP_03972","DLDIJGFH_03879"
"group_2584","","hypothetical protein",579,579,1,1,6207,NA,NA,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",236,236,236,"NCJKFECA_00694","","JGOBPIKM_02141","JAJDIPKB_01340","EDAOGEGO_00101","OCPBJCHP_02795","ELDOCFMP_00769","BHJELCCI_03288","CKEGPAKG_03446","IJEALMHG_01520","BENFFAFO_00346","JOCLDNKJ_02321","ENBCENPF_03550","KKHOBGKP_02243","DLDIJGFH_00344"
"group_2599","","hypothetical protein",579,579,1,1,6101,NA,NA,"",764,764,764,"NCJKFECA_00596","GBFFMACB_01196","JGOBPIKM_02043","JAJDIPKB_04575","EDAOGEGO_00199","OCPBJCHP_04492","ELDOCFMP_00867","BHJELCCI_02895","CKEGPAKG_01855","IJEALMHG_02122","BENFFAFO_00246","JOCLDNKJ_04520","ENBCENPF_02552","KKHOBGKP_02145","DLDIJGFH_00246"
"yjeO","","Inner membrane protein YjeO",579,579,1,1,5991,NA,NA,"",314,314,314,"NCJKFECA_00491","GBFFMACB_01301","JGOBPIKM_01938","JAJDIPKB_01980","EDAOGEGO_00304","OCPBJCHP_03479","ELDOCFMP_00972","BHJELCCI_03000","CKEGPAKG_01750","IJEALMHG_02016","BENFFAFO_00141","JOCLDNKJ_02772","ENBCENPF_02657","KKHOBGKP_02039","DLDIJGFH_00141"
"aspA","","Aspartate ammonia-lyase",579,579,1,1,5970,NA,NA,"",1436,1436,1436,"NCJKFECA_00472","GBFFMACB_01320","JGOBPIKM_01919","JAJDIPKB_01999","EDAOGEGO_00323","OCPBJCHP_03460","ELDOCFMP_00990","BHJELCCI_03018","CKEGPAKG_01731","IJEALMHG_04590","BENFFAFO_00122","JOCLDNKJ_02791","ENBCENPF_02675","KKHOBGKP_02020","DLDIJGFH_00122"
"dmsD_2","","Tat proofreading chaperone DmsD",579,579,1,1,2121,NA,NA,"",593,593,593,"NCJKFECA_00458","GBFFMACB_01334","JGOBPIKM_01905","JAJDIPKB_04516","EDAOGEGO_00337","OCPBJCHP_03901","ELDOCFMP_01004","BHJELCCI_03032","CKEGPAKG_01717","IJEALMHG_03155","BENFFAFO_00108","JOCLDNKJ_03928","ENBCENPF_02689","KKHOBGKP_02006","DLDIJGFH_00108"
"group_2640","dmsC_4","Anaerobic dimethyl sulfoxide reductase chain C",579,579,1,1,2120,NA,NA,"",773,773,773,"NCJKFECA_00457","GBFFMACB_01335","JGOBPIKM_01904","JAJDIPKB_04517","EDAOGEGO_00338","OCPBJCHP_03902","ELDOCFMP_01005","BHJELCCI_03033","CKEGPAKG_01716","IJEALMHG_03156","BENFFAFO_00107","JOCLDNKJ_03929","ENBCENPF_02690","KKHOBGKP_02005","DLDIJGFH_00107"
"group_2641","dmsB_4","Anaerobic dimethyl sulfoxide reductase chain B",579,579,1,1,2119,NA,NA,"",626,626,626,"NCJKFECA_00456","GBFFMACB_01336","JGOBPIKM_01903","JAJDIPKB_04518","EDAOGEGO_00339","OCPBJCHP_03903","ELDOCFMP_01006","BHJELCCI_03034","CKEGPAKG_01715","IJEALMHG_03157","BENFFAFO_00106","JOCLDNKJ_03930","ENBCENPF_02691","KKHOBGKP_02004","DLDIJGFH_00106"
"dcuS","","Sensor histidine kinase DcuS",579,579,1,1,2117,NA,NA,"",1631,1631,1631,"NCJKFECA_00454","GBFFMACB_01338","JGOBPIKM_01901","JAJDIPKB_02842","EDAOGEGO_00341","OCPBJCHP_03905","ELDOCFMP_01008","BHJELCCI_03036","CKEGPAKG_01713","IJEALMHG_03159","BENFFAFO_00104","JOCLDNKJ_03932","ENBCENPF_02693","KKHOBGKP_02002","DLDIJGFH_00104"
"dcuR","","Transcriptional regulatory protein DcuR",579,579,1,1,2115,NA,NA,"",719,719,719,"NCJKFECA_00453","GBFFMACB_01339","JGOBPIKM_01900","JAJDIPKB_02843","EDAOGEGO_00342","OCPBJCHP_03906","ELDOCFMP_01009","BHJELCCI_03037","CKEGPAKG_01712","IJEALMHG_03160","BENFFAFO_00103","JOCLDNKJ_03933","ENBCENPF_02694","KKHOBGKP_02001","DLDIJGFH_00103"
"group_2644","","hypothetical protein",579,579,1,1,2114,NA,NA,"",266,266,266,"NCJKFECA_00452","GBFFMACB_01340","JGOBPIKM_01899","JAJDIPKB_02844","EDAOGEGO_00343","OCPBJCHP_03907","ELDOCFMP_01010","BHJELCCI_03038","CKEGPAKG_01711","IJEALMHG_03161","BENFFAFO_00102","JOCLDNKJ_03934","ENBCENPF_02695","KKHOBGKP_02000","DLDIJGFH_00102"
"melB","","Melibiose carrier protein",579,579,1,1,2111,NA,NA,"",1430,1430,1430,"NCJKFECA_00449","GBFFMACB_01343","JGOBPIKM_01896","JAJDIPKB_02847","EDAOGEGO_00346","OCPBJCHP_03910","ELDOCFMP_01013","BHJELCCI_03041","CKEGPAKG_01708","IJEALMHG_03164","BENFFAFO_00099","JOCLDNKJ_03937","ENBCENPF_02698","KKHOBGKP_01997","DLDIJGFH_00099"
"melA","","Alpha-galactosidase",579,579,1,1,2110,NA,NA,"",1352,1352,1352,"NCJKFECA_00448","GBFFMACB_01344","JGOBPIKM_01895","JAJDIPKB_02848","EDAOGEGO_00347","OCPBJCHP_03911","ELDOCFMP_01014","BHJELCCI_03042","CKEGPAKG_01707","IJEALMHG_03165","BENFFAFO_00098","JOCLDNKJ_03938","ENBCENPF_02699","KKHOBGKP_01996","DLDIJGFH_00098"
"melR","","Melibiose operon regulatory protein",579,579,1,1,2109,NA,NA,"",932,932,932,"NCJKFECA_00447","GBFFMACB_01345","JGOBPIKM_01894","JAJDIPKB_02849","EDAOGEGO_00348","OCPBJCHP_03912","ELDOCFMP_01015","BHJELCCI_03043","CKEGPAKG_01706","IJEALMHG_03166","BENFFAFO_00097","JOCLDNKJ_03939","ENBCENPF_02700","KKHOBGKP_01995","DLDIJGFH_00097"
"gadX_1","","HTH-type transcriptional regulator GadX",579,579,1,1,2107,NA,NA,"",761,761,761,"NCJKFECA_00445","GBFFMACB_01347","JGOBPIKM_01892","JAJDIPKB_02851","EDAOGEGO_00350","OCPBJCHP_03914","ELDOCFMP_01017","BHJELCCI_03045","CKEGPAKG_01704","IJEALMHG_03168","BENFFAFO_00095","JOCLDNKJ_03941","ENBCENPF_02702","KKHOBGKP_01993","DLDIJGFH_00095"
"eptA","","Phosphoethanolamine transferase EptA",579,579,1,1,2104,NA,NA,"",1502,1502,1502,"NCJKFECA_00443","GBFFMACB_01349","JGOBPIKM_01890","JAJDIPKB_02853","EDAOGEGO_00352","OCPBJCHP_03916","ELDOCFMP_01019","BHJELCCI_03047","CKEGPAKG_01702","IJEALMHG_03170","BENFFAFO_00093","JOCLDNKJ_03943","ENBCENPF_02704","KKHOBGKP_01991","DLDIJGFH_00093"
"basR","","Transcriptional regulatory protein BasR",579,579,1,1,2103,NA,NA,"",668,668,668,"NCJKFECA_00442","GBFFMACB_01350","JGOBPIKM_01889","JAJDIPKB_02854","EDAOGEGO_00353","OCPBJCHP_03917","ELDOCFMP_01020","BHJELCCI_03048","CKEGPAKG_01701","IJEALMHG_03171","BENFFAFO_00092","JOCLDNKJ_03944","ENBCENPF_02705","KKHOBGKP_01990","DLDIJGFH_00092"
"basS","","Sensor protein BasS",579,579,1,1,2102,NA,NA,"",1079,1079,1079,"NCJKFECA_00441","GBFFMACB_01351","JGOBPIKM_01888","JAJDIPKB_02855","EDAOGEGO_00354","OCPBJCHP_03918","ELDOCFMP_01021","BHJELCCI_03049","CKEGPAKG_01700","IJEALMHG_03172","BENFFAFO_00091","JOCLDNKJ_03945","ENBCENPF_02706","KKHOBGKP_01989","DLDIJGFH_00091"
"group_2652","","hypothetical protein",579,579,1,1,2101,NA,NA,"",89,89,89,"NCJKFECA_00440","GBFFMACB_01352","JGOBPIKM_01887","JAJDIPKB_02856","EDAOGEGO_00355","OCPBJCHP_03919","ELDOCFMP_01022","BHJELCCI_03050","CKEGPAKG_01699","IJEALMHG_03173","BENFFAFO_00090","JOCLDNKJ_03946","ENBCENPF_02707","KKHOBGKP_01988","DLDIJGFH_00090"
"proP_1","","Proline/betaine transporter",579,579,1,1,2100,NA,NA,"",1502,1502,1502,"NCJKFECA_00439","GBFFMACB_01353","JGOBPIKM_01886","JAJDIPKB_02857","EDAOGEGO_00356","OCPBJCHP_03920","ELDOCFMP_01023","BHJELCCI_03051","CKEGPAKG_01698","IJEALMHG_03174","BENFFAFO_00089","JOCLDNKJ_03947","ENBCENPF_02708","KKHOBGKP_01987","DLDIJGFH_00089"
"group_2654","","hypothetical protein",579,579,1,1,2099,NA,NA,"",335,335,335,"NCJKFECA_00438","GBFFMACB_01354","JGOBPIKM_01885","JAJDIPKB_02858","EDAOGEGO_00357","OCPBJCHP_03921","ELDOCFMP_01024","BHJELCCI_03052","CKEGPAKG_01697","IJEALMHG_03175","BENFFAFO_00088","JOCLDNKJ_03948","ENBCENPF_02709","KKHOBGKP_01986","DLDIJGFH_00088"
"group_2655","","hypothetical protein",579,579,1,1,2098,NA,NA,"",443,443,443,"NCJKFECA_00437","GBFFMACB_01355","JGOBPIKM_01884","JAJDIPKB_02859","EDAOGEGO_00358","OCPBJCHP_03922","ELDOCFMP_01025","BHJELCCI_03053","CKEGPAKG_01696","IJEALMHG_03176","BENFFAFO_00087","JOCLDNKJ_03949","ENBCENPF_02710","KKHOBGKP_01985","DLDIJGFH_00087"
"phnO","","Aminoalkylphosphonate N-acetyltransferase",579,579,1,1,2097,NA,NA,"",434,434,434,"NCJKFECA_00436","GBFFMACB_01356","JGOBPIKM_01883","JAJDIPKB_02860","EDAOGEGO_00359","OCPBJCHP_03923","ELDOCFMP_01026","BHJELCCI_03054","CKEGPAKG_01695","IJEALMHG_03177","BENFFAFO_00086","JOCLDNKJ_03950","ENBCENPF_02711","KKHOBGKP_01984","DLDIJGFH_00086"
"fdhF_2","","Formate dehydrogenase H",579,579,1,1,2095,NA,NA,"",419,419,419,"NCJKFECA_00434","GBFFMACB_01358","JGOBPIKM_01881","JAJDIPKB_02862","EDAOGEGO_00361","OCPBJCHP_03925","ELDOCFMP_01028","BHJELCCI_03056","CKEGPAKG_01693","IJEALMHG_03179","BENFFAFO_00084","JOCLDNKJ_03952","ENBCENPF_02713","KKHOBGKP_01982","DLDIJGFH_00084"
"fdhF_1","","Formate dehydrogenase H",579,579,1,1,2094,NA,NA,"",1679,1679,1679,"NCJKFECA_00433","GBFFMACB_01359","JGOBPIKM_01880","JAJDIPKB_02863","EDAOGEGO_00362","OCPBJCHP_03926","ELDOCFMP_01029","BHJELCCI_03057","CKEGPAKG_01692","IJEALMHG_03180","BENFFAFO_00083","JOCLDNKJ_03953","ENBCENPF_02714","KKHOBGKP_01981","DLDIJGFH_00083"
"nrfG","","Formate-dependent nitrite reductase complex subunit NrfG",579,579,1,1,2090,NA,NA,"",620,620,620,"NCJKFECA_00430","GBFFMACB_01362","JGOBPIKM_01877","JAJDIPKB_02866","EDAOGEGO_00365","OCPBJCHP_03929","ELDOCFMP_01032","BHJELCCI_03060","CKEGPAKG_01689","IJEALMHG_03183","BENFFAFO_00080","JOCLDNKJ_03956","ENBCENPF_02717","KKHOBGKP_01978","DLDIJGFH_00080"
"group_2667","","hypothetical protein",579,579,1,1,2069,NA,NA,"",281,281,281,"NCJKFECA_00412","GBFFMACB_01380","JGOBPIKM_01859","JAJDIPKB_02884","EDAOGEGO_00383","OCPBJCHP_03947","ELDOCFMP_01050","BHJELCCI_03078","CKEGPAKG_01671","IJEALMHG_03201","BENFFAFO_00062","JOCLDNKJ_03975","ENBCENPF_02735","KKHOBGKP_01960","DLDIJGFH_00062"
"yicL","","putative inner membrane transporter YicL",579,579,1,1,1479,NA,NA,"",902,902,902,"NCJKFECA_01120","","JGOBPIKM_02613","JAJDIPKB_02734","EDAOGEGO_00486","OCPBJCHP_00325","ELDOCFMP_01842","BHJELCCI_00449","CKEGPAKG_03291","IJEALMHG_02946","BENFFAFO_01176","JOCLDNKJ_03066","ENBCENPF_01531","KKHOBGKP_02669","DLDIJGFH_01588"
