"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR1686623","SRR5905281","SRR27708439","NDSU21","SRR1514770","SRR11487643","SRR14766454","SRR14766328","SRR14766420","SRR14766373","SRR5905014","SRR14766446","SRR16976148","SRR1300559","SRR28323406"
"group_1477","","hypothetical protein",580,580,1,1,1820,NA,NA,"",290,332,331,"CGKODGEF_02903","GAMKEBON_00069","JJJDFGFB_02546","JOLBHIGI_02062","PNDPEECJ_02736","AMEEEGBM_02208","DHLDAANJ_00173","EFNBFDBI_00205","AKDEMAPK_01802","OCHGHCBG_02515","ACBOEBFK_00595","PGDKEEIB_01749","DNELAEEF_02209","LNAEIHKJ_01690","EKBJKGFA_02612"
"group_1478","","hypothetical protein",580,580,1,1,1819,NA,NA,"",695,710,709,"CGKODGEF_02902","GAMKEBON_00070","JJJDFGFB_02545","JOLBHIGI_02061","PNDPEECJ_02735","AMEEEGBM_02207","DHLDAANJ_00172","EFNBFDBI_00204","AKDEMAPK_01803","OCHGHCBG_02514","ACBOEBFK_00594","PGDKEEIB_01748","DNELAEEF_02208","LNAEIHKJ_01691","EKBJKGFA_02611"
"group_1479","","hypothetical protein",580,580,1,1,1806,NA,NA,"",2234,2297,2243,"CGKODGEF_02891","GAMKEBON_00081","JJJDFGFB_02534","JOLBHIGI_02050","PNDPEECJ_00646","AMEEEGBM_02196","DHLDAANJ_00161","EFNBFDBI_00193","AKDEMAPK_01814","OCHGHCBG_02503","ACBOEBFK_00583","PGDKEEIB_00202","DNELAEEF_02197","LNAEIHKJ_01702","EKBJKGFA_02600"
"pucK","","Uric acid permease PucK",580,580,1,1,1799,NA,NA,"",104,1325,1322,"CGKODGEF_02884","GAMKEBON_00088","JJJDFGFB_02526","JOLBHIGI_02043","PNDPEECJ_00639","AMEEEGBM_02189","DHLDAANJ_00154","EFNBFDBI_00186","AKDEMAPK_00941","OCHGHCBG_02496","ACBOEBFK_00576","PGDKEEIB_00209","DNELAEEF_02190","LNAEIHKJ_01709","EKBJKGFA_02593"
"bcsE","","Cyclic di-GMP binding protein BcsE",580,580,1,1,1788,NA,NA,"",1445,1559,1556,"CGKODGEF_02874","GAMKEBON_00098","JJJDFGFB_02516","JOLBHIGI_02033","PNDPEECJ_00629","AMEEEGBM_02179","DHLDAANJ_00144","EFNBFDBI_00176","AKDEMAPK_00931","OCHGHCBG_02486","ACBOEBFK_00566","PGDKEEIB_00219","DNELAEEF_02180","LNAEIHKJ_01719","EKBJKGFA_02583"
"eco","","Ecotin",580,580,1,1,3744,NA,NA,"",494,506,505,"CGKODGEF_00700","GAMKEBON_02822","JJJDFGFB_02717","JOLBHIGI_02561","PNDPEECJ_04368","AMEEEGBM_02378","DHLDAANJ_04146","EFNBFDBI_04588","AKDEMAPK_03726","OCHGHCBG_03430","ACBOEBFK_04615","PGDKEEIB_04315","DNELAEEF_02380","LNAEIHKJ_01903","EKBJKGFA_02783"
"apbE","","FAD:protein FMN transferase",580,580,1,1,3748,NA,NA,"",575,1052,1051,"CGKODGEF_00704","GAMKEBON_02826","JJJDFGFB_02721","JOLBHIGI_02565","PNDPEECJ_04364","AMEEEGBM_02382","DHLDAANJ_04150","EFNBFDBI_04584","AKDEMAPK_03722","OCHGHCBG_03426","ACBOEBFK_04619","PGDKEEIB_04319","DNELAEEF_02384","LNAEIHKJ_01907","EKBJKGFA_02787"
"nuoG","","NADH-quinone oxidoreductase subunit G",580,580,1,1,3878,NA,NA,"",794,2726,2722,"CGKODGEF_00760","GAMKEBON_02882","JJJDFGFB_02777","JOLBHIGI_02621","PNDPEECJ_01905","AMEEEGBM_02438","DHLDAANJ_04225","EFNBFDBI_00656","AKDEMAPK_00235","OCHGHCBG_03370","ACBOEBFK_00289","PGDKEEIB_03415","DNELAEEF_02440","LNAEIHKJ_01963","EKBJKGFA_02844"
"hisM","","Histidine transport system permease protein HisM",580,580,1,1,3909,NA,NA,"",647,707,706,"CGKODGEF_00788","GAMKEBON_03463","JJJDFGFB_02805","JOLBHIGI_02649","PNDPEECJ_01933","AMEEEGBM_02466","DHLDAANJ_01960","EFNBFDBI_00628","AKDEMAPK_00263","OCHGHCBG_03342","ACBOEBFK_00261","PGDKEEIB_02205","DNELAEEF_02468","LNAEIHKJ_01991","EKBJKGFA_02872"
"group_1512","","hypothetical protein",580,580,1,1,3991,NA,NA,"",554,761,760,"CGKODGEF_00869","GAMKEBON_02032","JJJDFGFB_02885","JOLBHIGI_02729","PNDPEECJ_00420","AMEEEGBM_02546","DHLDAANJ_00980","EFNBFDBI_00549","AKDEMAPK_00343","OCHGHCBG_03262","ACBOEBFK_00182","PGDKEEIB_00396","DNELAEEF_02548","LNAEIHKJ_02073","EKBJKGFA_02952"
"dnaC_1","","DNA replication protein DnaC",580,580,1,1,4424,NA,NA,"",434,749,748,"CGKODGEF_03384","GAMKEBON_00858","JJJDFGFB_01686","JOLBHIGI_04533","PNDPEECJ_00686","AMEEEGBM_00879","DHLDAANJ_02816","EFNBFDBI_03475","AKDEMAPK_03220","OCHGHCBG_01609","ACBOEBFK_03240","PGDKEEIB_03314","DNELAEEF_00880","LNAEIHKJ_02467","EKBJKGFA_01753"
"group_1540","","hypothetical protein",580,580,1,1,4415,NA,NA,"",239,239,239,"CGKODGEF_04549","GAMKEBON_00849","JJJDFGFB_01695","JOLBHIGI_03221","PNDPEECJ_00695","AMEEEGBM_00870","DHLDAANJ_02825","EFNBFDBI_03466","AKDEMAPK_03229","OCHGHCBG_01618","ACBOEBFK_03249","PGDKEEIB_03305","DNELAEEF_00871","LNAEIHKJ_02458","EKBJKGFA_01762"
"group_1543","","hypothetical protein",580,580,1,1,4394,NA,NA,"",689,776,775,"CGKODGEF_01936","GAMKEBON_00832","JJJDFGFB_01712","JOLBHIGI_03204","PNDPEECJ_00712","AMEEEGBM_00853","DHLDAANJ_03395","EFNBFDBI_04265","AKDEMAPK_01098","OCHGHCBG_01635","ACBOEBFK_02156","PGDKEEIB_03710","DNELAEEF_00854","LNAEIHKJ_02441","EKBJKGFA_01779"
"ycaO","","Ribosomal protein S12 methylthiotransferase accessory factor YcaO",580,580,1,1,4377,NA,NA,"",1760,1835,1834,"CGKODGEF_01921","GAMKEBON_00817","JJJDFGFB_01727","JOLBHIGI_03189","PNDPEECJ_00727","AMEEEGBM_00838","DHLDAANJ_03380","EFNBFDBI_04250","AKDEMAPK_01113","OCHGHCBG_01650","ACBOEBFK_02171","PGDKEEIB_03695","DNELAEEF_00839","LNAEIHKJ_02426","EKBJKGFA_01794"
"glnH","","Glutamine-binding periplasmic protein",580,580,1,1,4258,NA,NA,"",740,746,745,"CGKODGEF_03458","GAMKEBON_03175","JJJDFGFB_01835","JOLBHIGI_03081","PNDPEECJ_03248","AMEEEGBM_00730","DHLDAANJ_01864","EFNBFDBI_02196","AKDEMAPK_02866","OCHGHCBG_01758","ACBOEBFK_03332","PGDKEEIB_02460","DNELAEEF_00731","LNAEIHKJ_02317","EKBJKGFA_01902"
"cbiA","","Cobyrinate a,c-diamide synthase",580,580,1,1,5695,NA,NA,"",1238,1379,1378,"CGKODGEF_02824","GAMKEBON_02675","JJJDFGFB_03605","JOLBHIGI_03770","PNDPEECJ_03644","AMEEEGBM_03485","DHLDAANJ_02403","EFNBFDBI_03840","AKDEMAPK_02402","OCHGHCBG_01128","ACBOEBFK_03847","PGDKEEIB_02885","DNELAEEF_03488","LNAEIHKJ_02783","EKBJKGFA_03341"
"pduF","","Propanediol diffusion facilitator",580,580,1,1,5701,NA,NA,"",794,1148,794,"CGKODGEF_02827","GAMKEBON_02678","JJJDFGFB_03602","JOLBHIGI_03767","PNDPEECJ_03641","AMEEEGBM_03488","DHLDAANJ_02406","EFNBFDBI_03837","AKDEMAPK_02405","OCHGHCBG_01131","ACBOEBFK_03850","PGDKEEIB_02888","DNELAEEF_03491","LNAEIHKJ_02780","EKBJKGFA_03338"
"cmpR","","HTH-type transcriptional activator CmpR",580,580,1,1,5927,NA,NA,"",788,863,862,"CGKODGEF_02510","GAMKEBON_01192","JJJDFGFB_03433","JOLBHIGI_04308","PNDPEECJ_03545","AMEEEGBM_03657","DHLDAANJ_01903","","AKDEMAPK_04298","OCHGHCBG_01300","ACBOEBFK_02029","PGDKEEIB_00559","DNELAEEF_03660","LNAEIHKJ_02611","EKBJKGFA_03169"
"yeiP","","Elongation factor P-like protein",580,580,1,1,5939,NA,NA,"",320,572,571,"CGKODGEF_02520","GAMKEBON_04347","JJJDFGFB_03423","JOLBHIGI_04317","PNDPEECJ_04298","AMEEEGBM_03666","DHLDAANJ_01913","EFNBFDBI_02826","AKDEMAPK_04090","OCHGHCBG_01309","ACBOEBFK_04348","PGDKEEIB_00549","DNELAEEF_03669","LNAEIHKJ_02601","EKBJKGFA_03159"
"ybbH","","putative HTH-type transcriptional regulator YbbH",580,580,1,1,4549,NA,NA,"",650,881,880,"CGKODGEF_03626","GAMKEBON_02900","JJJDFGFB_01574","JOLBHIGI_02857","PNDPEECJ_02179","AMEEEGBM_00991","DHLDAANJ_01664","EFNBFDBI_04044","AKDEMAPK_03499","OCHGHCBG_01497","ACBOEBFK_03738","PGDKEEIB_03261","DNELAEEF_00992","LNAEIHKJ_02579","EKBJKGFA_01641"
"otsB","","Trehalose-6-phosphate phosphatase",580,580,1,1,4661,NA,NA,"",803,902,901,"CGKODGEF_02543","GAMKEBON_03415","JJJDFGFB_01468","JOLBHIGI_02963","PNDPEECJ_04005","AMEEEGBM_01097","DHLDAANJ_01657","EFNBFDBI_03040","AKDEMAPK_01395","OCHGHCBG_01391","ACBOEBFK_02531","PGDKEEIB_04557","DNELAEEF_01099","LNAEIHKJ_03922","EKBJKGFA_01535"
"cheA","","Chemotaxis protein CheA",580,580,1,1,4668,NA,NA,"",1190,2015,2013,"CGKODGEF_03845","GAMKEBON_03669","JJJDFGFB_01461","JOLBHIGI_02970","PNDPEECJ_03685","AMEEEGBM_01104","DHLDAANJ_01650","EFNBFDBI_03033","AKDEMAPK_01402","OCHGHCBG_01384","ACBOEBFK_02524","PGDKEEIB_03745","DNELAEEF_01106","LNAEIHKJ_03915","EKBJKGFA_01528"
"mrdA_1","","Peptidoglycan D,D-transpeptidase MrdA",580,580,1,1,4679,NA,NA,"",491,1871,1868,"CGKODGEF_03834","GAMKEBON_03680","JJJDFGFB_01450","JOLBHIGI_02981","PNDPEECJ_03696","AMEEEGBM_01115","DHLDAANJ_01639","EFNBFDBI_03022","AKDEMAPK_01413","OCHGHCBG_01373","ACBOEBFK_02513","PGDKEEIB_03734","DNELAEEF_01117","LNAEIHKJ_03904","EKBJKGFA_01517"
"cutC_1","","Copper homeostasis protein CutC",580,580,1,1,4682,NA,NA,"",263,746,745,"CGKODGEF_03831","GAMKEBON_03683","JJJDFGFB_01447","JOLBHIGI_02984","PNDPEECJ_03699","AMEEEGBM_01118","DHLDAANJ_01636","EFNBFDBI_03019","AKDEMAPK_01416","OCHGHCBG_01370","ACBOEBFK_02510","PGDKEEIB_03731","DNELAEEF_01120","LNAEIHKJ_03901","EKBJKGFA_01514"
"aspS","","Aspartate--tRNA ligase",580,580,1,1,4688,NA,NA,"",311,1772,1769,"CGKODGEF_03825","GAMKEBON_03689","JJJDFGFB_01441","JOLBHIGI_02990","PNDPEECJ_03705","AMEEEGBM_01124","DHLDAANJ_01630","EFNBFDBI_03013","AKDEMAPK_01422","OCHGHCBG_01364","ACBOEBFK_02504","PGDKEEIB_03725","DNELAEEF_01126","LNAEIHKJ_03895","EKBJKGFA_01508"
"zwf","","Glucose-6-phosphate 1-dehydrogenase",580,580,1,1,4706,NA,NA,"",191,1475,1472,"CGKODGEF_03809","GAMKEBON_03705","JJJDFGFB_01425","JOLBHIGI_03006","PNDPEECJ_03721","AMEEEGBM_01140","DHLDAANJ_01614","EFNBFDBI_02997","AKDEMAPK_01438","OCHGHCBG_01348","ACBOEBFK_02488","PGDKEEIB_03589","DNELAEEF_01142","LNAEIHKJ_03879","EKBJKGFA_01492"
"cptA","","Phosphoethanolamine transferase CptA",580,580,1,1,2158,NA,NA,"",1436,1733,1732,"CGKODGEF_02749","GAMKEBON_01171","JJJDFGFB_04036","JOLBHIGI_03932","PNDPEECJ_02716","AMEEEGBM_04095","DHLDAANJ_03102","EFNBFDBI_03183","AKDEMAPK_01988","OCHGHCBG_04290","ACBOEBFK_02979","PGDKEEIB_01728","DNELAEEF_04095","LNAEIHKJ_03598","EKBJKGFA_04083"
"gldA_2","","Glycerol dehydrogenase",580,580,1,1,2168,NA,NA,"",536,1103,1102,"CGKODGEF_02740","GAMKEBON_01162","JJJDFGFB_04027","JOLBHIGI_03941","PNDPEECJ_02707","AMEEEGBM_04104","DHLDAANJ_03093","EFNBFDBI_03174","AKDEMAPK_01979","OCHGHCBG_04281","ACBOEBFK_02970","PGDKEEIB_01719","DNELAEEF_04104","LNAEIHKJ_03589","EKBJKGFA_04092"
"ftsN","","Cell division protein FtsN",580,580,1,1,2188,NA,NA,"",863,881,880,"CGKODGEF_02720","GAMKEBON_01142","JJJDFGFB_04007","JOLBHIGI_03961","PNDPEECJ_02687","AMEEEGBM_04124","DHLDAANJ_02774","EFNBFDBI_03154","AKDEMAPK_01959","OCHGHCBG_04261","ACBOEBFK_02950","PGDKEEIB_01699","DNELAEEF_04124","LNAEIHKJ_03569","EKBJKGFA_04112"
"group_165","","hypothetical protein",580,580,1,1,668,NA,NA,"",548,1511,1502,"CGKODGEF_01610","GAMKEBON_00470","JJJDFGFB_03259","JOLBHIGI_02362","PNDPEECJ_00154","AMEEEGBM_02918","DHLDAANJ_00847","EFNBFDBI_00853","AKDEMAPK_01267","OCHGHCBG_03630","ACBOEBFK_00817","PGDKEEIB_00138","DNELAEEF_02868","LNAEIHKJ_03035","EKBJKGFA_03625"
"clcD","","Carboxymethylenebutenolidase",580,580,1,1,3293,NA,NA,"",689,755,692,"CGKODGEF_03123","GAMKEBON_02794","JJJDFGFB_04192","JOLBHIGI_04130","PNDPEECJ_03949","AMEEEGBM_04245","DHLDAANJ_03358","EFNBFDBI_03391","AKDEMAPK_02251","OCHGHCBG_04310","ACBOEBFK_03145","PGDKEEIB_04001","DNELAEEF_04245","LNAEIHKJ_04063","EKBJKGFA_04281"
"mnmG","","tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG",580,580,1,1,1376,NA,NA,"",518,1889,1886,"CGKODGEF_03437","GAMKEBON_03020","JJJDFGFB_04274","JOLBHIGI_04201","PNDPEECJ_03052","AMEEEGBM_04327","DHLDAANJ_01532","EFNBFDBI_03684","AKDEMAPK_02656","OCHGHCBG_04429","ACBOEBFK_03308","PGDKEEIB_01987","DNELAEEF_04327","LNAEIHKJ_04134","EKBJKGFA_04352"
"fepE","","Ferric enterobactin transport protein FepE",580,580,1,1,422,NA,NA,"",581,1136,1129,"CGKODGEF_04055","GAMKEBON_03986","JJJDFGFB_04072","JOLBHIGI_03586","PNDPEECJ_01472","AMEEEGBM_04054","DHLDAANJ_02939","EFNBFDBI_02480","AKDEMAPK_03382","OCHGHCBG_04131","ACBOEBFK_01992","PGDKEEIB_04147","DNELAEEF_03915","LNAEIHKJ_03300","EKBJKGFA_04042"
"group_1697","","hypothetical protein",580,580,1,1,3670,NA,NA,"",728,1130,1129,"CGKODGEF_04126","GAMKEBON_03858","JJJDFGFB_04448","JOLBHIGI_04393","PNDPEECJ_04389","AMEEEGBM_04477","DHLDAANJ_03031","EFNBFDBI_04203","AKDEMAPK_03167","OCHGHCBG_04566","ACBOEBFK_03619","PGDKEEIB_03619","DNELAEEF_04478","LNAEIHKJ_04389","EKBJKGFA_00791"
"group_1698","","hypothetical protein",580,580,1,1,3660,NA,NA,"",278,335,334,"CGKODGEF_04136","GAMKEBON_03848","JJJDFGFB_04458","JOLBHIGI_04403","PNDPEECJ_04127","AMEEEGBM_04467","DHLDAANJ_03021","EFNBFDBI_04193","AKDEMAPK_03157","OCHGHCBG_04576","ACBOEBFK_03609","PGDKEEIB_03944","DNELAEEF_04468","LNAEIHKJ_04379","EKBJKGFA_00781"
"group_1699","","hypothetical protein",580,580,1,1,3658,NA,NA,"",338,500,499,"CGKODGEF_04138","GAMKEBON_03846","JJJDFGFB_04460","JOLBHIGI_04405","PNDPEECJ_04129","AMEEEGBM_04465","DHLDAANJ_03019","EFNBFDBI_04191","AKDEMAPK_03155","OCHGHCBG_04578","ACBOEBFK_03607","PGDKEEIB_03946","DNELAEEF_04466","LNAEIHKJ_04377","EKBJKGFA_00779"
"rpoC","","DNA-directed RNA polymerase subunit beta'",580,580,1,1,1542,NA,NA,"",1799,4223,4218,"CGKODGEF_04223","GAMKEBON_04521","JJJDFGFB_04509","JOLBHIGI_04440","PNDPEECJ_04425","AMEEEGBM_04543","DHLDAANJ_04370","EFNBFDBI_04545","AKDEMAPK_03842","OCHGHCBG_04627","ACBOEBFK_04574","PGDKEEIB_04463","DNELAEEF_04544","LNAEIHKJ_04531","EKBJKGFA_04544"
"rplJ","","50S ribosomal protein L10",580,580,1,1,1546,NA,NA,"",497,533,497,"CGKODGEF_04226","GAMKEBON_04518","JJJDFGFB_04512","JOLBHIGI_04437","PNDPEECJ_04428","AMEEEGBM_04540","DHLDAANJ_04373","EFNBFDBI_04548","AKDEMAPK_03845","OCHGHCBG_04630","ACBOEBFK_04571","PGDKEEIB_04466","DNELAEEF_04541","LNAEIHKJ_04528","EKBJKGFA_04541"
"bfr","","Bacterioferritin",580,580,1,1,1603,NA,NA,"",119,476,475,"CGKODGEF_04433","GAMKEBON_00276","JJJDFGFB_04594","JOLBHIGI_04463","PNDPEECJ_04178","AMEEEGBM_04566","DHLDAANJ_03869","EFNBFDBI_04407","AKDEMAPK_04136","OCHGHCBG_02308","ACBOEBFK_00388","PGDKEEIB_04058","DNELAEEF_04610","LNAEIHKJ_04554","EKBJKGFA_04610"
"rplO","","50S ribosomal protein L15",580,580,1,1,1581,NA,NA,"",272,434,433,"CGKODGEF_04411","GAMKEBON_00298","JJJDFGFB_04572","JOLBHIGI_04485","PNDPEECJ_04200","AMEEEGBM_04588","DHLDAANJ_03847","EFNBFDBI_04385","AKDEMAPK_04114","OCHGHCBG_02286","ACBOEBFK_00366","PGDKEEIB_04036","DNELAEEF_04588","LNAEIHKJ_04576","EKBJKGFA_04588"
"smg","","Protein Smg",580,580,1,1,1563,NA,NA,"",473,578,473,"CGKODGEF_04394","GAMKEBON_00315","JJJDFGFB_04555","JOLBHIGI_04502","PNDPEECJ_04217","AMEEEGBM_04605","DHLDAANJ_03830","EFNBFDBI_04368","AKDEMAPK_04097","OCHGHCBG_02269","ACBOEBFK_00349","PGDKEEIB_04019","DNELAEEF_04571","LNAEIHKJ_04593","EKBJKGFA_04571"
"ubiD","","3-octaprenyl-4-hydroxybenzoate carboxy-lyase",580,580,1,1,3282,NA,NA,"",635,1508,1476,"CGKODGEF_03134","GAMKEBON_02805","JJJDFGFB_04181","JOLBHIGI_04141","PNDPEECJ_03960","AMEEEGBM_04234","DHLDAANJ_03369","EFNBFDBI_03380","AKDEMAPK_02262","OCHGHCBG_04299","ACBOEBFK_03156","PGDKEEIB_04012","DNELAEEF_04234","LNAEIHKJ_04074","EKBJKGFA_04292"
"group_1873","","hypothetical protein",580,580,1,1,4730,NA,NA,"",614,614,614,"CGKODGEF_00396","GAMKEBON_04570","JJJDFGFB_00008","JOLBHIGI_00738","PNDPEECJ_04503","AMEEEGBM_01605","DHLDAANJ_01591","EFNBFDBI_03552","AKDEMAPK_04556","OCHGHCBG_03073","ACBOEBFK_03570","PGDKEEIB_03807","DNELAEEF_01607","LNAEIHKJ_03751","EKBJKGFA_00742"
"group_1874","","hypothetical protein",580,580,1,1,4731,NA,NA,"",158,158,158,"CGKODGEF_00397","GAMKEBON_04571","JJJDFGFB_00009","JOLBHIGI_00737","PNDPEECJ_04502","AMEEEGBM_01606","DHLDAANJ_01590","EFNBFDBI_03553","AKDEMAPK_04555","OCHGHCBG_03072","ACBOEBFK_03569","PGDKEEIB_03806","DNELAEEF_01608","LNAEIHKJ_03752","EKBJKGFA_00741"
"group_1875","","hypothetical protein",580,580,1,1,4732,NA,NA,"",665,665,665,"CGKODGEF_00398","GAMKEBON_04572","JJJDFGFB_00010","JOLBHIGI_00736","PNDPEECJ_04501","AMEEEGBM_01607","DHLDAANJ_01589","EFNBFDBI_03554","AKDEMAPK_04554","OCHGHCBG_03071","ACBOEBFK_03568","PGDKEEIB_03805","DNELAEEF_01609","LNAEIHKJ_03753","EKBJKGFA_00740"
"group_1877","","IS256 family transposase IS285",580,580,1,1,4734,NA,NA,"",857,857,857,"CGKODGEF_00400","GAMKEBON_04574","JJJDFGFB_00012","JOLBHIGI_00734","PNDPEECJ_04499","AMEEEGBM_01609","DHLDAANJ_01587","EFNBFDBI_03556","AKDEMAPK_04552","OCHGHCBG_03069","ACBOEBFK_03566","PGDKEEIB_03803","DNELAEEF_01611","LNAEIHKJ_03755","EKBJKGFA_00738"
"group_1878","","hypothetical protein",580,580,1,1,4735,NA,NA,"",146,146,146,"CGKODGEF_00401","GAMKEBON_04575","JJJDFGFB_00013","JOLBHIGI_00733","PNDPEECJ_04498","AMEEEGBM_01610","DHLDAANJ_01586","EFNBFDBI_03557","AKDEMAPK_04551","OCHGHCBG_03068","ACBOEBFK_03565","PGDKEEIB_03802","DNELAEEF_01612","LNAEIHKJ_03756","EKBJKGFA_00737"
"group_1879","","hypothetical protein",580,580,1,1,4737,NA,NA,"",476,476,476,"CGKODGEF_00403","GAMKEBON_04577","JJJDFGFB_00015","JOLBHIGI_00731","PNDPEECJ_04496","AMEEEGBM_01612","DHLDAANJ_01584","EFNBFDBI_03559","AKDEMAPK_04549","OCHGHCBG_03066","ACBOEBFK_03563","PGDKEEIB_03800","DNELAEEF_01614","LNAEIHKJ_03758","EKBJKGFA_00735"
"group_1882","","hypothetical protein",580,580,1,1,4741,NA,NA,"",233,233,233,"CGKODGEF_00407","GAMKEBON_03270","JJJDFGFB_00019","JOLBHIGI_00727","PNDPEECJ_03311","AMEEEGBM_01616","DHLDAANJ_04024","EFNBFDBI_03563","AKDEMAPK_04357","OCHGHCBG_03062","ACBOEBFK_04495","PGDKEEIB_03796","DNELAEEF_01618","LNAEIHKJ_03762","EKBJKGFA_00731"
"sdaA_1","","L-serine dehydratase 1",580,580,1,1,4770,NA,NA,"",1364,1364,1364,"CGKODGEF_00434","GAMKEBON_03297","JJJDFGFB_00046","JOLBHIGI_00701","PNDPEECJ_03338","AMEEEGBM_01643","DHLDAANJ_02624","EFNBFDBI_03590","AKDEMAPK_03029","OCHGHCBG_03036","ACBOEBFK_03792","PGDKEEIB_03207","DNELAEEF_01645","LNAEIHKJ_03789","EKBJKGFA_00705"
"chaB","","Putative cation transport regulator ChaB",580,580,1,1,4829,NA,NA,"",230,230,230,"CGKODGEF_00491","GAMKEBON_01026","JJJDFGFB_00103","JOLBHIGI_00644","PNDPEECJ_03224","AMEEEGBM_01700","DHLDAANJ_03787","EFNBFDBI_01518","AKDEMAPK_01073","OCHGHCBG_02979","ACBOEBFK_03006","PGDKEEIB_00817","DNELAEEF_01702","LNAEIHKJ_03846","EKBJKGFA_00648"
"narJ","","Nitrate reductase molybdenum cofactor assembly chaperone NarJ",580,580,1,1,4837,NA,NA,"",710,710,710,"CGKODGEF_00499","GAMKEBON_01018","JJJDFGFB_00111","JOLBHIGI_00636","PNDPEECJ_03216","AMEEEGBM_01708","DHLDAANJ_03779","EFNBFDBI_01526","AKDEMAPK_01065","OCHGHCBG_02971","ACBOEBFK_03014","PGDKEEIB_00809","DNELAEEF_01710","LNAEIHKJ_03854","EKBJKGFA_00640"
"galU","","UTP--glucose-1-phosphate uridylyltransferase",580,580,1,1,4844,NA,NA,"",908,908,908,"CGKODGEF_00508","GAMKEBON_01009","JJJDFGFB_00120","JOLBHIGI_00627","PNDPEECJ_03207","AMEEEGBM_01717","DHLDAANJ_01352","EFNBFDBI_01535","AKDEMAPK_01056","OCHGHCBG_02962","ACBOEBFK_03023","PGDKEEIB_00800","DNELAEEF_01719","LNAEIHKJ_03863","EKBJKGFA_00631"
"adhE_1","","Aldehyde-alcohol dehydrogenase",580,580,1,1,4847,NA,NA,"",2678,2678,2678,"CGKODGEF_00511","GAMKEBON_01006","JJJDFGFB_00123","JOLBHIGI_00624","PNDPEECJ_03204","AMEEEGBM_01720","DHLDAANJ_01349","EFNBFDBI_01538","AKDEMAPK_01053","OCHGHCBG_02959","ACBOEBFK_03026","PGDKEEIB_00797","DNELAEEF_01722","","EKBJKGFA_00628"
"group_1898","","hypothetical protein",580,580,1,1,4857,NA,NA,"",329,329,329,"CGKODGEF_00519","GAMKEBON_00998","JJJDFGFB_00131","JOLBHIGI_00616","PNDPEECJ_03196","AMEEEGBM_01728","DHLDAANJ_01341","EFNBFDBI_01546","AKDEMAPK_01045","OCHGHCBG_02951","ACBOEBFK_03034","PGDKEEIB_00789","DNELAEEF_01730","LNAEIHKJ_01122","EKBJKGFA_00620"
"group_1899","","hypothetical protein",580,580,1,1,4870,NA,NA,"",182,182,182,"CGKODGEF_00532","GAMKEBON_00985","JJJDFGFB_00144","JOLBHIGI_00603","PNDPEECJ_03183","AMEEEGBM_01741","DHLDAANJ_01328","EFNBFDBI_01559","AKDEMAPK_01032","OCHGHCBG_02938","ACBOEBFK_03047","PGDKEEIB_00776","DNELAEEF_01743","LNAEIHKJ_01135","EKBJKGFA_00607"
"trpA","","Tryptophan synthase alpha chain",580,580,1,1,4871,NA,NA,"",806,806,806,"CGKODGEF_00533","GAMKEBON_00984","JJJDFGFB_00145","JOLBHIGI_00602","PNDPEECJ_03182","AMEEEGBM_01742","DHLDAANJ_01327","EFNBFDBI_01560","AKDEMAPK_01031","OCHGHCBG_02937","ACBOEBFK_03048","PGDKEEIB_00775","DNELAEEF_01744","LNAEIHKJ_01136","EKBJKGFA_00606"
"trpC","","Tryptophan biosynthesis protein TrpCF",580,580,1,1,4873,NA,NA,"",1358,1358,1358,"CGKODGEF_00535","GAMKEBON_00982","JJJDFGFB_00147","JOLBHIGI_00600","PNDPEECJ_03180","AMEEEGBM_01744","DHLDAANJ_01325","EFNBFDBI_01562","AKDEMAPK_01029","OCHGHCBG_02935","ACBOEBFK_03050","PGDKEEIB_00773","DNELAEEF_01746","LNAEIHKJ_01138","EKBJKGFA_00604"
"btuR","","Corrinoid adenosyltransferase",580,580,1,1,4880,NA,NA,"",590,590,590,"CGKODGEF_00541","GAMKEBON_00976","JJJDFGFB_00153","JOLBHIGI_00594","PNDPEECJ_03174","AMEEEGBM_01750","DHLDAANJ_01319","EFNBFDBI_01568","AKDEMAPK_01023","OCHGHCBG_02929","ACBOEBFK_03056","PGDKEEIB_00767","DNELAEEF_01752","LNAEIHKJ_01144","EKBJKGFA_00598"
"ygdR_1","","putative lipoprotein YgdR",580,580,1,1,4930,NA,NA,"",236,236,236,"CGKODGEF_00588","GAMKEBON_00929","JJJDFGFB_00201","JOLBHIGI_00547","PNDPEECJ_02920","AMEEEGBM_01797","DHLDAANJ_01272","EFNBFDBI_01615","AKDEMAPK_00976","OCHGHCBG_02882","ACBOEBFK_01150","PGDKEEIB_00720","DNELAEEF_01799","LNAEIHKJ_01191","EKBJKGFA_00551"
