"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR15050788","SRR2096540","SRR5883594","SRR5905069","SRR14766450","SRR8280236","SRR27714918","SRR13641955","SRR10037243","SRR16506855","SRR7707918","NDSU8","SRR5904975","SRR23043675","SRR7041697"
"aroG","","Phospho-2-dehydro-3-deoxyheptonate aldolase, Phe-sensitive",581,581,1,1,260,NA,NA,"",1052,1052,1052,"GECBOMLG_04242","NNIFEHJJ_04512","AMMIPIGE_04567","CNBCECDA_04463","MKNLEGFG_04084","ONBKJHEC_04261","JDGPEFCB_03898","KKHOBGKP_03838","OAJCOHFM_03599","MMJAGEHG_04054","BGKOLDCB_04401","CDDPGOFG_01121","EOBMODNK_04484","HFPEINND_04078","NCFACCIB_03876"
"hyaB_2","","Hydrogenase-1 large chain",581,581,1,1,4809,NA,NA,"",1793,1793,1793,"GECBOMLG_01645","NNIFEHJJ_02329","AMMIPIGE_01356","CNBCECDA_01150","MKNLEGFG_00086","ONBKJHEC_00322","JDGPEFCB_01920","KKHOBGKP_00662","OAJCOHFM_00086","MMJAGEHG_01682","BGKOLDCB_02352","CDDPGOFG_01696","EOBMODNK_01874","HFPEINND_01918","NCFACCIB_01543"
"cbiE","","Cobalt-precorrin-7 C(5)-methyltransferase",581,581,1,1,5691,NA,NA,"",605,605,605,"GECBOMLG_02718","NNIFEHJJ_03654","AMMIPIGE_02954","CNBCECDA_03445","MKNLEGFG_01799","ONBKJHEC_03857","JDGPEFCB_03607","KKHOBGKP_03178","OAJCOHFM_02717","MMJAGEHG_03456","BGKOLDCB_01721","CDDPGOFG_01393","EOBMODNK_03102","HFPEINND_03609","NCFACCIB_03137"
"dmlR_3","","HTH-type transcriptional regulator DmlR",581,581,1,1,1772,NA,NA,"",899,899,899,"GECBOMLG_03202","NNIFEHJJ_01799","AMMIPIGE_00649","CNBCECDA_00208","MKNLEGFG_01396","ONBKJHEC_01212","JDGPEFCB_02163","KKHOBGKP_02504","OAJCOHFM_02059","MMJAGEHG_02210","BGKOLDCB_00061","CDDPGOFG_02561","EOBMODNK_01361","HFPEINND_02163","NCFACCIB_00113"
"carB","","Carbamoyl-phosphate synthase large chain",581,581,1,1,2530,NA,NA,"",3227,3227,3227,"GECBOMLG_03544","NNIFEHJJ_03766","AMMIPIGE_03366","CNBCECDA_03785","MKNLEGFG_03091","ONBKJHEC_04098","JDGPEFCB_03881","KKHOBGKP_03645","OAJCOHFM_04357","MMJAGEHG_03851","BGKOLDCB_03200","CDDPGOFG_03765","EOBMODNK_04441","HFPEINND_03709","NCFACCIB_01878"
"chbR","","HTH-type transcriptional regulator ChbR",581,581,1,1,5331,NA,NA,"",839,839,839,"GECBOMLG_02250","NNIFEHJJ_03250","AMMIPIGE_02550","CNBCECDA_03157","MKNLEGFG_01589","ONBKJHEC_02247","JDGPEFCB_03249","KKHOBGKP_00193","OAJCOHFM_00555","MMJAGEHG_03250","BGKOLDCB_00250","CDDPGOFG_00952","EOBMODNK_02794","HFPEINND_03250","NCFACCIB_00621"
"oprM","","Outer membrane protein OprM",581,581,1,1,777,NA,NA,"",1457,1457,1457,"GECBOMLG_01829","NNIFEHJJ_03003","AMMIPIGE_02302","CNBCECDA_02081","MKNLEGFG_01304","ONBKJHEC_01649","JDGPEFCB_02827","KKHOBGKP_03535","OAJCOHFM_03403","MMJAGEHG_02960","BGKOLDCB_02102","CDDPGOFG_00664","EOBMODNK_02546","HFPEINND_02958","NCFACCIB_00826"
"casC","","CRISPR system Cascade subunit CasC",581,581,1,1,2972,NA,NA,"",1058,1058,1058,"GECBOMLG_03152","NNIFEHJJ_00249","AMMIPIGE_01799","CNBCECDA_02432","MKNLEGFG_00657","ONBKJHEC_01998","JDGPEFCB_00418","KKHOBGKP_00996","OAJCOHFM_01164","MMJAGEHG_00419","BGKOLDCB_01773","CDDPGOFG_03007","EOBMODNK_00250","HFPEINND_00419","NCFACCIB_02554"
"group_654","","hypothetical protein",581,581,1,1,4849,NA,NA,"",632,686,647,"GECBOMLG_01606","NNIFEHJJ_02289","AMMIPIGE_01395","CNBCECDA_01111","MKNLEGFG_00125","ONBKJHEC_00283","JDGPEFCB_01881","KKHOBGKP_00623","OAJCOHFM_00125","MMJAGEHG_01721","BGKOLDCB_04332","CDDPGOFG_01657","EOBMODNK_01835","HFPEINND_01880","NCFACCIB_02042"
"pduW","","putative propionate kinase",581,581,1,1,5721,NA,NA,"",1199,1199,1199,"GECBOMLG_02745","NNIFEHJJ_03627","AMMIPIGE_02927","CNBCECDA_03472","MKNLEGFG_01826","ONBKJHEC_03830","JDGPEFCB_03580","KKHOBGKP_03205","OAJCOHFM_02744","MMJAGEHG_03483","BGKOLDCB_01694","CDDPGOFG_01420","EOBMODNK_03129","HFPEINND_03582","NCFACCIB_03164"
"ispE","","4-diphosphocytidyl-2-C-methyl-D-erythritol kinase",581,581,1,1,4820,NA,NA,"",851,851,851,"GECBOMLG_01636","NNIFEHJJ_02319","AMMIPIGE_01365","CNBCECDA_01141","MKNLEGFG_00095","ONBKJHEC_00313","JDGPEFCB_01911","KKHOBGKP_00653","OAJCOHFM_00095","MMJAGEHG_01691","BGKOLDCB_04311","CDDPGOFG_01687","EOBMODNK_01865","HFPEINND_01909","NCFACCIB_02012"
"lysP","","Lysine-specific permease",581,581,1,1,5926,NA,NA,"",1469,1469,1469,"GECBOMLG_02893","NNIFEHJJ_03479","AMMIPIGE_02779","CNBCECDA_03621","MKNLEGFG_01974","ONBKJHEC_02661","JDGPEFCB_03432","KKHOBGKP_03353","OAJCOHFM_02892","MMJAGEHG_03631","BGKOLDCB_00316","CDDPGOFG_01568","EOBMODNK_03277","HFPEINND_03434","NCFACCIB_01751"
"eutQ","","Ethanolamine utilization protein EutQ",581,581,1,1,4036,NA,NA,"",689,689,689,"GECBOMLG_02534","NNIFEHJJ_02636","AMMIPIGE_03292","CNBCECDA_01843","MKNLEGFG_02027","ONBKJHEC_00525","JDGPEFCB_02506","KKHOBGKP_02847","OAJCOHFM_02401","MMJAGEHG_02507","BGKOLDCB_00761","CDDPGOFG_00137","EOBMODNK_02180","HFPEINND_02506","NCFACCIB_01246"
"secB","","Protein-export protein SecB",581,581,1,1,1876,NA,NA,"",467,467,467,"GECBOMLG_03424","NNIFEHJJ_01703","AMMIPIGE_00553","CNBCECDA_00305","MKNLEGFG_03301","ONBKJHEC_01116","JDGPEFCB_02260","KKHOBGKP_02601","OAJCOHFM_02155","MMJAGEHG_02113","BGKOLDCB_00157","CDDPGOFG_03069","EOBMODNK_01265","HFPEINND_02260","NCFACCIB_00017"
"yihQ","","Sulfoquinovosidase",581,581,1,1,2233,NA,NA,"",2036,2036,2036,"GECBOMLG_04271","NNIFEHJJ_04214","AMMIPIGE_03520","CNBCECDA_03913","MKNLEGFG_04111","ONBKJHEC_02895","JDGPEFCB_04205","KKHOBGKP_04139","OAJCOHFM_03956","MMJAGEHG_04086","BGKOLDCB_02644","CDDPGOFG_04009","EOBMODNK_03929","HFPEINND_04110","NCFACCIB_03218"
"mnmE","","tRNA modification GTPase MnmE",581,581,1,1,1406,NA,NA,"",1403,1403,1403,"GECBOMLG_04120","NNIFEHJJ_04357","AMMIPIGE_04284","CNBCECDA_04215","MKNLEGFG_03722","ONBKJHEC_04031","JDGPEFCB_04361","KKHOBGKP_04274","OAJCOHFM_04298","MMJAGEHG_04429","BGKOLDCB_02194","CDDPGOFG_03632","EOBMODNK_04317","HFPEINND_04337","NCFACCIB_03458"
"group_6547","","hypothetical protein",581,581,1,1,4028,NA,NA,"",1226,1226,1226,"GECBOMLG_02542","NNIFEHJJ_02628","AMMIPIGE_03284","CNBCECDA_01835","MKNLEGFG_02019","ONBKJHEC_00533","JDGPEFCB_02514","KKHOBGKP_02855","OAJCOHFM_02409","MMJAGEHG_02515","BGKOLDCB_00753","CDDPGOFG_00145","EOBMODNK_02172","HFPEINND_02514","NCFACCIB_01238"
"group_6548","","IS3 family transposase IS1351",581,581,1,1,3094,NA,NA,"",623,623,623,"GECBOMLG_02979","NNIFEHJJ_00077","AMMIPIGE_01972","CNBCECDA_02605","MKNLEGFG_00484","ONBKJHEC_01825","JDGPEFCB_00591","KKHOBGKP_00823","OAJCOHFM_01337","MMJAGEHG_00592","BGKOLDCB_03172","CDDPGOFG_04443","EOBMODNK_00077","HFPEINND_00592","NCFACCIB_03657"
"astA","","Arginine N-succinyltransferase",581,581,1,1,5343,NA,NA,"",1034,1034,1034,"GECBOMLG_02238","NNIFEHJJ_03262","AMMIPIGE_02562","CNBCECDA_03169","MKNLEGFG_01601","ONBKJHEC_02259","JDGPEFCB_03237","KKHOBGKP_00181","OAJCOHFM_00567","MMJAGEHG_03238","BGKOLDCB_00262","CDDPGOFG_00964","EOBMODNK_02806","HFPEINND_03238","NCFACCIB_00609"
"cdaR_1","","Carbohydrate diacid regulator",581,581,1,1,4169,NA,NA,"",1181,1181,1181,"GECBOMLG_02509","NNIFEHJJ_02661","AMMIPIGE_03317","CNBCECDA_01868","MKNLEGFG_02052","ONBKJHEC_00500","JDGPEFCB_02481","KKHOBGKP_02822","OAJCOHFM_02376","MMJAGEHG_02482","BGKOLDCB_00786","CDDPGOFG_00112","EOBMODNK_02205","HFPEINND_02481","NCFACCIB_01271"
"ilvD_1","","Dihydroxy-acid dehydratase",581,581,1,1,1694,NA,NA,"",1715,1715,1715,"GECBOMLG_03278","NNIFEHJJ_01875","AMMIPIGE_00725","CNBCECDA_00132","MKNLEGFG_01472","ONBKJHEC_01288","JDGPEFCB_02088","KKHOBGKP_02428","OAJCOHFM_01983","MMJAGEHG_02286","BGKOLDCB_01653","CDDPGOFG_03526","EOBMODNK_01437","HFPEINND_02087","NCFACCIB_00189"
"thrA","","Bifunctional aspartokinase/homoserine dehydrogenase 1",581,581,1,1,62,NA,NA,"",2462,2462,2462,"GECBOMLG_00540","NNIFEHJJ_01539","AMMIPIGE_00389","CNBCECDA_01288","MKNLEGFG_02680","ONBKJHEC_03339","JDGPEFCB_01207","KKHOBGKP_02289","OAJCOHFM_03728","MMJAGEHG_01542","BGKOLDCB_01033","CDDPGOFG_03682","EOBMODNK_03701","HFPEINND_01543","NCFACCIB_02967"
"rplD","","50S ribosomal protein L4",581,581,1,1,1599,NA,NA,"",605,605,605,"GECBOMLG_04567","NNIFEHJJ_01966","AMMIPIGE_00816","CNBCECDA_00041","MKNLEGFG_04445","ONBKJHEC_01379","JDGPEFCB_04640","KKHOBGKP_04624","OAJCOHFM_04535","MMJAGEHG_04670","BGKOLDCB_04041","CDDPGOFG_04289","EOBMODNK_01528","HFPEINND_04606","NCFACCIB_00280"
"yfiH","","Polyphenol oxidase",581,581,1,1,3008,NA,NA,"",731,731,731,"GECBOMLG_04632","NNIFEHJJ_00002","AMMIPIGE_02047","CNBCECDA_02680","MKNLEGFG_00409","ONBKJHEC_01750","JDGPEFCB_00666","KKHOBGKP_00748","OAJCOHFM_01412","MMJAGEHG_00667","BGKOLDCB_04106","CDDPGOFG_03188","EOBMODNK_00002","HFPEINND_00667","NCFACCIB_04462"
"livH","","High-affinity branched-chain amino acid transport system permease protein LivH",581,581,1,1,1727,NA,NA,"",926,926,926,"GECBOMLG_03246","NNIFEHJJ_01843","AMMIPIGE_00693","CNBCECDA_00164","MKNLEGFG_01440","ONBKJHEC_01256","JDGPEFCB_02119","KKHOBGKP_02460","OAJCOHFM_02015","MMJAGEHG_02254","BGKOLDCB_00017","CDDPGOFG_03494","EOBMODNK_01405","HFPEINND_02119","NCFACCIB_00157"
"gatA","","PTS system galactitol-specific EIIA component",581,581,1,1,2642,NA,NA,"",464,464,464,"GECBOMLG_01025","NNIFEHJJ_00572","AMMIPIGE_03822","CNBCECDA_02914","MKNLEGFG_00874","ONBKJHEC_02108","JDGPEFCB_00095","KKHOBGKP_01319","OAJCOHFM_00840","MMJAGEHG_00096","BGKOLDCB_00655","CDDPGOFG_02813","EOBMODNK_00574","HFPEINND_00096","NCFACCIB_00444"
"btsR","","Transcriptional regulatory protein BtsR",581,581,1,1,5883,NA,NA,"",719,719,719,"GECBOMLG_02850","NNIFEHJJ_03522","AMMIPIGE_02822","CNBCECDA_03578","MKNLEGFG_01931","ONBKJHEC_02704","JDGPEFCB_03475","KKHOBGKP_03310","OAJCOHFM_02849","MMJAGEHG_03588","BGKOLDCB_00359","CDDPGOFG_01525","EOBMODNK_03234","HFPEINND_03477","NCFACCIB_01794"
"mrcA","","Penicillin-binding protein 1A",581,581,1,1,1653,NA,NA,"",2552,2552,2552,"GECBOMLG_03316","NNIFEHJJ_01913","AMMIPIGE_00763","CNBCECDA_00094","MKNLEGFG_01510","ONBKJHEC_01326","JDGPEFCB_02050","KKHOBGKP_02390","OAJCOHFM_01945","MMJAGEHG_02324","BGKOLDCB_01615","CDDPGOFG_03563","EOBMODNK_01475","HFPEINND_02049","NCFACCIB_00227"
"bioC","","Malonyl-[acyl-carrier protein] O-methyltransferase",581,581,1,1,4224,NA,NA,"",755,755,755,"GECBOMLG_00457","NNIFEHJJ_01123","AMMIPIGE_04425","CNBCECDA_04266","MKNLEGFG_02395","ONBKJHEC_00775","JDGPEFCB_00696","KKHOBGKP_01443","OAJCOHFM_01442","MMJAGEHG_00697","BGKOLDCB_03744","CDDPGOFG_02663","EOBMODNK_00698","HFPEINND_00697","NCFACCIB_01000"
"yfgD","","putative protein YfgD",581,581,1,1,4166,NA,NA,"",359,359,359,"GECBOMLG_02506","NNIFEHJJ_02664","AMMIPIGE_03320","CNBCECDA_01871","MKNLEGFG_02055","ONBKJHEC_00497","JDGPEFCB_02478","KKHOBGKP_02819","OAJCOHFM_02373","MMJAGEHG_02479","BGKOLDCB_00789","CDDPGOFG_00109","EOBMODNK_02208","HFPEINND_02478","NCFACCIB_01274"
"recG","","ATP-dependent DNA helicase RecG",581,581,1,1,1924,NA,NA,"",2081,2081,2081,"GECBOMLG_03468","NNIFEHJJ_01659","AMMIPIGE_00509","CNBCECDA_00349","MKNLEGFG_03257","ONBKJHEC_03922","JDGPEFCB_02304","KKHOBGKP_02645","OAJCOHFM_02199","MMJAGEHG_02069","BGKOLDCB_03945","CDDPGOFG_03176","EOBMODNK_01221","HFPEINND_02304","NCFACCIB_03072"
"group_6562","","hypothetical protein",581,581,1,1,5908,NA,NA,"",719,719,719,"GECBOMLG_02875","NNIFEHJJ_03497","AMMIPIGE_02797","CNBCECDA_03603","MKNLEGFG_01956","ONBKJHEC_02679","JDGPEFCB_03450","KKHOBGKP_03335","OAJCOHFM_02874","MMJAGEHG_03613","BGKOLDCB_00334","CDDPGOFG_01550","EOBMODNK_03259","HFPEINND_03452","NCFACCIB_01769"
"betB","","NAD/NADP-dependent betaine aldehyde dehydrogenase",581,581,1,1,4518,NA,NA,"",1466,1466,1466,"GECBOMLG_00188","NNIFEHJJ_00854","AMMIPIGE_01083","CNBCECDA_00602","MKNLEGFG_02236","ONBKJHEC_01044","JDGPEFCB_00965","KKHOBGKP_01712","OAJCOHFM_01711","MMJAGEHG_00966","BGKOLDCB_04518","CDDPGOFG_03379","EOBMODNK_00968","HFPEINND_00966","NCFACCIB_03321"
"group_6564","","hypothetical protein",581,581,1,1,6173,NA,NA,"",440,440,440,"GECBOMLG_00615","NNIFEHJJ_01464","AMMIPIGE_00314","CNBCECDA_01363","MKNLEGFG_02605","ONBKJHEC_03264","JDGPEFCB_01282","KKHOBGKP_02214","OAJCOHFM_03653","MMJAGEHG_01467","BGKOLDCB_04580","CDDPGOFG_04077","EOBMODNK_03626","HFPEINND_01468","NCFACCIB_04259"
"pyrD","","Dihydroorotate dehydrogenase (quinone)",581,581,1,1,4477,NA,NA,"",1010,1010,1010,"GECBOMLG_00229","NNIFEHJJ_00895","AMMIPIGE_01042","CNBCECDA_00643","MKNLEGFG_02277","ONBKJHEC_01003","JDGPEFCB_00924","KKHOBGKP_01671","OAJCOHFM_01670","MMJAGEHG_00925","BGKOLDCB_00520","CDDPGOFG_03420","EOBMODNK_00927","HFPEINND_00925","NCFACCIB_03280"
"group_6566","","hypothetical protein",581,581,1,1,5390,NA,NA,"",593,593,593,"GECBOMLG_02192","NNIFEHJJ_03308","AMMIPIGE_02608","CNBCECDA_03215","MKNLEGFG_01647","ONBKJHEC_02305","JDGPEFCB_03191","KKHOBGKP_00135","OAJCOHFM_00613","MMJAGEHG_03192","BGKOLDCB_02884","CDDPGOFG_01010","EOBMODNK_02852","HFPEINND_03192","NCFACCIB_00563"
"kdgK","","2-dehydro-3-deoxygluconokinase",581,581,1,1,1777,NA,NA,"",929,929,929,"GECBOMLG_03197","NNIFEHJJ_01794","AMMIPIGE_00644","CNBCECDA_00213","MKNLEGFG_01391","ONBKJHEC_01207","JDGPEFCB_02168","KKHOBGKP_02509","OAJCOHFM_02064","MMJAGEHG_02205","BGKOLDCB_00066","CDDPGOFG_02556","EOBMODNK_01356","HFPEINND_02168","NCFACCIB_00108"
"hemL","","Glutamate-1-semialdehyde 2,1-aminomutase",581,581,1,1,2389,NA,NA,"",1280,1280,1280,"GECBOMLG_04191","NNIFEHJJ_03902","AMMIPIGE_04516","CNBCECDA_04371","MKNLEGFG_03895","ONBKJHEC_04157","JDGPEFCB_03745","KKHOBGKP_03783","OAJCOHFM_03882","MMJAGEHG_03715","BGKOLDCB_02570","CDDPGOFG_01828","EOBMODNK_03855","HFPEINND_03845","NCFACCIB_03715"
"cpxR","","Transcriptional regulatory protein CpxR",581,581,1,1,2278,NA,NA,"",698,698,698,"GECBOMLG_03840","NNIFEHJJ_04171","AMMIPIGE_03563","CNBCECDA_03870","MKNLEGFG_03670","ONBKJHEC_02852","JDGPEFCB_04162","KKHOBGKP_04096","OAJCOHFM_03999","MMJAGEHG_04129","BGKOLDCB_03134","CDDPGOFG_02264","EOBMODNK_03972","HFPEINND_04153","NCFACCIB_03261"
"dnaJ","","Chaperone protein DnaJ",581,581,1,1,51,NA,NA,"",1139,1139,1139,"GECBOMLG_00529","NNIFEHJJ_01550","AMMIPIGE_00400","CNBCECDA_01277","MKNLEGFG_02691","ONBKJHEC_03350","JDGPEFCB_01196","KKHOBGKP_02300","OAJCOHFM_03739","MMJAGEHG_01553","BGKOLDCB_01022","CDDPGOFG_03671","EOBMODNK_03712","HFPEINND_01554","NCFACCIB_02978"
"lptG","","Lipopolysaccharide export system permease protein LptG",581,581,1,1,6110,NA,NA,"",1082,1082,1082,"GECBOMLG_00675","NNIFEHJJ_01404","AMMIPIGE_00254","CNBCECDA_01423","MKNLEGFG_02545","ONBKJHEC_03062","JDGPEFCB_01342","KKHOBGKP_02154","OAJCOHFM_04584","MMJAGEHG_01407","BGKOLDCB_04225","CDDPGOFG_04255","EOBMODNK_03566","HFPEINND_01408","NCFACCIB_04513"
"mfd","","Transcription-repair-coupling factor",581,581,1,1,5440,NA,NA,"",3446,3446,3446,"GECBOMLG_02144","NNIFEHJJ_03356","AMMIPIGE_02656","CNBCECDA_03263","MKNLEGFG_01695","ONBKJHEC_02353","JDGPEFCB_03143","KKHOBGKP_00087","OAJCOHFM_00661","MMJAGEHG_03144","BGKOLDCB_02836","CDDPGOFG_01058","EOBMODNK_02900","HFPEINND_03144","NCFACCIB_02871"
"proW","","Glycine betaine/proline betaine transport system permease protein ProW",581,581,1,1,3142,NA,NA,"",1064,1064,1064,"GECBOMLG_03022","NNIFEHJJ_00120","AMMIPIGE_01929","CNBCECDA_02562","MKNLEGFG_00527","ONBKJHEC_01868","JDGPEFCB_00548","KKHOBGKP_00866","OAJCOHFM_01294","MMJAGEHG_00549","BGKOLDCB_02548","CDDPGOFG_02892","EOBMODNK_00120","HFPEINND_00549","NCFACCIB_03701"
"rnz","","Ribonuclease Z",581,581,1,1,4529,NA,NA,"",938,938,938,"GECBOMLG_00181","NNIFEHJJ_00847","AMMIPIGE_01090","CNBCECDA_00595","MKNLEGFG_02229","ONBKJHEC_01051","JDGPEFCB_00972","KKHOBGKP_01719","OAJCOHFM_01718","MMJAGEHG_00973","BGKOLDCB_04511","CDDPGOFG_03372","EOBMODNK_00975","HFPEINND_00973","NCFACCIB_03328"
"lpoA","","Penicillin-binding protein activator LpoA",581,581,1,1,2635,NA,NA,"",2042,2042,2042,"GECBOMLG_01019","NNIFEHJJ_00578","AMMIPIGE_03828","CNBCECDA_02920","MKNLEGFG_00868","ONBKJHEC_02102","JDGPEFCB_00089","KKHOBGKP_01325","OAJCOHFM_00834","MMJAGEHG_00090","BGKOLDCB_00649","CDDPGOFG_02807","EOBMODNK_00580","HFPEINND_00090","NCFACCIB_00450"
"dgaF_2","","2-dehydro-3-deoxy-phosphogluconate aldolase",581,581,1,1,1477,NA,NA,"",743,743,743,"GECBOMLG_03494","NNIFEHJJ_01633","AMMIPIGE_00483","CNBCECDA_00375","MKNLEGFG_04176","ONBKJHEC_03948","JDGPEFCB_02330","KKHOBGKP_02671","OAJCOHFM_02225","MMJAGEHG_02043","BGKOLDCB_03020","CDDPGOFG_03150","EOBMODNK_01195","HFPEINND_02330","NCFACCIB_03046"
"group_6577","","hypothetical protein",581,581,1,1,4657,NA,NA,"",335,335,335,"GECBOMLG_00061","NNIFEHJJ_00727","AMMIPIGE_01211","CNBCECDA_00475","MKNLEGFG_03535","ONBKJHEC_03428","JDGPEFCB_01092","KKHOBGKP_01839","OAJCOHFM_01838","MMJAGEHG_01093","BGKOLDCB_02956","CDDPGOFG_02007","EOBMODNK_01095","HFPEINND_01093","NCFACCIB_01396"
"ispB","","Octaprenyl diphosphate synthase",581,581,1,1,2592,NA,NA,"",1112,1112,1112,"GECBOMLG_00977","NNIFEHJJ_00620","AMMIPIGE_03870","CNBCECDA_02962","MKNLEGFG_00826","ONBKJHEC_02060","JDGPEFCB_00047","KKHOBGKP_01367","OAJCOHFM_00792","MMJAGEHG_00048","BGKOLDCB_00607","CDDPGOFG_03828","EOBMODNK_00622","HFPEINND_00048","NCFACCIB_00492"
"hypBA1","","Non-reducing end beta-L-arabinofuranosidase",581,581,1,1,1854,NA,NA,"",1955,1955,1955,"GECBOMLG_03402","NNIFEHJJ_01725","AMMIPIGE_00575","CNBCECDA_00283","MKNLEGFG_03323","ONBKJHEC_01138","JDGPEFCB_02238","KKHOBGKP_02579","OAJCOHFM_02133","MMJAGEHG_02135","BGKOLDCB_00135","CDDPGOFG_03091","EOBMODNK_01287","HFPEINND_02238","NCFACCIB_00039"
"group_6580","","hypothetical protein",581,581,1,1,5775,NA,NA,"",1223,1223,1223,"GECBOMLG_02795","NNIFEHJJ_03577","AMMIPIGE_02877","CNBCECDA_03522","MKNLEGFG_01876","ONBKJHEC_02759","JDGPEFCB_03530","KKHOBGKP_03255","OAJCOHFM_02794","MMJAGEHG_03533","BGKOLDCB_00414","CDDPGOFG_01470","EOBMODNK_03179","HFPEINND_03532","NCFACCIB_01849"
"rseA","","Anti-sigma-E factor RseA",581,581,1,1,4069,NA,NA,"",650,650,650,"GECBOMLG_02414","NNIFEHJJ_02757","AMMIPIGE_04146","CNBCECDA_01964","MKNLEGFG_02148","ONBKJHEC_00405","JDGPEFCB_02386","KKHOBGKP_02727","OAJCOHFM_02281","MMJAGEHG_02387","BGKOLDCB_03555","CDDPGOFG_00017","EOBMODNK_02300","HFPEINND_02386","NCFACCIB_04008"
"ulaG","","putative L-ascorbate-6-phosphate lactonase UlaG",581,581,1,1,6029,NA,NA,"",1064,1064,1064,"GECBOMLG_00753","NNIFEHJJ_01326","AMMIPIGE_00176","CNBCECDA_01501","MKNLEGFG_03173","ONBKJHEC_02984","JDGPEFCB_01420","KKHOBGKP_02075","OAJCOHFM_02998","MMJAGEHG_01329","BGKOLDCB_01436","CDDPGOFG_02366","EOBMODNK_03488","HFPEINND_01330","NCFACCIB_02484"
"rapZ","","RNase adapter protein RapZ",581,581,1,1,2574,NA,NA,"",854,854,854,"GECBOMLG_00959","NNIFEHJJ_00638","AMMIPIGE_03888","CNBCECDA_02980","MKNLEGFG_00808","ONBKJHEC_02042","JDGPEFCB_00029","KKHOBGKP_01385","OAJCOHFM_00774","MMJAGEHG_00030","BGKOLDCB_00589","CDDPGOFG_03846","EOBMODNK_00640","HFPEINND_00030","NCFACCIB_00510"
"rfbF","","Glucose-1-phosphate cytidylyltransferase",581,581,1,1,5761,NA,NA,"",773,773,773,"GECBOMLG_02781","NNIFEHJJ_03591","AMMIPIGE_02891","CNBCECDA_03508","MKNLEGFG_01862","ONBKJHEC_02773","JDGPEFCB_03544","KKHOBGKP_03241","OAJCOHFM_02780","MMJAGEHG_03519","BGKOLDCB_00428","CDDPGOFG_01456","EOBMODNK_03165","HFPEINND_03546","NCFACCIB_01863"
"mmgC","","Acyl-CoA dehydrogenase",581,581,1,1,4292,NA,NA,"",1163,1163,1163,"GECBOMLG_00394","NNIFEHJJ_01060","AMMIPIGE_00877","CNBCECDA_00808","MKNLEGFG_02458","ONBKJHEC_00838","JDGPEFCB_00759","KKHOBGKP_01506","OAJCOHFM_01505","MMJAGEHG_00760","BGKOLDCB_01284","CDDPGOFG_02599","EOBMODNK_00761","HFPEINND_00760","NCFACCIB_01063"
"gfcB","","putative lipoprotein GfcB",581,581,1,1,2028,NA,NA,"",638,638,638,"GECBOMLG_00907","NNIFEHJJ_01173","AMMIPIGE_00023","CNBCECDA_04341","MKNLEGFG_03865","ONBKJHEC_03493","JDGPEFCB_01574","KKHOBGKP_01922","OAJCOHFM_03151","MMJAGEHG_01176","BGKOLDCB_03402","CDDPGOFG_03464","EOBMODNK_03335","HFPEINND_01176","NCFACCIB_04185"
"group_6587","","hypothetical protein",581,581,1,1,44,NA,NA,"",2996,2996,2996,"GECBOMLG_00522","NNIFEHJJ_01557","AMMIPIGE_00407","CNBCECDA_01270","MKNLEGFG_02698","ONBKJHEC_04383","JDGPEFCB_01189","KKHOBGKP_02307","OAJCOHFM_03746","MMJAGEHG_01560","BGKOLDCB_01015","CDDPGOFG_03994","EOBMODNK_03719","HFPEINND_01561","NCFACCIB_02985"
"fliC","","Flagellin",581,581,1,1,4636,NA,NA,"",1517,1517,1517,"GECBOMLG_00083","NNIFEHJJ_00749","AMMIPIGE_01189","CNBCECDA_00497","MKNLEGFG_03513","ONBKJHEC_03406","JDGPEFCB_01070","KKHOBGKP_01817","OAJCOHFM_01816","MMJAGEHG_01071","BGKOLDCB_02978","CDDPGOFG_01985","EOBMODNK_01073","HFPEINND_01071","NCFACCIB_01374"
"folC","","Dihydrofolate synthase/folylpolyglutamate synthase",581,581,1,1,3923,NA,NA,"",1268,1268,1268,"GECBOMLG_02646","NNIFEHJJ_02523","AMMIPIGE_03180","CNBCECDA_01732","MKNLEGFG_02775","ONBKJHEC_00637","JDGPEFCB_02618","KKHOBGKP_02959","OAJCOHFM_02513","MMJAGEHG_02619","BGKOLDCB_01966","CDDPGOFG_00249","EOBMODNK_02067","HFPEINND_02618","NCFACCIB_02331"
"group_6590","","hypothetical protein",581,581,1,1,2243,NA,NA,"",941,941,941,"GECBOMLG_04261","NNIFEHJJ_04204","AMMIPIGE_03530","CNBCECDA_03903","MKNLEGFG_04101","ONBKJHEC_02885","JDGPEFCB_04195","KKHOBGKP_04129","OAJCOHFM_03966","MMJAGEHG_04096","BGKOLDCB_02654","CDDPGOFG_03999","EOBMODNK_03939","HFPEINND_04120","NCFACCIB_03228"
