"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR980326","SRR28323393","NDSU20","SRR18233395","SRR1106157","SRR14766383","SRR10037239","SRR16506855","SRR14766328","SRR14766432","SRR27708426","SRR6310053","SRR5928609","SRR15146531","SRR17468265"
"menH","","2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase",579,579,1,1,3861,NA,NA,"",758,758,758,"ICDMIJBP_01541","OHOJMOPM_02697","CFFCAIFL_01396","PPEDBENP_01060","DECCOBHM_02724","JCMLOGCE_03584","OOMIMPCI_02813","MMJAGEHG_02675","EFNBFDBI_00671","MHLDJHJA_00587","IOLIIFNA_03750","DNOEEKHJ_03058","MAMFPLAJ_01769","ALBEMBBG_02696","IHODCDMG_02425"
"menD","","2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase",579,579,1,1,3862,NA,NA,"",1670,1670,1670,"ICDMIJBP_01542","OHOJMOPM_02698","CFFCAIFL_01397","PPEDBENP_01059","DECCOBHM_02723","JCMLOGCE_03585","OOMIMPCI_02814","MMJAGEHG_02674","EFNBFDBI_00670","MHLDJHJA_00588","IOLIIFNA_03749","DNOEEKHJ_03057","MAMFPLAJ_01768","ALBEMBBG_02697","IHODCDMG_02426"
"elaB","","Protein ElaB",579,579,1,1,3864,NA,NA,"",305,305,305,"ICDMIJBP_01544","OHOJMOPM_02700","CFFCAIFL_01399","PPEDBENP_01057","DECCOBHM_02721","JCMLOGCE_03587","OOMIMPCI_02816","MMJAGEHG_02672","EFNBFDBI_00668","MHLDJHJA_00590","IOLIIFNA_03747","DNOEEKHJ_03055","MAMFPLAJ_01766","ALBEMBBG_02699","IHODCDMG_02428"
"elaA","","Protein ElaA",579,579,1,1,3865,NA,NA,"",461,461,461,"ICDMIJBP_01545","OHOJMOPM_02701","CFFCAIFL_01400","PPEDBENP_01056","DECCOBHM_02720","JCMLOGCE_03588","OOMIMPCI_02817","MMJAGEHG_02671","EFNBFDBI_00667","MHLDJHJA_00591","IOLIIFNA_03746","DNOEEKHJ_03054","MAMFPLAJ_01765","ALBEMBBG_02700","IHODCDMG_02429"
"rbn","","Ribonuclease BN",579,579,1,1,3866,NA,NA,"",917,917,917,"ICDMIJBP_01546","OHOJMOPM_02702","CFFCAIFL_01401","PPEDBENP_01055","DECCOBHM_02719","JCMLOGCE_03589","OOMIMPCI_02818","MMJAGEHG_02670","EFNBFDBI_00666","MHLDJHJA_00592","IOLIIFNA_03745","DNOEEKHJ_03053","MAMFPLAJ_01764","ALBEMBBG_02701","IHODCDMG_02430"
"cheV","","Chemotaxis protein CheV",579,579,1,1,3867,NA,NA,"",1001,1001,1001,"ICDMIJBP_01547","OHOJMOPM_02703","CFFCAIFL_01402","PPEDBENP_01054","DECCOBHM_02718","JCMLOGCE_03590","OOMIMPCI_02819","MMJAGEHG_02669","EFNBFDBI_00665","MHLDJHJA_00593","IOLIIFNA_03744","DNOEEKHJ_03052","MAMFPLAJ_01763","ALBEMBBG_02702","IHODCDMG_02431"
"group_2781","","hypothetical protein",579,579,1,1,3868,NA,NA,"",1760,1781,1780,"ICDMIJBP_01548","OHOJMOPM_02704","CFFCAIFL_01403","PPEDBENP_01053","DECCOBHM_02717","JCMLOGCE_03591","OOMIMPCI_02820","MMJAGEHG_02668","EFNBFDBI_00664","MHLDJHJA_00594","IOLIIFNA_03743","DNOEEKHJ_03051","MAMFPLAJ_01762","ALBEMBBG_02703","IHODCDMG_02432"
"nuoN","","NADH-quinone oxidoreductase subunit N",579,579,1,1,3869,NA,NA,"",1457,1457,1457,"ICDMIJBP_01549","OHOJMOPM_02705","CFFCAIFL_01404","PPEDBENP_01052","DECCOBHM_02716","JCMLOGCE_00749","OOMIMPCI_02821","MMJAGEHG_02667","EFNBFDBI_00663","MHLDJHJA_00595","IOLIIFNA_03742","DNOEEKHJ_03050","MAMFPLAJ_01761","ALBEMBBG_02704","IHODCDMG_02433"
"nuoM","","NADH-quinone oxidoreductase subunit M",579,579,1,1,3870,NA,NA,"",1529,1529,1529,"ICDMIJBP_01550","OHOJMOPM_02706","CFFCAIFL_01405","PPEDBENP_01051","DECCOBHM_02715","JCMLOGCE_00748","OOMIMPCI_02822","MMJAGEHG_02666","EFNBFDBI_00662","MHLDJHJA_00596","IOLIIFNA_03741","DNOEEKHJ_03049","MAMFPLAJ_01760","ALBEMBBG_02705","IHODCDMG_02434"
"nuoL","","NADH-quinone oxidoreductase subunit L",579,579,1,1,3871,NA,NA,"",1841,1841,1841,"ICDMIJBP_01551","OHOJMOPM_02707","CFFCAIFL_01406","PPEDBENP_01050","DECCOBHM_02714","JCMLOGCE_00747","OOMIMPCI_02823","MMJAGEHG_02665","EFNBFDBI_00661","MHLDJHJA_00597","IOLIIFNA_03740","DNOEEKHJ_03048","MAMFPLAJ_01759","ALBEMBBG_02706","IHODCDMG_02435"
"ackA","","Acetate kinase",579,579,1,1,3892,NA,NA,"",1181,1202,1201,"ICDMIJBP_01569","OHOJMOPM_02725","CFFCAIFL_01424","PPEDBENP_01032","DECCOBHM_02696","JCMLOGCE_00729","OOMIMPCI_02841","MMJAGEHG_02647","EFNBFDBI_00643","MHLDJHJA_00615","IOLIIFNA_03083","DNOEEKHJ_03030","MAMFPLAJ_01741","ALBEMBBG_02724","IHODCDMG_02453"
"group_2800","","hypothetical protein",579,579,1,1,3894,NA,NA,"",1520,1520,1520,"ICDMIJBP_01571","OHOJMOPM_02727","CFFCAIFL_01426","PPEDBENP_01030","DECCOBHM_02694","JCMLOGCE_00727","OOMIMPCI_02843","MMJAGEHG_02645","EFNBFDBI_00641","MHLDJHJA_00617","IOLIIFNA_03081","DNOEEKHJ_03028","MAMFPLAJ_01739","ALBEMBBG_02726","IHODCDMG_02455"
"ulaA_3","","Ascorbate-specific PTS system EIIC component",579,579,1,1,3898,NA,NA,"",1391,1391,1391,"ICDMIJBP_01574","OHOJMOPM_02730","CFFCAIFL_01429","PPEDBENP_01027","DECCOBHM_02691","JCMLOGCE_00724","OOMIMPCI_02846","MMJAGEHG_02642","EFNBFDBI_00638","MHLDJHJA_00620","IOLIIFNA_03078","DNOEEKHJ_03025","MAMFPLAJ_01736","ALBEMBBG_02729","IHODCDMG_02458"
"group_2802","","hypothetical protein",579,579,1,1,3899,NA,NA,"",272,272,272,"ICDMIJBP_01575","OHOJMOPM_02731","CFFCAIFL_01430","PPEDBENP_01026","DECCOBHM_02690","JCMLOGCE_00723","OOMIMPCI_02847","MMJAGEHG_02641","EFNBFDBI_00637","MHLDJHJA_00621","IOLIIFNA_03077","DNOEEKHJ_03024","MAMFPLAJ_01735","ALBEMBBG_02730","IHODCDMG_02459"
"ulaC_3","","Ascorbate-specific PTS system EIIA component",579,579,1,1,3901,NA,NA,"",443,443,443,"ICDMIJBP_01576","OHOJMOPM_02732","CFFCAIFL_01431","PPEDBENP_01025","DECCOBHM_02689","JCMLOGCE_00722","OOMIMPCI_02848","MMJAGEHG_02640","EFNBFDBI_00636","MHLDJHJA_00622","IOLIIFNA_03076","DNOEEKHJ_03023","MAMFPLAJ_01734","ALBEMBBG_02731","IHODCDMG_02460"
"yfcF","","Glutathione S-transferase YfcF",579,579,1,1,3905,NA,NA,"",644,644,644,"ICDMIJBP_01580","OHOJMOPM_02737","CFFCAIFL_01435","PPEDBENP_01021","DECCOBHM_02685","JCMLOGCE_00718","OOMIMPCI_02853","MMJAGEHG_02636","EFNBFDBI_00632","MHLDJHJA_00626","IOLIIFNA_03072","DNOEEKHJ_03019","MAMFPLAJ_01730","ALBEMBBG_02735","IHODCDMG_02464"
"yfcG","","Disulfide-bond oxidoreductase YfcG",579,579,1,1,3906,NA,NA,"",647,647,647,"ICDMIJBP_01581","OHOJMOPM_02738","CFFCAIFL_01436","PPEDBENP_01020","DECCOBHM_02684","JCMLOGCE_00717","OOMIMPCI_02854","MMJAGEHG_02635","EFNBFDBI_00631","MHLDJHJA_00627","IOLIIFNA_03071","DNOEEKHJ_03018","MAMFPLAJ_01729","ALBEMBBG_02736","IHODCDMG_02465"
"group_2806","","Epimerase family protein",579,579,1,1,3907,NA,NA,"",893,893,893,"ICDMIJBP_01582","OHOJMOPM_02739","CFFCAIFL_01437","PPEDBENP_01019","DECCOBHM_02683","JCMLOGCE_00716","OOMIMPCI_02855","MMJAGEHG_02634","EFNBFDBI_00630","MHLDJHJA_00628","IOLIIFNA_03070","DNOEEKHJ_03017","MAMFPLAJ_01728","ALBEMBBG_02737","IHODCDMG_02466"
"group_2815","","hypothetical protein",579,579,1,1,3970,NA,NA,"",242,242,242,"ICDMIJBP_01638","OHOJMOPM_02795","CFFCAIFL_01493","PPEDBENP_00963","DECCOBHM_02627","JCMLOGCE_00660","OOMIMPCI_02911","MMJAGEHG_02578","EFNBFDBI_00574","MHLDJHJA_00684","IOLIIFNA_01385","DNOEEKHJ_02961","MAMFPLAJ_01545","ALBEMBBG_02793","IHODCDMG_02522"
"group_2835","","hypothetical protein",579,579,1,1,4467,NA,NA,"",626,626,626,"ICDMIJBP_01924","OHOJMOPM_01595","CFFCAIFL_03828","PPEDBENP_03162","DECCOBHM_00915","JCMLOGCE_03751","OOMIMPCI_01652","MMJAGEHG_00915","EFNBFDBI_03511","MHLDJHJA_01078","IOLIIFNA_02596","DNOEEKHJ_02453","MAMFPLAJ_03594","ALBEMBBG_01593","IHODCDMG_00908"
"group_2836","","hypothetical protein",579,579,1,1,4466,NA,NA,"",1226,1226,1226,"ICDMIJBP_01925","OHOJMOPM_01594","CFFCAIFL_03829","PPEDBENP_03163","DECCOBHM_00914","JCMLOGCE_03750","OOMIMPCI_01653","MMJAGEHG_00914","EFNBFDBI_03510","MHLDJHJA_01079","IOLIIFNA_02597","DNOEEKHJ_02452","MAMFPLAJ_03595","ALBEMBBG_01592","IHODCDMG_00909"
"group_2837","","hypothetical protein",579,579,1,1,4465,NA,NA,"",332,332,332,"ICDMIJBP_01926","OHOJMOPM_01593","CFFCAIFL_03830","PPEDBENP_03164","DECCOBHM_00913","JCMLOGCE_03749","OOMIMPCI_01654","MMJAGEHG_00913","EFNBFDBI_03509","MHLDJHJA_01080","IOLIIFNA_02598","DNOEEKHJ_02451","MAMFPLAJ_03596","ALBEMBBG_01591","IHODCDMG_00910"
"group_2838","","hypothetical protein",579,579,1,1,4464,NA,NA,"",716,716,716,"ICDMIJBP_01927","OHOJMOPM_01592","CFFCAIFL_03831","PPEDBENP_03165","DECCOBHM_00912","JCMLOGCE_03748","OOMIMPCI_01655","MMJAGEHG_00912","EFNBFDBI_03508","MHLDJHJA_01081","IOLIIFNA_02599","DNOEEKHJ_02450","MAMFPLAJ_03597","ALBEMBBG_01590","IHODCDMG_00911"
"group_2839","","hypothetical protein",579,579,1,1,4463,NA,NA,"",1052,1052,1052,"ICDMIJBP_01928","OHOJMOPM_01591","CFFCAIFL_03832","PPEDBENP_03166","DECCOBHM_00911","JCMLOGCE_03747","OOMIMPCI_01656","MMJAGEHG_00911","EFNBFDBI_03507","MHLDJHJA_01082","IOLIIFNA_02600","DNOEEKHJ_02449","MAMFPLAJ_03598","ALBEMBBG_01589","IHODCDMG_00912"
"group_2840","","hypothetical protein",579,579,1,1,4462,NA,NA,"",275,275,275,"ICDMIJBP_01929","OHOJMOPM_01590","CFFCAIFL_03833","PPEDBENP_03167","DECCOBHM_00910","JCMLOGCE_03746","OOMIMPCI_01657","MMJAGEHG_00910","EFNBFDBI_03506","MHLDJHJA_01083","IOLIIFNA_02601","DNOEEKHJ_02448","MAMFPLAJ_03599","ALBEMBBG_01588","IHODCDMG_00913"
"group_2841","","hypothetical protein",579,579,1,1,4461,NA,NA,"",497,497,497,"ICDMIJBP_01930","OHOJMOPM_01589","CFFCAIFL_03834","PPEDBENP_03168","DECCOBHM_00909","JCMLOGCE_03745","OOMIMPCI_01658","MMJAGEHG_00909","EFNBFDBI_03505","MHLDJHJA_01084","IOLIIFNA_02602","DNOEEKHJ_02447","MAMFPLAJ_03600","ALBEMBBG_01587","IHODCDMG_00914"
"group_2842","","hypothetical protein",579,579,1,1,4460,NA,NA,"",2054,2054,2054,"ICDMIJBP_01931","OHOJMOPM_01588","CFFCAIFL_03835","PPEDBENP_03169","DECCOBHM_00908","JCMLOGCE_03744","OOMIMPCI_01659","MMJAGEHG_00908","EFNBFDBI_03504","MHLDJHJA_01085","IOLIIFNA_02603","DNOEEKHJ_02446","MAMFPLAJ_03601","ALBEMBBG_01586","IHODCDMG_00915"
"group_2843","","hypothetical protein",579,579,1,1,4459,NA,NA,"",587,587,587,"ICDMIJBP_01932","OHOJMOPM_01587","CFFCAIFL_03836","PPEDBENP_03170","DECCOBHM_00907","JCMLOGCE_03743","OOMIMPCI_01660","MMJAGEHG_00907","EFNBFDBI_03503","MHLDJHJA_01086","IOLIIFNA_02604","DNOEEKHJ_02445","MAMFPLAJ_03602","ALBEMBBG_01585","IHODCDMG_00916"
"group_2844","","hypothetical protein",579,579,1,1,4458,NA,NA,"",437,437,437,"ICDMIJBP_01933","OHOJMOPM_01586","CFFCAIFL_03837","PPEDBENP_03171","DECCOBHM_00906","JCMLOGCE_03742","OOMIMPCI_01661","MMJAGEHG_00906","EFNBFDBI_03502","MHLDJHJA_01087","IOLIIFNA_02605","DNOEEKHJ_02444","MAMFPLAJ_03603","ALBEMBBG_01584","IHODCDMG_00917"
"group_2845","","hypothetical protein",579,579,1,1,4455,NA,NA,"",431,431,431,"ICDMIJBP_01936","OHOJMOPM_01583","CFFCAIFL_03840","PPEDBENP_03174","DECCOBHM_00903","JCMLOGCE_03739","OOMIMPCI_01664","MMJAGEHG_00903","EFNBFDBI_03499","MHLDJHJA_01090","IOLIIFNA_02608","DNOEEKHJ_02441","MAMFPLAJ_03606","ALBEMBBG_01581","IHODCDMG_00920"
"group_2847","","hypothetical protein",579,579,1,1,4451,NA,NA,"",1031,1031,1031,"ICDMIJBP_01939","OHOJMOPM_01580","CFFCAIFL_03843","PPEDBENP_03177","DECCOBHM_00900","JCMLOGCE_03736","OOMIMPCI_01667","MMJAGEHG_00900","EFNBFDBI_03496","MHLDJHJA_01093","IOLIIFNA_02611","DNOEEKHJ_02438","MAMFPLAJ_03609","ALBEMBBG_01578","IHODCDMG_00923"
"group_2848","","hypothetical protein",579,579,1,1,4449,NA,NA,"",872,872,872,"ICDMIJBP_01940","OHOJMOPM_01579","CFFCAIFL_03844","PPEDBENP_03178","DECCOBHM_00899","JCMLOGCE_03735","OOMIMPCI_01668","MMJAGEHG_00899","EFNBFDBI_03495","MHLDJHJA_01094","IOLIIFNA_02612","DNOEEKHJ_02437","MAMFPLAJ_03610","ALBEMBBG_01577","IHODCDMG_00924"
"group_2850","","hypothetical protein",579,579,1,1,4443,NA,NA,"",974,974,974,"ICDMIJBP_01945","OHOJMOPM_01574","CFFCAIFL_03849","PPEDBENP_03183","DECCOBHM_00894","JCMLOGCE_03730","OOMIMPCI_01673","MMJAGEHG_00894","EFNBFDBI_03490","MHLDJHJA_01099","IOLIIFNA_02617","DNOEEKHJ_02432","MAMFPLAJ_03615","ALBEMBBG_01572","IHODCDMG_00929"
"group_2851","","hypothetical protein",579,579,1,1,4442,NA,NA,"",413,413,413,"ICDMIJBP_01946","OHOJMOPM_01573","CFFCAIFL_03850","PPEDBENP_03184","DECCOBHM_00893","JCMLOGCE_03729","OOMIMPCI_01674","MMJAGEHG_00893","EFNBFDBI_03489","MHLDJHJA_01100","IOLIIFNA_02618","DNOEEKHJ_02431","MAMFPLAJ_03616","ALBEMBBG_01571","IHODCDMG_00930"
"group_2852","","hypothetical protein",579,579,1,1,4441,NA,NA,"",551,551,551,"ICDMIJBP_01947","OHOJMOPM_01572","CFFCAIFL_03851","PPEDBENP_03185","DECCOBHM_00892","JCMLOGCE_03728","OOMIMPCI_01675","MMJAGEHG_00892","EFNBFDBI_03488","MHLDJHJA_01101","IOLIIFNA_02619","DNOEEKHJ_02430","MAMFPLAJ_03617","ALBEMBBG_01570","IHODCDMG_00931"
"group_2853","","hypothetical protein",579,579,1,1,4440,NA,NA,"",614,614,614,"ICDMIJBP_01948","OHOJMOPM_01571","CFFCAIFL_03852","PPEDBENP_03186","DECCOBHM_00891","JCMLOGCE_03727","OOMIMPCI_01676","MMJAGEHG_00891","EFNBFDBI_03487","MHLDJHJA_01102","IOLIIFNA_02620","DNOEEKHJ_02429","MAMFPLAJ_03618","ALBEMBBG_01569","IHODCDMG_00932"
"group_2854","","hypothetical protein",579,579,1,1,4439,NA,NA,"",347,347,347,"ICDMIJBP_01949","OHOJMOPM_01570","CFFCAIFL_03853","PPEDBENP_03187","DECCOBHM_00890","JCMLOGCE_03726","OOMIMPCI_01677","MMJAGEHG_00890","EFNBFDBI_03486","MHLDJHJA_01103","IOLIIFNA_02621","DNOEEKHJ_02428","MAMFPLAJ_03619","ALBEMBBG_01568","IHODCDMG_00933"
"group_2865","","hypothetical protein",579,579,1,1,4412,NA,NA,"",248,248,248,"ICDMIJBP_01970","OHOJMOPM_01549","CFFCAIFL_03875","PPEDBENP_03208","DECCOBHM_00869","JCMLOGCE_03705","OOMIMPCI_01699","MMJAGEHG_00869","EFNBFDBI_03465","MHLDJHJA_01124","IOLIIFNA_02642","DNOEEKHJ_02407","MAMFPLAJ_03640","ALBEMBBG_01547","IHODCDMG_00954"
"asnS","","Asparagine--tRNA ligase",579,579,1,1,4406,NA,NA,"",1400,1400,1400,"ICDMIJBP_01976","OHOJMOPM_01543","CFFCAIFL_03881","PPEDBENP_03214","DECCOBHM_00863","JCMLOGCE_03699","OOMIMPCI_01705","MMJAGEHG_00863","EFNBFDBI_03459","MHLDJHJA_01130","IOLIIFNA_02648","DNOEEKHJ_02401","MAMFPLAJ_03646","ALBEMBBG_01541","IHODCDMG_00960"
"group_2888","","hypothetical protein",579,579,1,1,4291,NA,NA,"",197,197,197,"ICDMIJBP_02080","OHOJMOPM_01439","CFFCAIFL_03431","PPEDBENP_03799","DECCOBHM_00759","JCMLOGCE_01924","OOMIMPCI_01809","MMJAGEHG_00759","EFNBFDBI_02225","MHLDJHJA_01234","IOLIIFNA_02003","DNOEEKHJ_02297","MAMFPLAJ_02041","ALBEMBBG_01437","IHODCDMG_01064"
"gnd","","6-phosphogluconate dehydrogenase, decarboxylating",579,579,1,1,5746,NA,NA,"",1406,1406,1406,"ICDMIJBP_03001","OHOJMOPM_03495","CFFCAIFL_02562","PPEDBENP_03508","DECCOBHM_03607","JCMLOGCE_03802","OOMIMPCI_03610","MMJAGEHG_03507","EFNBFDBI_04424","MHLDJHJA_03323","IOLIIFNA_03652","DNOEEKHJ_04044","MAMFPLAJ_04277","ALBEMBBG_03492","IHODCDMG_03534"
"putP","","Sodium/proline symporter",579,579,1,1,4546,NA,NA,"",1508,1508,1508,"ICDMIJBP_01851","OHOJMOPM_01668","CFFCAIFL_04258","PPEDBENP_03089","DECCOBHM_00988","JCMLOGCE_04184","OOMIMPCI_01579","MMJAGEHG_00988","EFNBFDBI_04047","MHLDJHJA_03418","IOLIIFNA_02769","DNOEEKHJ_04600","MAMFPLAJ_04230","ALBEMBBG_01666","IHODCDMG_00835"
"nanE","","Putative N-acetylmannosamine-6-phosphate 2-epimerase",579,579,1,1,4551,NA,NA,"",680,680,680,"ICDMIJBP_01846","OHOJMOPM_01673","CFFCAIFL_04253","PPEDBENP_03084","DECCOBHM_00993","JCMLOGCE_04189","OOMIMPCI_01574","MMJAGEHG_00993","EFNBFDBI_04042","MHLDJHJA_03423","IOLIIFNA_02774","DNOEEKHJ_04595","MAMFPLAJ_04225","ALBEMBBG_01671","IHODCDMG_00830"
"nanT_2","","Sialic acid transporter NanT",579,579,1,1,4554,NA,NA,"",791,791,791,"ICDMIJBP_04141","OHOJMOPM_01676","CFFCAIFL_04250","PPEDBENP_03081","DECCOBHM_00996","JCMLOGCE_04192","OOMIMPCI_01571","MMJAGEHG_00996","EFNBFDBI_04039","MHLDJHJA_03426","IOLIIFNA_02777","DNOEEKHJ_04592","MAMFPLAJ_04222","ALBEMBBG_01674","IHODCDMG_00827"
"yjhC","","putative oxidoreductase YjhC",579,579,1,1,4556,NA,NA,"",1103,1103,1103,"ICDMIJBP_04143","OHOJMOPM_01678","CFFCAIFL_04248","PPEDBENP_03079","DECCOBHM_00998","JCMLOGCE_04194","OOMIMPCI_01569","MMJAGEHG_00998","EFNBFDBI_04037","MHLDJHJA_03428","IOLIIFNA_02779","DNOEEKHJ_04590","MAMFPLAJ_04220","ALBEMBBG_01676","IHODCDMG_00825"
"group_2935","","hypothetical protein",579,579,1,1,4557,NA,NA,"",293,293,293,"ICDMIJBP_04144","OHOJMOPM_01679","CFFCAIFL_04247","PPEDBENP_03078","DECCOBHM_00999","JCMLOGCE_04195","OOMIMPCI_01568","MMJAGEHG_00999","EFNBFDBI_04036","MHLDJHJA_03429","IOLIIFNA_02780","DNOEEKHJ_04589","MAMFPLAJ_04219","ALBEMBBG_01677","IHODCDMG_00824"
"group_2936","","hypothetical protein",579,579,1,1,4558,NA,NA,"",218,218,218,"ICDMIJBP_04145","OHOJMOPM_01680","CFFCAIFL_04246","PPEDBENP_03077","DECCOBHM_01000","JCMLOGCE_04196","OOMIMPCI_01567","MMJAGEHG_01000","EFNBFDBI_04035","MHLDJHJA_03430","IOLIIFNA_02781","DNOEEKHJ_04588","MAMFPLAJ_04218","ALBEMBBG_01678","IHODCDMG_00823"
"group_2941","","hypothetical protein",579,579,1,1,4565,NA,NA,"",1358,1364,1363,"ICDMIJBP_04152","OHOJMOPM_01687","CFFCAIFL_04239","PPEDBENP_03070","DECCOBHM_01007","JCMLOGCE_04238","OOMIMPCI_01560","MMJAGEHG_01007","EFNBFDBI_04460","MHLDJHJA_03437","IOLIIFNA_02788","DNOEEKHJ_04515","MAMFPLAJ_04090","ALBEMBBG_01685","IHODCDMG_00816"
"motA","","Motility protein A",579,579,1,1,4666,NA,NA,"",887,887,887,"ICDMIJBP_04246","OHOJMOPM_01782","CFFCAIFL_03689","PPEDBENP_03728","DECCOBHM_01102","JCMLOGCE_02627","OOMIMPCI_01465","MMJAGEHG_01102","EFNBFDBI_03035","MHLDJHJA_02742","IOLIIFNA_02257","DNOEEKHJ_03724","MAMFPLAJ_01872","ALBEMBBG_01781","IHODCDMG_00721"
"motB","","Motility protein B",579,579,1,1,4667,NA,NA,"",929,929,929,"ICDMIJBP_04247","OHOJMOPM_01783","CFFCAIFL_03690","PPEDBENP_03729","DECCOBHM_01103","JCMLOGCE_02628","OOMIMPCI_01464","MMJAGEHG_01103","EFNBFDBI_03034","MHLDJHJA_02741","IOLIIFNA_02258","DNOEEKHJ_03725","MAMFPLAJ_01871","ALBEMBBG_01782","IHODCDMG_00720"
"lsrB","","Autoinducer 2-binding protein LsrB",579,579,1,1,2297,NA,NA,"",1013,1022,1021,"ICDMIJBP_04081","OHOJMOPM_04011","CFFCAIFL_03256","PPEDBENP_03272","DECCOBHM_04196","JCMLOGCE_03923","OOMIMPCI_04204","MMJAGEHG_04146","EFNBFDBI_03138","MHLDJHJA_02171","IOLIIFNA_00942","DNOEEKHJ_03352","MAMFPLAJ_02352","ALBEMBBG_04059","IHODCDMG_04142"
"group_3101","","hypothetical protein",579,579,1,1,3258,NA,NA,"",338,338,338,"ICDMIJBP_04301","OHOJMOPM_04072","CFFCAIFL_03824","PPEDBENP_03951","DECCOBHM_04365","JCMLOGCE_03165","OOMIMPCI_04373","MMJAGEHG_04287","EFNBFDBI_03455","MHLDJHJA_03920","IOLIIFNA_03605","DNOEEKHJ_04053","MAMFPLAJ_03160","ALBEMBBG_04120","IHODCDMG_04311"
"group_3107","","hypothetical protein",579,579,1,1,3265,NA,NA,"",362,362,362,"ICDMIJBP_04308","OHOJMOPM_04079","CFFCAIFL_03817","PPEDBENP_03944","DECCOBHM_04358","JCMLOGCE_03172","OOMIMPCI_04366","MMJAGEHG_04280","EFNBFDBI_03448","MHLDJHJA_03927","IOLIIFNA_03598","DNOEEKHJ_04060","MAMFPLAJ_03167","ALBEMBBG_04127","IHODCDMG_04304"
"group_3108","","hypothetical protein",579,579,1,1,3266,NA,NA,"",341,341,341,"ICDMIJBP_04309","OHOJMOPM_04080","CFFCAIFL_03816","PPEDBENP_03943","DECCOBHM_04357","JCMLOGCE_03173","OOMIMPCI_04365","MMJAGEHG_04279","EFNBFDBI_03447","MHLDJHJA_03928","IOLIIFNA_03597","DNOEEKHJ_04061","MAMFPLAJ_03168","ALBEMBBG_04128","IHODCDMG_04303"
"oxyR_4","","Hydrogen peroxide-inducible genes activator",579,579,1,1,3268,NA,NA,"",887,887,887,"ICDMIJBP_04310","OHOJMOPM_04081","CFFCAIFL_03815","PPEDBENP_03942","DECCOBHM_04356","JCMLOGCE_03174","OOMIMPCI_04364","MMJAGEHG_04278","EFNBFDBI_03446","MHLDJHJA_03929","IOLIIFNA_03596","DNOEEKHJ_04062","MAMFPLAJ_03169","ALBEMBBG_04129","IHODCDMG_04302"
"ilvC","","Ketol-acid reductoisomerase (NADP(+))",579,579,1,1,3269,NA,NA,"",1475,1475,1475,"ICDMIJBP_04311","OHOJMOPM_04082","CFFCAIFL_03814","PPEDBENP_03941","DECCOBHM_04355","JCMLOGCE_03175","OOMIMPCI_04363","MMJAGEHG_04277","EFNBFDBI_03445","MHLDJHJA_03930","IOLIIFNA_03595","DNOEEKHJ_04063","MAMFPLAJ_03170","ALBEMBBG_04130","IHODCDMG_04301"
"ppiC","","Peptidyl-prolyl cis-trans isomerase C",579,579,1,1,3270,NA,NA,"",281,281,281,"ICDMIJBP_04312","OHOJMOPM_04083","CFFCAIFL_03813","PPEDBENP_03940","DECCOBHM_04354","JCMLOGCE_03176","OOMIMPCI_04362","MMJAGEHG_04276","EFNBFDBI_03444","MHLDJHJA_03931","IOLIIFNA_03594","DNOEEKHJ_04064","MAMFPLAJ_03171","ALBEMBBG_04131","IHODCDMG_04300"
"rep_2","","ATP-dependent DNA helicase Rep",579,579,1,1,3271,NA,NA,"",2024,2024,2024,"ICDMIJBP_04313","OHOJMOPM_04084","CFFCAIFL_03812","PPEDBENP_03939","DECCOBHM_04353","JCMLOGCE_03177","OOMIMPCI_04361","MMJAGEHG_04275","EFNBFDBI_03443","MHLDJHJA_03932","IOLIIFNA_03593","DNOEEKHJ_04065","MAMFPLAJ_03172","ALBEMBBG_04132","IHODCDMG_04299"
"trxA","","Thioredoxin 1",579,579,1,1,3342,NA,NA,"",329,329,329,"ICDMIJBP_04316","OHOJMOPM_04087","CFFCAIFL_03809","PPEDBENP_03936","DECCOBHM_04350","JCMLOGCE_03180","OOMIMPCI_04358","MMJAGEHG_04272","EFNBFDBI_03440","MHLDJHJA_03935","IOLIIFNA_03590","DNOEEKHJ_04068","MAMFPLAJ_03175","ALBEMBBG_04135","IHODCDMG_04296"
"rho","","Transcription termination factor Rho",579,579,1,1,3341,NA,NA,"",1259,1259,1259,"ICDMIJBP_04317","OHOJMOPM_04088","CFFCAIFL_03808","PPEDBENP_03935","DECCOBHM_04349","JCMLOGCE_03181","OOMIMPCI_04357","MMJAGEHG_04271","EFNBFDBI_03439","MHLDJHJA_03936","IOLIIFNA_03589","DNOEEKHJ_04069","MAMFPLAJ_03176","ALBEMBBG_04136","IHODCDMG_04295"
