"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR14766330","SRR17518186","SRR14766411","SRR1334125","NDSU3","SRR3097528","SRR3097456","SRR5905071","SRR2102508","SRR28412151","SRR19397116","SRR15712217","SRR14766455","SRR6475644","SRR5928609"
"srlB","","PTS system glucitol/sorbitol-specific EIIA component",580,580,1,1,3162,NA,NA,"",362,362,362,"POPOBFCK_03210","CBIADFLF_02260","IABIGAJC_00524","AOJNFOHD_00524","EOMJMOHL_02247","ALLEBCBP_01364","PIILDIKB_00078","JHIKAEHP_00145","PEGBKDIG_00511","CAFPMJGF_00889","KKIADDGI_01815","BMHAMMBM_02539","BHJELCCI_01217","JMHMHBON_00890","MAMFPLAJ_01148"
"srlD","","Sorbitol-6-phosphate 2-dehydrogenase",580,580,1,1,3163,NA,NA,"",779,779,779,"POPOBFCK_03211","CBIADFLF_02259","IABIGAJC_00523","AOJNFOHD_00523","EOMJMOHL_02248","ALLEBCBP_01363","PIILDIKB_00079","JHIKAEHP_00146","PEGBKDIG_00512","CAFPMJGF_00890","KKIADDGI_01814","BMHAMMBM_02540","BHJELCCI_01218","JMHMHBON_00891","MAMFPLAJ_01149"
"group_2108","","hypothetical protein",580,580,1,1,3164,NA,NA,"",359,359,359,"POPOBFCK_03212","CBIADFLF_02258","IABIGAJC_00522","AOJNFOHD_00522","EOMJMOHL_02249","ALLEBCBP_01362","PIILDIKB_00080","JHIKAEHP_00147","PEGBKDIG_00513","CAFPMJGF_00891","KKIADDGI_01813","BMHAMMBM_02541","BHJELCCI_01219","JMHMHBON_00892","MAMFPLAJ_01150"
"srlR_3","","Glucitol operon repressor",580,580,1,1,3165,NA,NA,"",773,773,773,"POPOBFCK_03213","CBIADFLF_02257","IABIGAJC_00521","AOJNFOHD_00521","EOMJMOHL_02250","ALLEBCBP_01361","PIILDIKB_00081","JHIKAEHP_00148","PEGBKDIG_00514","CAFPMJGF_00892","KKIADDGI_01812","BMHAMMBM_02542","BHJELCCI_01220","JMHMHBON_00893","MAMFPLAJ_01151"
"gutQ","","Arabinose 5-phosphate isomerase GutQ",580,580,1,1,3166,NA,NA,"",965,965,965,"POPOBFCK_03214","CBIADFLF_02256","IABIGAJC_00520","AOJNFOHD_00520","EOMJMOHL_02251","ALLEBCBP_01360","PIILDIKB_00082","JHIKAEHP_00149","PEGBKDIG_00515","CAFPMJGF_00893","KKIADDGI_01811","BMHAMMBM_02543","BHJELCCI_01221","JMHMHBON_00894","MAMFPLAJ_01152"
"hypF","","Carbamoyltransferase HypF",580,580,1,1,3172,NA,NA,"",2240,2240,2240,"POPOBFCK_03218","CBIADFLF_02252","IABIGAJC_00516","AOJNFOHD_00516","EOMJMOHL_02255","ALLEBCBP_01356","PIILDIKB_00086","JHIKAEHP_00153","PEGBKDIG_00519","CAFPMJGF_00897","KKIADDGI_01807","BMHAMMBM_02547","BHJELCCI_01225","JMHMHBON_00898","MAMFPLAJ_01156"
"group_2112","hyfA_2","Hydrogenase-4 component A",580,580,1,1,3173,NA,NA,"",545,545,545,"POPOBFCK_03219","CBIADFLF_02251","IABIGAJC_00515","AOJNFOHD_00515","EOMJMOHL_02256","ALLEBCBP_01355","PIILDIKB_00087","JHIKAEHP_00154","PEGBKDIG_00520","CAFPMJGF_00898","KKIADDGI_01806","BMHAMMBM_02548","BHJELCCI_01226","JMHMHBON_00899","MAMFPLAJ_01157"
"group_2113","","hypothetical protein",580,580,1,1,3174,NA,NA,"",809,809,809,"POPOBFCK_03220","CBIADFLF_02250","IABIGAJC_00514","AOJNFOHD_00514","EOMJMOHL_02257","ALLEBCBP_01354","PIILDIKB_00088","JHIKAEHP_00155","PEGBKDIG_00521","CAFPMJGF_00899","KKIADDGI_01805","BMHAMMBM_02549","BHJELCCI_01227","JMHMHBON_00900","MAMFPLAJ_01158"
"hycI","","Hydrogenase 3 maturation protease",580,580,1,1,3175,NA,NA,"",470,470,470,"POPOBFCK_03221","CBIADFLF_02249","IABIGAJC_00513","AOJNFOHD_00513","EOMJMOHL_02258","ALLEBCBP_01353","PIILDIKB_00089","JHIKAEHP_00156","PEGBKDIG_00522","CAFPMJGF_00900","KKIADDGI_01804","BMHAMMBM_02550","BHJELCCI_01228","JMHMHBON_00901","MAMFPLAJ_01159"
"group_2115","","hypothetical protein",580,580,1,1,3176,NA,NA,"",410,410,410,"POPOBFCK_03222","CBIADFLF_02248","IABIGAJC_00512","AOJNFOHD_00512","EOMJMOHL_02259","ALLEBCBP_01352","PIILDIKB_00090","JHIKAEHP_00157","PEGBKDIG_00523","CAFPMJGF_00901","KKIADDGI_01803","BMHAMMBM_02551","BHJELCCI_01229","JMHMHBON_00902","MAMFPLAJ_01160"
"hycG","","Formate hydrogenlyase subunit 7",580,580,1,1,3177,NA,NA,"",767,767,767,"POPOBFCK_03223","CBIADFLF_02247","IABIGAJC_00511","AOJNFOHD_00511","EOMJMOHL_02260","ALLEBCBP_01351","PIILDIKB_00091","JHIKAEHP_00158","PEGBKDIG_00524","CAFPMJGF_00902","KKIADDGI_01802","BMHAMMBM_02552","BHJELCCI_01230","JMHMHBON_00903","MAMFPLAJ_01161"
"ndhI","","NAD(P)H-quinone oxidoreductase subunit I, chloroplastic",580,580,1,1,3178,NA,NA,"",542,542,542,"POPOBFCK_03224","CBIADFLF_02246","IABIGAJC_00510","AOJNFOHD_00510","EOMJMOHL_02261","ALLEBCBP_01350","PIILDIKB_00092","JHIKAEHP_00159","PEGBKDIG_00525","CAFPMJGF_00903","KKIADDGI_01801","BMHAMMBM_02553","BHJELCCI_01231","JMHMHBON_00904","MAMFPLAJ_01162"
"hycD","","Formate hydrogenlyase subunit 4",580,580,1,1,3180,NA,NA,"",923,923,923,"POPOBFCK_03226","CBIADFLF_02244","IABIGAJC_00508","AOJNFOHD_00508","EOMJMOHL_02263","ALLEBCBP_01348","PIILDIKB_00094","JHIKAEHP_00161","PEGBKDIG_00527","CAFPMJGF_00905","KKIADDGI_01799","BMHAMMBM_02555","BHJELCCI_01233","JMHMHBON_00906","MAMFPLAJ_01164"
"hyfB","","Hydrogenase-4 component B",580,580,1,1,3181,NA,NA,"",1826,1826,1826,"POPOBFCK_03227","CBIADFLF_02243","IABIGAJC_00507","AOJNFOHD_00507","EOMJMOHL_02264","ALLEBCBP_01347","PIILDIKB_00095","JHIKAEHP_00162","PEGBKDIG_00528","CAFPMJGF_00906","KKIADDGI_01798","BMHAMMBM_02556","BHJELCCI_01234","JMHMHBON_00907","MAMFPLAJ_01165"
"hyfA_2","","Hydrogenase-4 component A",580,580,1,1,3182,NA,NA,"",599,608,607,"POPOBFCK_03228","CBIADFLF_02242","IABIGAJC_00506","AOJNFOHD_00506","EOMJMOHL_02265","ALLEBCBP_01346","PIILDIKB_00096","JHIKAEHP_00163","PEGBKDIG_00529","CAFPMJGF_00907","KKIADDGI_01797","BMHAMMBM_02557","BHJELCCI_01235","JMHMHBON_00908","MAMFPLAJ_01166"
"hycA","","Formate hydrogenlyase regulatory protein HycA",580,580,1,1,3183,NA,NA,"",461,461,461,"POPOBFCK_03229","CBIADFLF_02241","IABIGAJC_00505","AOJNFOHD_00505","EOMJMOHL_02266","ALLEBCBP_01345","PIILDIKB_00097","JHIKAEHP_00164","PEGBKDIG_00530","CAFPMJGF_00908","KKIADDGI_01796","BMHAMMBM_02558","BHJELCCI_01236","JMHMHBON_00909","MAMFPLAJ_01167"
"hypA","","Hydrogenase maturation factor HypA",580,580,1,1,3184,NA,NA,"",356,356,356,"POPOBFCK_03230","CBIADFLF_02240","IABIGAJC_00504","AOJNFOHD_00504","EOMJMOHL_02267","ALLEBCBP_01344","PIILDIKB_00098","JHIKAEHP_00165","PEGBKDIG_00531","CAFPMJGF_00909","KKIADDGI_01795","BMHAMMBM_02559","BHJELCCI_01237","JMHMHBON_00910","MAMFPLAJ_01168"
"hypB","","Hydrogenase maturation factor HypB",580,580,1,1,3185,NA,NA,"",872,872,872,"POPOBFCK_03231","CBIADFLF_02239","IABIGAJC_00503","AOJNFOHD_00503","EOMJMOHL_02268","ALLEBCBP_01343","PIILDIKB_00099","JHIKAEHP_00166","PEGBKDIG_00532","CAFPMJGF_00910","KKIADDGI_01794","BMHAMMBM_02560","BHJELCCI_01238","JMHMHBON_00911","MAMFPLAJ_01169"
"hypC","","Hydrogenase maturation factor HypC",580,580,1,1,3186,NA,NA,"",272,272,272,"POPOBFCK_03232","CBIADFLF_02238","IABIGAJC_00502","AOJNFOHD_00502","EOMJMOHL_02269","ALLEBCBP_01342","PIILDIKB_00100","JHIKAEHP_00167","PEGBKDIG_00533","CAFPMJGF_00911","KKIADDGI_01793","BMHAMMBM_02561","BHJELCCI_01239","JMHMHBON_00912","MAMFPLAJ_01170"
"hypD","","Hydrogenase maturation factor HypD",580,580,1,1,3187,NA,NA,"",1121,1121,1121,"POPOBFCK_03233","CBIADFLF_02237","IABIGAJC_00501","AOJNFOHD_00501","EOMJMOHL_02270","ALLEBCBP_01341","PIILDIKB_00101","JHIKAEHP_00168","PEGBKDIG_00534","CAFPMJGF_00912","KKIADDGI_01792","BMHAMMBM_02562","BHJELCCI_01240","JMHMHBON_00913","MAMFPLAJ_01171"
"hypE","","Carbamoyl dehydratase HypE",580,580,1,1,3188,NA,NA,"",1010,1010,1010,"POPOBFCK_03234","CBIADFLF_02236","IABIGAJC_00500","AOJNFOHD_00500","EOMJMOHL_02271","ALLEBCBP_01340","PIILDIKB_00102","JHIKAEHP_00169","PEGBKDIG_00535","CAFPMJGF_00913","KKIADDGI_01791","BMHAMMBM_02563","BHJELCCI_01241","JMHMHBON_00914","MAMFPLAJ_01172"
"fhlA","","Formate hydrogenlyase transcriptional activator",580,580,1,1,3189,NA,NA,"",2078,2078,2078,"POPOBFCK_03235","CBIADFLF_02235","IABIGAJC_00499","AOJNFOHD_00499","EOMJMOHL_02272","ALLEBCBP_01339","PIILDIKB_00103","JHIKAEHP_00170","PEGBKDIG_00536","CAFPMJGF_00914","KKIADDGI_01790","BMHAMMBM_02564","BHJELCCI_01242","JMHMHBON_00915","MAMFPLAJ_01173"
"group_2128","","hypothetical protein",580,580,1,1,3190,NA,NA,"",344,344,344,"POPOBFCK_03236","CBIADFLF_02234","IABIGAJC_00498","AOJNFOHD_00498","EOMJMOHL_02273","ALLEBCBP_01338","PIILDIKB_00104","JHIKAEHP_00171","PEGBKDIG_00537","CAFPMJGF_00915","KKIADDGI_01789","BMHAMMBM_02565","BHJELCCI_01243","JMHMHBON_00916","MAMFPLAJ_01174"
"group_2129","","putative periplasmic iron-binding protein",580,580,1,1,3191,NA,NA,"",917,917,917,"POPOBFCK_03237","CBIADFLF_02233","IABIGAJC_00497","AOJNFOHD_00497","EOMJMOHL_02274","ALLEBCBP_01337","PIILDIKB_00105","JHIKAEHP_00172","PEGBKDIG_00538","CAFPMJGF_00916","KKIADDGI_01788","BMHAMMBM_02566","BHJELCCI_01244","JMHMHBON_00917","MAMFPLAJ_01175"
"mntB_3","","Manganese transport system ATP-binding protein MntB",580,580,1,1,3192,NA,NA,"",821,821,821,"POPOBFCK_03238","CBIADFLF_02232","IABIGAJC_00496","AOJNFOHD_00496","EOMJMOHL_02275","ALLEBCBP_01336","PIILDIKB_00106","JHIKAEHP_00173","PEGBKDIG_00539","CAFPMJGF_00917","KKIADDGI_01787","BMHAMMBM_02567","BHJELCCI_01245","JMHMHBON_00918","MAMFPLAJ_01176"
"mntB_2","","Manganese transport system membrane protein MntB",580,580,1,1,3193,NA,NA,"",860,860,860,"POPOBFCK_03239","CBIADFLF_02231","IABIGAJC_00495","AOJNFOHD_00495","EOMJMOHL_02276","ALLEBCBP_01335","PIILDIKB_00107","JHIKAEHP_00174","PEGBKDIG_00540","CAFPMJGF_00918","KKIADDGI_01786","BMHAMMBM_02568","BHJELCCI_01246","JMHMHBON_00919","MAMFPLAJ_01177"
"mntB_1","","Manganese transport system membrane protein MntB",580,580,1,1,3194,NA,NA,"",848,848,848,"POPOBFCK_03240","CBIADFLF_02230","IABIGAJC_00494","AOJNFOHD_00494","EOMJMOHL_02277","ALLEBCBP_01334","PIILDIKB_00108","JHIKAEHP_00175","PEGBKDIG_00541","CAFPMJGF_00919","KKIADDGI_01785","BMHAMMBM_02569","BHJELCCI_01247","JMHMHBON_00920","MAMFPLAJ_01178"
"yopJ","","Effector protein YopJ",580,580,1,1,3195,NA,NA,"",836,836,836,"POPOBFCK_03241","CBIADFLF_02229","IABIGAJC_00493","AOJNFOHD_00493","EOMJMOHL_02278","ALLEBCBP_01333","PIILDIKB_00109","JHIKAEHP_00176","PEGBKDIG_00542","CAFPMJGF_00920","KKIADDGI_01784","BMHAMMBM_02570","BHJELCCI_01248","JMHMHBON_00921","MAMFPLAJ_01179"
"group_2134","","hypothetical protein",580,580,1,1,3198,NA,NA,"",452,452,452,"POPOBFCK_03244","CBIADFLF_02226","IABIGAJC_00490","AOJNFOHD_00490","EOMJMOHL_02281","ALLEBCBP_01330","PIILDIKB_00112","JHIKAEHP_00179","PEGBKDIG_00545","CAFPMJGF_00923","KKIADDGI_01781","BMHAMMBM_02573","BHJELCCI_01251","JMHMHBON_00924","MAMFPLAJ_01182"
"orgB","","Oxygen-regulated invasion protein OrgB",580,580,1,1,3199,NA,NA,"",680,680,680,"POPOBFCK_03245","CBIADFLF_02225","IABIGAJC_00489","AOJNFOHD_00489","EOMJMOHL_02282","ALLEBCBP_01329","PIILDIKB_00113","JHIKAEHP_00180","PEGBKDIG_00546","CAFPMJGF_00924","KKIADDGI_01780","BMHAMMBM_02574","BHJELCCI_01252","JMHMHBON_00925","MAMFPLAJ_01183"
"orgA","","Oxygen-regulated invasion protein OrgA",580,580,1,1,3200,NA,NA,"",578,578,578,"POPOBFCK_03246","CBIADFLF_02224","IABIGAJC_00488","AOJNFOHD_00488","EOMJMOHL_02283","ALLEBCBP_01328","PIILDIKB_00114","JHIKAEHP_00181","PEGBKDIG_00547","CAFPMJGF_00925","KKIADDGI_01779","BMHAMMBM_02575","BHJELCCI_01253","JMHMHBON_00926","MAMFPLAJ_01184"
"prgK","","Lipoprotein PrgK",580,580,1,1,3201,NA,NA,"",758,758,758,"POPOBFCK_03247","CBIADFLF_02223","IABIGAJC_00487","AOJNFOHD_00487","EOMJMOHL_02284","ALLEBCBP_01327","PIILDIKB_00115","JHIKAEHP_00182","PEGBKDIG_00548","CAFPMJGF_00926","KKIADDGI_01778","BMHAMMBM_02576","BHJELCCI_01254","JMHMHBON_00927","MAMFPLAJ_01185"
"group_2138","","hypothetical protein",580,580,1,1,3202,NA,NA,"",305,305,305,"POPOBFCK_03248","CBIADFLF_02222","IABIGAJC_00486","AOJNFOHD_00486","EOMJMOHL_02285","ALLEBCBP_01326","PIILDIKB_00116","JHIKAEHP_00183","PEGBKDIG_00549","CAFPMJGF_00927","KKIADDGI_01777","BMHAMMBM_02577","BHJELCCI_01255","JMHMHBON_00928","MAMFPLAJ_01186"
"prgI","","Protein PrgI",580,580,1,1,3203,NA,NA,"",242,242,242,"POPOBFCK_03249","CBIADFLF_02221","IABIGAJC_00485","AOJNFOHD_00485","EOMJMOHL_02286","ALLEBCBP_01325","PIILDIKB_00117","JHIKAEHP_00184","PEGBKDIG_00550","CAFPMJGF_00928","KKIADDGI_01776","BMHAMMBM_02578","BHJELCCI_01256","JMHMHBON_00929","MAMFPLAJ_01187"
"prgH","","Protein PrgH",580,580,1,1,3204,NA,NA,"",1235,1235,1235,"POPOBFCK_03250","CBIADFLF_02220","IABIGAJC_00484","AOJNFOHD_00484","EOMJMOHL_02287","ALLEBCBP_01324","PIILDIKB_00118","JHIKAEHP_00185","PEGBKDIG_00551","CAFPMJGF_00929","KKIADDGI_01775","BMHAMMBM_02579","BHJELCCI_01257","JMHMHBON_00930","MAMFPLAJ_01188"
"hilA","","Transcriptional regulator HilA",580,580,1,1,3206,NA,NA,"",1661,1661,1661,"POPOBFCK_03252","CBIADFLF_02218","IABIGAJC_00482","AOJNFOHD_00482","EOMJMOHL_02289","ALLEBCBP_01322","PIILDIKB_00120","JHIKAEHP_00187","PEGBKDIG_00553","CAFPMJGF_00931","KKIADDGI_01773","BMHAMMBM_02581","BHJELCCI_01259","JMHMHBON_00932","MAMFPLAJ_01190"
"group_2143","","hypothetical protein",580,580,1,1,3207,NA,NA,"",482,482,482,"POPOBFCK_03253","CBIADFLF_02217","IABIGAJC_00481","AOJNFOHD_00481","EOMJMOHL_02290","ALLEBCBP_01321","PIILDIKB_00121","JHIKAEHP_00188","PEGBKDIG_00554","CAFPMJGF_00932","KKIADDGI_01772","BMHAMMBM_02582","BHJELCCI_01260","JMHMHBON_00933","MAMFPLAJ_01191"
"mxiC","","Protein MxiC",580,580,1,1,3228,NA,NA,"",1118,1118,1118,"POPOBFCK_03273","CBIADFLF_02197","IABIGAJC_00461","AOJNFOHD_00461","EOMJMOHL_02310","ALLEBCBP_01301","PIILDIKB_00141","JHIKAEHP_00208","PEGBKDIG_00574","CAFPMJGF_00952","KKIADDGI_01752","BMHAMMBM_02602","BHJELCCI_01280","JMHMHBON_00953","MAMFPLAJ_01211"
"sctC_1","","Type 3 secretion system secretin",580,580,1,1,3229,NA,NA,"",1688,1688,1688,"POPOBFCK_03274","CBIADFLF_02196","IABIGAJC_00460","AOJNFOHD_00460","EOMJMOHL_02311","ALLEBCBP_01300","PIILDIKB_00142","JHIKAEHP_00209","PEGBKDIG_00575","CAFPMJGF_00953","KKIADDGI_01751","BMHAMMBM_02603","BHJELCCI_01281","JMHMHBON_00954","MAMFPLAJ_01212"
"invF","","Invasion protein InvF",580,580,1,1,3230,NA,NA,"",749,749,749,"POPOBFCK_03275","CBIADFLF_02195","IABIGAJC_00459","AOJNFOHD_00459","EOMJMOHL_02312","ALLEBCBP_01299","PIILDIKB_00143","JHIKAEHP_00210","PEGBKDIG_00576","CAFPMJGF_00954","KKIADDGI_01750","BMHAMMBM_02604","BHJELCCI_01282","JMHMHBON_00955","MAMFPLAJ_01213"
"invH","","Type 3 secretion system pilotin",580,580,1,1,3231,NA,NA,"",443,443,443,"POPOBFCK_03276","CBIADFLF_02194","IABIGAJC_00458","AOJNFOHD_00458","EOMJMOHL_02313","ALLEBCBP_01298","PIILDIKB_00144","JHIKAEHP_00211","PEGBKDIG_00577","CAFPMJGF_00955","KKIADDGI_01749","BMHAMMBM_02605","BHJELCCI_01283","JMHMHBON_00956","MAMFPLAJ_01214"
"group_2164","","hypothetical protein",580,580,1,1,3232,NA,NA,"",281,281,281,"POPOBFCK_03277","CBIADFLF_02193","IABIGAJC_00457","AOJNFOHD_00457","EOMJMOHL_02314","ALLEBCBP_01297","PIILDIKB_00145","JHIKAEHP_00212","PEGBKDIG_00578","CAFPMJGF_00956","KKIADDGI_01748","BMHAMMBM_02606","BHJELCCI_01284","JMHMHBON_00957","MAMFPLAJ_01215"
"group_2165","","hypothetical protein",580,580,1,1,3233,NA,NA,"",527,527,527,"POPOBFCK_03278","CBIADFLF_02192","IABIGAJC_00456","AOJNFOHD_00456","EOMJMOHL_02315","ALLEBCBP_01296","PIILDIKB_00146","JHIKAEHP_00213","PEGBKDIG_00579","CAFPMJGF_00957","KKIADDGI_01747","BMHAMMBM_02607","BHJELCCI_01285","JMHMHBON_00958","MAMFPLAJ_01216"
"group_2166","","hypothetical protein",580,580,1,1,3234,NA,NA,"",140,140,140,"POPOBFCK_03279","CBIADFLF_02191","IABIGAJC_00455","AOJNFOHD_00455","EOMJMOHL_02316","ALLEBCBP_01295","PIILDIKB_00147","JHIKAEHP_00214","PEGBKDIG_00580","CAFPMJGF_00958","KKIADDGI_01746","BMHAMMBM_02608","BHJELCCI_01286","JMHMHBON_00959","MAMFPLAJ_01217"
"otnC","","3-oxo-tetronate 4-phosphate decarboxylase",580,580,1,1,3246,NA,NA,"",638,638,638,"POPOBFCK_03290","CBIADFLF_02180","IABIGAJC_00444","AOJNFOHD_00444","EOMJMOHL_02327","ALLEBCBP_01284","PIILDIKB_00158","JHIKAEHP_00225","PEGBKDIG_00591","CAFPMJGF_00969","KKIADDGI_01735","BMHAMMBM_02619","BHJELCCI_01297","JMHMHBON_00970","MAMFPLAJ_01228"
"otnK","","3-oxo-tetronate kinase",580,580,1,1,3247,NA,NA,"",1262,1262,1262,"POPOBFCK_03291","CBIADFLF_02179","IABIGAJC_00443","AOJNFOHD_00443","EOMJMOHL_02328","ALLEBCBP_01283","PIILDIKB_00159","JHIKAEHP_00226","PEGBKDIG_00592","CAFPMJGF_00970","KKIADDGI_01734","BMHAMMBM_02620","BHJELCCI_01298","JMHMHBON_00971","MAMFPLAJ_01229"
"ltnD","","L-threonate dehydrogenase",580,580,1,1,3248,NA,NA,"",923,923,923,"POPOBFCK_03292","CBIADFLF_02178","IABIGAJC_00442","AOJNFOHD_00442","EOMJMOHL_02329","ALLEBCBP_01282","PIILDIKB_00160","JHIKAEHP_00227","PEGBKDIG_00593","CAFPMJGF_00971","KKIADDGI_01733","BMHAMMBM_02621","BHJELCCI_01299","JMHMHBON_00972","MAMFPLAJ_01230"
"glcR_1","","HTH-type transcriptional repressor GlcR",580,580,1,1,3249,NA,NA,"",764,764,764,"POPOBFCK_03293","CBIADFLF_02177","IABIGAJC_00441","AOJNFOHD_00441","EOMJMOHL_02330","ALLEBCBP_01281","PIILDIKB_00161","JHIKAEHP_00228","PEGBKDIG_00594","CAFPMJGF_00972","KKIADDGI_01732","BMHAMMBM_02622","BHJELCCI_01300","JMHMHBON_00973","MAMFPLAJ_01231"
"hosA","","Transcriptional regulator HosA",580,580,1,1,3250,NA,NA,"",404,404,404,"POPOBFCK_03294","CBIADFLF_02176","IABIGAJC_00440","AOJNFOHD_00440","EOMJMOHL_02331","ALLEBCBP_01280","PIILDIKB_00162","JHIKAEHP_00229","PEGBKDIG_00595","CAFPMJGF_00973","KKIADDGI_01731","BMHAMMBM_02623","BHJELCCI_01301","JMHMHBON_00974","MAMFPLAJ_01232"
"ecdB","","putative UbiX-like flavin prenyltransferase",580,580,1,1,3251,NA,NA,"",593,593,593,"POPOBFCK_03295","CBIADFLF_02175","IABIGAJC_00439","AOJNFOHD_00439","EOMJMOHL_02332","ALLEBCBP_01279","PIILDIKB_00163","JHIKAEHP_00230","PEGBKDIG_00596","CAFPMJGF_00974","KKIADDGI_01730","BMHAMMBM_02624","BHJELCCI_01302","JMHMHBON_00975","MAMFPLAJ_01233"
"edcC","","Phenolic acid decarboxylase",580,580,1,1,3252,NA,NA,"",1427,1427,1427,"POPOBFCK_03296","CBIADFLF_02174","IABIGAJC_00438","AOJNFOHD_00438","EOMJMOHL_02333","ALLEBCBP_01278","PIILDIKB_00164","JHIKAEHP_00231","PEGBKDIG_00597","CAFPMJGF_00975","KKIADDGI_01729","BMHAMMBM_02625","BHJELCCI_01303","JMHMHBON_00976","MAMFPLAJ_01234"
"vdcD","","Protein VdcD",580,580,1,1,3253,NA,NA,"",236,236,236,"POPOBFCK_03297","CBIADFLF_02173","IABIGAJC_00437","AOJNFOHD_00437","EOMJMOHL_02334","ALLEBCBP_01277","PIILDIKB_00165","JHIKAEHP_00232","PEGBKDIG_00598","CAFPMJGF_00976","KKIADDGI_01728","BMHAMMBM_02626","BHJELCCI_01304","JMHMHBON_00977","MAMFPLAJ_01235"
"truD","","tRNA pseudouridine synthase D",580,580,1,1,2987,NA,NA,"",1049,1049,1049,"POPOBFCK_03302","CBIADFLF_02168","IABIGAJC_00432","AOJNFOHD_00432","EOMJMOHL_02339","ALLEBCBP_01272","PIILDIKB_00170","JHIKAEHP_00237","PEGBKDIG_00603","CAFPMJGF_00981","KKIADDGI_01723","BMHAMMBM_02631","BHJELCCI_01309","JMHMHBON_00982","MAMFPLAJ_01240"
"group_2181","","hypothetical protein",580,580,1,1,2909,NA,NA,"",407,407,407,"POPOBFCK_01690","CBIADFLF_02090","IABIGAJC_00354","AOJNFOHD_00354","EOMJMOHL_02417","ALLEBCBP_01193","PIILDIKB_00248","JHIKAEHP_00315","PEGBKDIG_00682","CAFPMJGF_01060","KKIADDGI_01644","BMHAMMBM_02709","BHJELCCI_01387","JMHMHBON_01060","MAMFPLAJ_02104"
"kduI","","4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase",580,580,1,1,2889,NA,NA,"",836,836,836,"POPOBFCK_01670","CBIADFLF_02070","IABIGAJC_00334","AOJNFOHD_00334","EOMJMOHL_02437","ALLEBCBP_01173","PIILDIKB_00268","JHIKAEHP_00335","PEGBKDIG_00702","CAFPMJGF_01080","KKIADDGI_01624","BMHAMMBM_02729","BHJELCCI_01407","JMHMHBON_01080","MAMFPLAJ_02124"
"group_2292","","hypothetical protein",580,580,1,1,2732,NA,NA,"",2159,2171,2170,"POPOBFCK_01517","CBIADFLF_02882","IABIGAJC_00181","AOJNFOHD_00181","EOMJMOHL_03601","ALLEBCBP_02906","PIILDIKB_00421","JHIKAEHP_00488","PEGBKDIG_00855","CAFPMJGF_01233","KKIADDGI_01471","BMHAMMBM_03211","BHJELCCI_02016","JMHMHBON_01233","MAMFPLAJ_01336"
"yqiD","","Protein YqiD",580,580,1,1,2706,NA,NA,"",176,176,176,"POPOBFCK_01494","CBIADFLF_02905","IABIGAJC_00158","AOJNFOHD_00158","EOMJMOHL_03624","ALLEBCBP_02883","PIILDIKB_00444","JHIKAEHP_00511","PEGBKDIG_00878","CAFPMJGF_01256","KKIADDGI_01448","BMHAMMBM_03234","BHJELCCI_02039","JMHMHBON_01256","MAMFPLAJ_01313"
"group_2294","","hypothetical protein",580,580,1,1,2694,NA,NA,"",614,614,614,"POPOBFCK_01482","CBIADFLF_02917","IABIGAJC_00146","AOJNFOHD_00146","EOMJMOHL_03636","ALLEBCBP_02871","PIILDIKB_00456","JHIKAEHP_03574","PEGBKDIG_00890","CAFPMJGF_01268","KKIADDGI_01436","BMHAMMBM_03246","BHJELCCI_02051","JMHMHBON_01268","MAMFPLAJ_01301"
"mzrA","","Modulator protein MzrA",580,580,1,1,2671,NA,NA,"",383,383,383,"POPOBFCK_01458","CBIADFLF_02941","IABIGAJC_00122","AOJNFOHD_00122","EOMJMOHL_03660","ALLEBCBP_02847","PIILDIKB_00480","JHIKAEHP_03550","PEGBKDIG_00914","CAFPMJGF_01292","KKIADDGI_01412","BMHAMMBM_03270","BHJELCCI_02075","JMHMHBON_01292","MAMFPLAJ_01277"
"yqjD","","putative protein YqjD",580,580,1,1,2668,NA,NA,"",305,305,305,"POPOBFCK_01456","CBIADFLF_02943","IABIGAJC_00120","AOJNFOHD_00120","EOMJMOHL_03662","ALLEBCBP_02845","PIILDIKB_00482","JHIKAEHP_03548","PEGBKDIG_00916","CAFPMJGF_01294","KKIADDGI_01410","BMHAMMBM_03272","BHJELCCI_02077","JMHMHBON_01294","MAMFPLAJ_01275"
"yqjE","","Inner membrane protein YqjE",580,580,1,1,2667,NA,NA,"",398,398,398,"POPOBFCK_01455","CBIADFLF_02944","IABIGAJC_00119","AOJNFOHD_00119","EOMJMOHL_03663","ALLEBCBP_02844","PIILDIKB_00483","JHIKAEHP_03547","PEGBKDIG_00917","CAFPMJGF_01295","KKIADDGI_01409","BMHAMMBM_03273","BHJELCCI_02078","JMHMHBON_01295","MAMFPLAJ_01274"
