"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR5905029","NDSU12","SRR7798780","SRR7012122","SRR10240819","SRR5883578","SRR2096609","SRR23043684","SRR11487643","SRR14766351","SRR14766443","SRR7041896","SRR15712217","SRR14095467","SRR5928712"
"pphB","","Serine/threonine-protein phosphatase 2",580,580,1,1,3235,NA,NA,"",569,656,654,"PLHCNFHB_00215","KMJDPIGG_01296","JMEEGOOJ_00352","NJJGCHOI_02827","JGJLLKKG_00454","DGJMLPEB_00352","EDMDPJBM_02358","LDHFOKNP_01788","AMEEEGBM_00453","OAFANHMB_00159","BJFLHFPA_01477","LNFOPOPD_02666","BMHAMMBM_02609","EIKGHHBD_01199","CDFNNGFP_01665"
"ygbE","","Inner membrane protein YgbE",580,580,1,1,2983,NA,NA,"",131,323,322,"PLHCNFHB_00241","KMJDPIGG_01270","JMEEGOOJ_00326","NJJGCHOI_02853","JGJLLKKG_00428","DGJMLPEB_00326","EDMDPJBM_02332","LDHFOKNP_01762","AMEEEGBM_00427","OAFANHMB_00188","BJFLHFPA_01451","LNFOPOPD_02692","BMHAMMBM_02635","EIKGHHBD_01173","CDFNNGFP_01639"
"group_1297","","hypothetical protein",580,580,1,1,2951,NA,NA,"",800,1031,1023,"PLHCNFHB_00271","KMJDPIGG_01240","JMEEGOOJ_00296","NJJGCHOI_02883","JGJLLKKG_00398","DGJMLPEB_00296","EDMDPJBM_00007","LDHFOKNP_01732","AMEEEGBM_00397","OAFANHMB_00218","BJFLHFPA_03351","LNFOPOPD_02722","BMHAMMBM_02665","EIKGHHBD_01143","CDFNNGFP_01609"
"rlmD","","23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD",580,580,1,1,2949,NA,NA,"",182,1295,1293,"PLHCNFHB_00273","KMJDPIGG_01238","JMEEGOOJ_00294","NJJGCHOI_02885","JGJLLKKG_00396","DGJMLPEB_00294","EDMDPJBM_00009","LDHFOKNP_01730","AMEEEGBM_00395","OAFANHMB_00220","BJFLHFPA_03349","LNFOPOPD_02724","BMHAMMBM_02667","EIKGHHBD_01141","CDFNNGFP_01607"
"yqjF","","Inner membrane protein YqjF",580,580,1,1,2665,NA,NA,"",392,485,410,"PLHCNFHB_00553","KMJDPIGG_00959","JMEEGOOJ_00015","NJJGCHOI_02079","JGJLLKKG_00117","DGJMLPEB_00015","EDMDPJBM_00288","LDHFOKNP_02449","AMEEEGBM_00116","OAFANHMB_00499","BJFLHFPA_01808","LNFOPOPD_02350","BMHAMMBM_03275","EIKGHHBD_00862","CDFNNGFP_02316"
"tdcC","","Threonine/serine transporter TdcC",580,580,1,1,2653,NA,NA,"",962,1331,1330,"PLHCNFHB_00565","KMJDPIGG_00947","JMEEGOOJ_00003","NJJGCHOI_02067","JGJLLKKG_00105","DGJMLPEB_00003","EDMDPJBM_00300","LDHFOKNP_02437","AMEEEGBM_00104","OAFANHMB_00511","BJFLHFPA_01796","LNFOPOPD_02338","BMHAMMBM_03287","EIKGHHBD_00850","CDFNNGFP_02304"
"caf1M_2","","Chaperone protein caf1M",580,580,1,1,181,NA,NA,"",512,644,512,"PLHCNFHB_03404","KMJDPIGG_01559","JMEEGOOJ_01020","NJJGCHOI_02263","JGJLLKKG_02979","DGJMLPEB_02990","EDMDPJBM_00583","LDHFOKNP_02052","AMEEEGBM_02776","OAFANHMB_01031","BJFLHFPA_00601","LNFOPOPD_02830","BMHAMMBM_03015","EIKGHHBD_03000","CDFNNGFP_02800"
"pepD","","Cytosol non-specific dipeptidase",580,580,1,1,812,NA,NA,"",770,1457,1455,"PLHCNFHB_03420","KMJDPIGG_01575","JMEEGOOJ_01036","NJJGCHOI_02279","JGJLLKKG_02963","DGJMLPEB_02974","EDMDPJBM_00567","LDHFOKNP_02068","AMEEEGBM_02792","OAFANHMB_01047","BJFLHFPA_00585","LNFOPOPD_02846","BMHAMMBM_02999","EIKGHHBD_03016","CDFNNGFP_02784"
"gpt","","Xanthine phosphoribosyltransferase",580,580,1,1,811,NA,NA,"",428,458,457,"PLHCNFHB_03421","KMJDPIGG_01576","JMEEGOOJ_01037","NJJGCHOI_02280","JGJLLKKG_02962","DGJMLPEB_02973","EDMDPJBM_00566","LDHFOKNP_02069","AMEEEGBM_02793","OAFANHMB_01048","BJFLHFPA_00584","LNFOPOPD_02847","BMHAMMBM_02998","EIKGHHBD_03017","CDFNNGFP_02783"
"sfaA","","S-fimbrial protein subunit SfaA",580,580,1,1,786,NA,NA,"",476,536,535,"PLHCNFHB_03446","KMJDPIGG_01601","JMEEGOOJ_01062","NJJGCHOI_02305","JGJLLKKG_02937","DGJMLPEB_02948","EDMDPJBM_00541","LDHFOKNP_02094","AMEEEGBM_02818","OAFANHMB_01073","BJFLHFPA_00559","LNFOPOPD_02872","BMHAMMBM_02973","EIKGHHBD_03042","CDFNNGFP_02758"
"mak","","Fructokinase",580,580,1,1,728,NA,NA,"",908,935,908,"PLHCNFHB_03500","KMJDPIGG_01655","JMEEGOOJ_01116","NJJGCHOI_02360","JGJLLKKG_02883","DGJMLPEB_02894","EDMDPJBM_00487","LDHFOKNP_02148","AMEEEGBM_02872","OAFANHMB_01127","BJFLHFPA_00505","LNFOPOPD_02926","BMHAMMBM_02919","EIKGHHBD_03096","CDFNNGFP_02704"
"sbcC","","Nuclease SbcCD subunit C",580,580,1,1,726,NA,NA,"",1433,3140,3137,"PLHCNFHB_03502","KMJDPIGG_01657","JMEEGOOJ_01118","NJJGCHOI_02362","JGJLLKKG_02881","DGJMLPEB_02892","EDMDPJBM_00485","LDHFOKNP_02150","AMEEEGBM_02874","OAFANHMB_01129","BJFLHFPA_00503","LNFOPOPD_02928","BMHAMMBM_02917","EIKGHHBD_03098","CDFNNGFP_02702"
"group_1361","","hypothetical protein",580,580,1,1,706,NA,NA,"",107,263,262,"PLHCNFHB_03519","KMJDPIGG_01674","JMEEGOOJ_01135","NJJGCHOI_02379","JGJLLKKG_02864","DGJMLPEB_02875","EDMDPJBM_00468","LDHFOKNP_02167","AMEEEGBM_02891","OAFANHMB_01146","BJFLHFPA_00486","LNFOPOPD_02945","BMHAMMBM_02900","EIKGHHBD_03115","CDFNNGFP_02685"
"cyoA","","Cytochrome bo(3) ubiquinol oxidase subunit 2",580,580,1,1,661,NA,NA,"",191,956,954,"PLHCNFHB_03552","KMJDPIGG_01707","JMEEGOOJ_01168","NJJGCHOI_02412","JGJLLKKG_02831","DGJMLPEB_02842","EDMDPJBM_00435","LDHFOKNP_02200","AMEEEGBM_02924","OAFANHMB_01179","BJFLHFPA_00453","LNFOPOPD_02978","BMHAMMBM_02867","EIKGHHBD_03148","CDFNNGFP_02652"
"fes_2","","Enterochelin esterase",580,580,1,1,425,NA,NA,"",1010,1214,1210,"PLHCNFHB_04015","KMJDPIGG_01906","JMEEGOOJ_02681","NJJGCHOI_03563","JGJLLKKG_03859","DGJMLPEB_03478","EDMDPJBM_04141","LDHFOKNP_03764","AMEEEGBM_04057","OAFANHMB_02968","BJFLHFPA_02684","LNFOPOPD_03281","BMHAMMBM_03915","EIKGHHBD_03917","CDFNNGFP_03480"
"ybdM","","putative protein YbdM",580,580,1,1,405,NA,NA,"",218,617,616,"PLHCNFHB_03996","KMJDPIGG_01925","JMEEGOOJ_02700","NJJGCHOI_03544","JGJLLKKG_03878","DGJMLPEB_03459","EDMDPJBM_04160","LDHFOKNP_03783","AMEEEGBM_04038","OAFANHMB_02949","BJFLHFPA_02703","LNFOPOPD_03262","BMHAMMBM_03935","EIKGHHBD_03898","CDFNNGFP_03499"
"glnS","","Glutamine--tRNA ligase",580,580,1,1,318,NA,NA,"",1667,1667,1667,"PLHCNFHB_03912","KMJDPIGG_02009","JMEEGOOJ_02785","NJJGCHOI_03460","JGJLLKKG_03962","DGJMLPEB_03375","EDMDPJBM_02868","LDHFOKNP_03867","AMEEEGBM_03954","OAFANHMB_02865","BJFLHFPA_02787","LNFOPOPD_03178","BMHAMMBM_04019","EIKGHHBD_03814","CDFNNGFP_03583"
"group_1416","","hypothetical protein",580,580,1,1,6179,NA,NA,"",203,287,285,"PLHCNFHB_00793","KMJDPIGG_02202","JMEEGOOJ_02614","NJJGCHOI_00125","JGJLLKKG_00792","DGJMLPEB_00886","EDMDPJBM_01098","LDHFOKNP_03671","AMEEEGBM_01278","OAFANHMB_03071","BJFLHFPA_01221","LNFOPOPD_01092","BMHAMMBM_01350","EIKGHHBD_01539","CDFNNGFP_00679"
"group_1423","","hypothetical protein",580,580,1,1,6134,NA,NA,"",653,665,653,"PLHCNFHB_00836","KMJDPIGG_02245","JMEEGOOJ_02657","NJJGCHOI_00168","JGJLLKKG_00835","DGJMLPEB_00843","EDMDPJBM_01055","LDHFOKNP_03714","AMEEEGBM_01321","OAFANHMB_03028","BJFLHFPA_01264","LNFOPOPD_01049","BMHAMMBM_01393","EIKGHHBD_01582","CDFNNGFP_00636"
"miaA","","tRNA dimethylallyltransferase",580,580,1,1,6002,NA,NA,"",905,950,949,"PLHCNFHB_00958","KMJDPIGG_02367","JMEEGOOJ_03160","NJJGCHOI_00290","JGJLLKKG_00957","DGJMLPEB_00721","EDMDPJBM_00931","LDHFOKNP_03392","AMEEEGBM_01443","OAFANHMB_02059","BJFLHFPA_01386","LNFOPOPD_00925","BMHAMMBM_01515","EIKGHHBD_01704","CDFNNGFP_00514"
"artJ_2","","ABC transporter arginine-binding protein 1",580,580,1,1,5996,NA,NA,"",719,740,739,"PLHCNFHB_00967","KMJDPIGG_02376","JMEEGOOJ_03151","NJJGCHOI_00299","JGJLLKKG_00966","DGJMLPEB_00712","EDMDPJBM_00922","LDHFOKNP_03401","AMEEEGBM_01452","OAFANHMB_02050","BJFLHFPA_01395","LNFOPOPD_00916","BMHAMMBM_01524","EIKGHHBD_01713","CDFNNGFP_00505"
"mscM","","Miniconductance mechanosensitive channel MscM",580,580,1,1,5992,NA,NA,"",617,3326,3321,"PLHCNFHB_00971","KMJDPIGG_02380","JMEEGOOJ_03147","NJJGCHOI_00303","JGJLLKKG_00970","DGJMLPEB_00708","EDMDPJBM_00918","LDHFOKNP_03405","AMEEEGBM_01456","OAFANHMB_02046","BJFLHFPA_01399","LNFOPOPD_00912","BMHAMMBM_01528","EIKGHHBD_01717","CDFNNGFP_00501"
"group_1442","","hypothetical protein",580,580,1,1,5977,NA,NA,"",782,857,856,"PLHCNFHB_00985","KMJDPIGG_02394","JMEEGOOJ_03133","NJJGCHOI_00317","JGJLLKKG_00984","DGJMLPEB_00694","EDMDPJBM_00904","LDHFOKNP_03419","AMEEEGBM_01470","OAFANHMB_02032","BJFLHFPA_01413","LNFOPOPD_00898","BMHAMMBM_01542","EIKGHHBD_01731","CDFNNGFP_00487"
"groL","","60 kDa chaperonin",580,580,1,1,5975,NA,NA,"",308,1646,1643,"PLHCNFHB_00987","KMJDPIGG_02396","JMEEGOOJ_03131","NJJGCHOI_00319","JGJLLKKG_00986","DGJMLPEB_00692","EDMDPJBM_00902","LDHFOKNP_03421","AMEEEGBM_01472","OAFANHMB_02030","BJFLHFPA_01415","LNFOPOPD_00896","BMHAMMBM_01544","EIKGHHBD_01733","CDFNNGFP_00485"
"yjeH","","L-methionine/branched-chain amino acid exporter YjeH",580,580,1,1,5972,NA,NA,"",1241,1310,1262,"PLHCNFHB_00989","KMJDPIGG_02398","JMEEGOOJ_03129","NJJGCHOI_00321","JGJLLKKG_00988","DGJMLPEB_00690","EDMDPJBM_00900","LDHFOKNP_03423","AMEEEGBM_01474","OAFANHMB_02028","BJFLHFPA_01417","LNFOPOPD_00894","BMHAMMBM_01546","EIKGHHBD_01735","CDFNNGFP_00483"
"cidA","","Holin-like protein CidA",580,580,1,1,2078,NA,NA,"",263,410,409,"PLHCNFHB_01043","KMJDPIGG_02452","JMEEGOOJ_03464","NJJGCHOI_00375","JGJLLKKG_01042","DGJMLPEB_00636","EDMDPJBM_03865","LDHFOKNP_03477","AMEEEGBM_01528","OAFANHMB_01974","BJFLHFPA_03642","LNFOPOPD_00840","BMHAMMBM_01600","EIKGHHBD_01789","CDFNNGFP_00429"
"group_1456","","hypothetical protein",580,580,1,1,2027,NA,NA,"",245,254,245,"PLHCNFHB_01090","KMJDPIGG_02500","JMEEGOOJ_03512","NJJGCHOI_00423","JGJLLKKG_01090","DGJMLPEB_00588","EDMDPJBM_03700","LDHFOKNP_03525","AMEEEGBM_01575","OAFANHMB_01926","BJFLHFPA_04330","LNFOPOPD_04262","BMHAMMBM_01648","EIKGHHBD_01837","CDFNNGFP_04348"
"mshA_1","","D-inositol-3-phosphate glycosyltransferase",580,580,1,1,1891,NA,NA,"",863,1145,1136,"PLHCNFHB_01429","KMJDPIGG_02792","JMEEGOOJ_03900","NJJGCHOI_00762","JGJLLKKG_02072","DGJMLPEB_01108","EDMDPJBM_04211","LDHFOKNP_00582","AMEEEGBM_02273","OAFANHMB_00712","BJFLHFPA_00271","LNFOPOPD_00317","BMHAMMBM_01940","EIKGHHBD_02129","CDFNNGFP_01883"
"yiaJ","","DNA-binding transcriptional repressor YiaJ",580,580,1,1,1840,NA,NA,"",242,800,799,"PLHCNFHB_01382","KMJDPIGG_02745","JMEEGOOJ_01910","NJJGCHOI_00715","JGJLLKKG_02119","DGJMLPEB_01155","EDMDPJBM_00620","LDHFOKNP_00629","AMEEEGBM_02226","OAFANHMB_00759","BJFLHFPA_00224","LNFOPOPD_00270","BMHAMMBM_01893","EIKGHHBD_02082","CDFNNGFP_01930"
"group_1476","","hypothetical protein",580,580,1,1,1831,NA,NA,"",215,353,352,"PLHCNFHB_01374","KMJDPIGG_02737","JMEEGOOJ_01902","NJJGCHOI_00707","JGJLLKKG_02127","DGJMLPEB_01163","EDMDPJBM_00628","LDHFOKNP_00637","AMEEEGBM_02218","OAFANHMB_00767","BJFLHFPA_00216","LNFOPOPD_00262","BMHAMMBM_01885","EIKGHHBD_02074","CDFNNGFP_01938"
"group_1477","","hypothetical protein",580,580,1,1,1820,NA,NA,"",290,332,331,"PLHCNFHB_01363","KMJDPIGG_02726","JMEEGOOJ_01891","NJJGCHOI_00696","JGJLLKKG_02137","DGJMLPEB_01173","EDMDPJBM_00638","LDHFOKNP_00647","AMEEEGBM_02208","OAFANHMB_00778","BJFLHFPA_00205","LNFOPOPD_00252","BMHAMMBM_01874","EIKGHHBD_02063","CDFNNGFP_01948"
"group_1478","","hypothetical protein",580,580,1,1,1819,NA,NA,"",695,710,709,"PLHCNFHB_01362","KMJDPIGG_02725","JMEEGOOJ_01890","NJJGCHOI_00695","JGJLLKKG_02138","DGJMLPEB_01174","EDMDPJBM_00639","LDHFOKNP_00648","AMEEEGBM_02207","OAFANHMB_00779","BJFLHFPA_00204","LNFOPOPD_00251","BMHAMMBM_01873","EIKGHHBD_02062","CDFNNGFP_01949"
"group_1479","","hypothetical protein",580,580,1,1,1806,NA,NA,"",2234,2297,2243,"PLHCNFHB_01351","KMJDPIGG_02714","JMEEGOOJ_01879","NJJGCHOI_00684","JGJLLKKG_02149","DGJMLPEB_01185","EDMDPJBM_00650","LDHFOKNP_00659","AMEEEGBM_02196","OAFANHMB_00790","BJFLHFPA_00193","LNFOPOPD_00240","BMHAMMBM_01862","EIKGHHBD_02051","CDFNNGFP_01960"
"pucK","","Uric acid permease PucK",580,580,1,1,1799,NA,NA,"",104,1325,1322,"PLHCNFHB_01344","KMJDPIGG_02707","JMEEGOOJ_01872","NJJGCHOI_00677","JGJLLKKG_02156","DGJMLPEB_01192","EDMDPJBM_00657","LDHFOKNP_00666","AMEEEGBM_02189","OAFANHMB_00797","BJFLHFPA_00186","LNFOPOPD_00233","BMHAMMBM_01855","EIKGHHBD_02044","CDFNNGFP_01967"
"bcsE","","Cyclic di-GMP binding protein BcsE",580,580,1,1,1788,NA,NA,"",1445,1559,1556,"PLHCNFHB_01334","KMJDPIGG_02697","JMEEGOOJ_01862","NJJGCHOI_00667","JGJLLKKG_02166","DGJMLPEB_01202","EDMDPJBM_00667","LDHFOKNP_00676","AMEEEGBM_02179","OAFANHMB_00807","BJFLHFPA_00176","LNFOPOPD_00223","BMHAMMBM_01845","EIKGHHBD_02034","CDFNNGFP_01977"
"eco","","Ecotin",580,580,1,1,3744,NA,NA,"",494,506,505,"PLHCNFHB_02340","KMJDPIGG_03238","JMEEGOOJ_02190","NJJGCHOI_01614","JGJLLKKG_02690","DGJMLPEB_01774","EDMDPJBM_03201","LDHFOKNP_01653","AMEEEGBM_02378","OAFANHMB_04591","BJFLHFPA_04273","LNFOPOPD_01225","BMHAMMBM_02386","EIKGHHBD_02575","CDFNNGFP_04566"
"apbE","","FAD:protein FMN transferase",580,580,1,1,3748,NA,NA,"",575,1052,1051,"PLHCNFHB_02344","KMJDPIGG_03234","JMEEGOOJ_02186","NJJGCHOI_01610","JGJLLKKG_02686","DGJMLPEB_01770","EDMDPJBM_03197","LDHFOKNP_01649","AMEEEGBM_02382","OAFANHMB_04595","BJFLHFPA_04277","LNFOPOPD_01229","BMHAMMBM_02382","EIKGHHBD_02571","CDFNNGFP_04570"
"nuoG","","NADH-quinone oxidoreductase subunit G",580,580,1,1,3878,NA,NA,"",794,2726,2722,"PLHCNFHB_02400","KMJDPIGG_03178","JMEEGOOJ_02130","NJJGCHOI_01554","JGJLLKKG_02630","DGJMLPEB_01714","EDMDPJBM_03141","LDHFOKNP_01593","AMEEEGBM_02438","OAFANHMB_03865","BJFLHFPA_01120","LNFOPOPD_01285","BMHAMMBM_02326","EIKGHHBD_02515","CDFNNGFP_01484"
"hisM","","Histidine transport system permease protein HisM",580,580,1,1,3909,NA,NA,"",647,707,706,"PLHCNFHB_02428","KMJDPIGG_03150","JMEEGOOJ_02102","NJJGCHOI_01526","JGJLLKKG_02602","DGJMLPEB_01686","EDMDPJBM_03532","LDHFOKNP_01565","AMEEEGBM_02466","OAFANHMB_03837","BJFLHFPA_01092","LNFOPOPD_01313","BMHAMMBM_02298","EIKGHHBD_02487","CDFNNGFP_01456"
"group_1512","","hypothetical protein",580,580,1,1,3991,NA,NA,"",554,761,760,"PLHCNFHB_02507","KMJDPIGG_03070","JMEEGOOJ_02022","NJJGCHOI_01447","JGJLLKKG_02522","DGJMLPEB_01606","EDMDPJBM_02285","LDHFOKNP_01486","AMEEEGBM_02546","OAFANHMB_01832","BJFLHFPA_01013","LNFOPOPD_01392","BMHAMMBM_02218","EIKGHHBD_02407","CDFNNGFP_01376"
"dnaC_1","","DNA replication protein DnaC",580,580,1,1,4424,NA,NA,"",434,749,748,"PLHCNFHB_01665","KMJDPIGG_03613","JMEEGOOJ_02215","NJJGCHOI_02754","JGJLLKKG_01295","DGJMLPEB_01993","EDMDPJBM_01867","LDHFOKNP_00275","AMEEEGBM_00879","OAFANHMB_02482","BJFLHFPA_02063","LNFOPOPD_00690","BMHAMMBM_01018","EIKGHHBD_02794","CDFNNGFP_00140"
"group_1540","","hypothetical protein",580,580,1,1,4415,NA,NA,"",239,239,239,"PLHCNFHB_01656","KMJDPIGG_03604","JMEEGOOJ_02206","NJJGCHOI_02745","JGJLLKKG_01286","DGJMLPEB_01984","EDMDPJBM_01858","LDHFOKNP_00284","AMEEEGBM_00870","OAFANHMB_02473","BJFLHFPA_02054","LNFOPOPD_00699","BMHAMMBM_01027","EIKGHHBD_02785","CDFNNGFP_00131"
"group_1543","","hypothetical protein",580,580,1,1,4394,NA,NA,"",689,776,775,"PLHCNFHB_01639","KMJDPIGG_03587","JMEEGOOJ_03543","NJJGCHOI_02728","JGJLLKKG_01269","DGJMLPEB_01967","EDMDPJBM_01841","LDHFOKNP_00301","AMEEEGBM_00853","OAFANHMB_02456","BJFLHFPA_04436","LNFOPOPD_00716","BMHAMMBM_01044","EIKGHHBD_02768","CDFNNGFP_00114"
"ycaO","","Ribosomal protein S12 methylthiotransferase accessory factor YcaO",580,580,1,1,4377,NA,NA,"",1760,1835,1834,"PLHCNFHB_01624","KMJDPIGG_03572","JMEEGOOJ_03558","NJJGCHOI_02713","JGJLLKKG_01254","DGJMLPEB_01952","EDMDPJBM_01826","LDHFOKNP_00316","AMEEEGBM_00838","OAFANHMB_02441","BJFLHFPA_04421","LNFOPOPD_00731","BMHAMMBM_01059","EIKGHHBD_02753","CDFNNGFP_00099"
"glnH","","Glutamine-binding periplasmic protein",580,580,1,1,4258,NA,NA,"",740,746,745,"PLHCNFHB_04414","KMJDPIGG_04440","JMEEGOOJ_04424","NJJGCHOI_02605","JGJLLKKG_01146","DGJMLPEB_01844","EDMDPJBM_03417","LDHFOKNP_00424","AMEEEGBM_00730","OAFANHMB_04171","BJFLHFPA_03813","LNFOPOPD_04078","BMHAMMBM_01164","EIKGHHBD_02645","CDFNNGFP_04305"
"cbiA","","Cobyrinate a,c-diamide synthase",580,580,1,1,5695,NA,NA,"",1238,1379,1378,"PLHCNFHB_03237","KMJDPIGG_03267","JMEEGOOJ_03709","NJJGCHOI_03998","JGJLLKKG_03575","DGJMLPEB_03820","EDMDPJBM_04277","LDHFOKNP_03205","AMEEEGBM_03485","OAFANHMB_03788","BJFLHFPA_03486","LNFOPOPD_03626","BMHAMMBM_03486","EIKGHHBD_03343","CDFNNGFP_03366"
"pduF","","Propanediol diffusion facilitator",580,580,1,1,5701,NA,NA,"",794,1148,794,"PLHCNFHB_03234","KMJDPIGG_03270","JMEEGOOJ_03706","NJJGCHOI_03995","JGJLLKKG_03572","DGJMLPEB_03823","EDMDPJBM_04280","LDHFOKNP_03202","AMEEEGBM_03488","OAFANHMB_03785","BJFLHFPA_03489","LNFOPOPD_03623","BMHAMMBM_03489","EIKGHHBD_03346","CDFNNGFP_03363"
"cmpR","","HTH-type transcriptional activator CmpR",580,580,1,1,5927,NA,NA,"",788,863,862,"PLHCNFHB_03065","KMJDPIGG_03439","JMEEGOOJ_02862","NJJGCHOI_03597","JGJLLKKG_03403","DGJMLPEB_03074","EDMDPJBM_01626","LDHFOKNP_03033","AMEEEGBM_03657","OAFANHMB_03208","BJFLHFPA_02258","LNFOPOPD_03342","BMHAMMBM_03658","EIKGHHBD_03515","CDFNNGFP_03194"
"yeiP","","Elongation factor P-like protein",580,580,1,1,5939,NA,NA,"",320,572,571,"PLHCNFHB_03055","KMJDPIGG_03448","JMEEGOOJ_02852","NJJGCHOI_04568","JGJLLKKG_03393","DGJMLPEB_03064","EDMDPJBM_01616","LDHFOKNP_03023","AMEEEGBM_03666","OAFANHMB_03198","BJFLHFPA_02248","LNFOPOPD_03332","BMHAMMBM_03667","EIKGHHBD_03524","CDFNNGFP_03184"
"ybbH","","putative HTH-type transcriptional regulator YbbH",580,580,1,1,4549,NA,NA,"",650,881,880,"PLHCNFHB_01778","KMJDPIGG_04061","JMEEGOOJ_02327","NJJGCHOI_03914","JGJLLKKG_01407","DGJMLPEB_02105","EDMDPJBM_03278","LDHFOKNP_00163","AMEEEGBM_00991","OAFANHMB_02595","BJFLHFPA_02176","LNFOPOPD_00577","BMHAMMBM_00905","EIKGHHBD_02906","CDFNNGFP_00252"
"otsB","","Trehalose-6-phosphate phosphatase",580,580,1,1,4661,NA,NA,"",803,902,901,"PLHCNFHB_01885","KMJDPIGG_03955","JMEEGOOJ_02433","NJJGCHOI_03789","JGJLLKKG_01513","DGJMLPEB_03560","EDMDPJBM_02593","LDHFOKNP_00057","AMEEEGBM_01097","OAFANHMB_03677","BJFLHFPA_03116","LNFOPOPD_00470","BMHAMMBM_00799","EIKGHHBD_04142","CDFNNGFP_00358"
"cheA","","Chemotaxis protein CheA",580,580,1,1,4668,NA,NA,"",1190,2015,2013,"PLHCNFHB_01892","KMJDPIGG_03948","JMEEGOOJ_02440","NJJGCHOI_03796","JGJLLKKG_01520","DGJMLPEB_03553","EDMDPJBM_02586","LDHFOKNP_00050","AMEEEGBM_01104","OAFANHMB_03684","BJFLHFPA_03123","LNFOPOPD_00463","BMHAMMBM_00792","EIKGHHBD_04135","CDFNNGFP_00365"
"mrdA_1","","Peptidoglycan D,D-transpeptidase MrdA",580,580,1,1,4679,NA,NA,"",491,1871,1868,"PLHCNFHB_01903","KMJDPIGG_03937","JMEEGOOJ_02451","NJJGCHOI_03807","JGJLLKKG_01531","DGJMLPEB_03542","EDMDPJBM_02575","LDHFOKNP_00039","AMEEEGBM_01115","OAFANHMB_03695","BJFLHFPA_03134","LNFOPOPD_00452","BMHAMMBM_00781","EIKGHHBD_04124","CDFNNGFP_00376"
"cutC_1","","Copper homeostasis protein CutC",580,580,1,1,4682,NA,NA,"",263,746,745,"PLHCNFHB_01906","KMJDPIGG_03934","JMEEGOOJ_02454","NJJGCHOI_03810","JGJLLKKG_01534","DGJMLPEB_03539","EDMDPJBM_02572","LDHFOKNP_00036","AMEEEGBM_01118","OAFANHMB_03698","BJFLHFPA_03137","LNFOPOPD_00449","BMHAMMBM_00778","EIKGHHBD_04121","CDFNNGFP_00379"
"aspS","","Aspartate--tRNA ligase",580,580,1,1,4688,NA,NA,"",311,1772,1769,"PLHCNFHB_01912","KMJDPIGG_03928","JMEEGOOJ_02460","NJJGCHOI_03816","JGJLLKKG_01540","DGJMLPEB_03533","EDMDPJBM_02566","LDHFOKNP_00030","AMEEEGBM_01124","OAFANHMB_03704","BJFLHFPA_03143","LNFOPOPD_00443","BMHAMMBM_00772","EIKGHHBD_04115","CDFNNGFP_00385"
"zwf","","Glucose-6-phosphate 1-dehydrogenase",580,580,1,1,4706,NA,NA,"",191,1475,1472,"PLHCNFHB_01928","KMJDPIGG_03912","JMEEGOOJ_02476","NJJGCHOI_03832","JGJLLKKG_01556","DGJMLPEB_03517","EDMDPJBM_02550","LDHFOKNP_00014","AMEEEGBM_01140","OAFANHMB_03720","BJFLHFPA_03159","LNFOPOPD_00427","BMHAMMBM_00756","EIKGHHBD_04099","CDFNNGFP_00401"
"cptA","","Phosphoethanolamine transferase CptA",580,580,1,1,2158,NA,NA,"",1436,1733,1732,"PLHCNFHB_03764","KMJDPIGG_04212","JMEEGOOJ_03409","NJJGCHOI_03430","JGJLLKKG_04042","DGJMLPEB_03345","EDMDPJBM_02666","LDHFOKNP_04213","AMEEEGBM_04095","OAFANHMB_03604","BJFLHFPA_02646","LNFOPOPD_03680","BMHAMMBM_04099","EIKGHHBD_03955","CDFNNGFP_03776"
"gldA_2","","Glycerol dehydrogenase",580,580,1,1,2168,NA,NA,"",536,1103,1102,"PLHCNFHB_03773","KMJDPIGG_04203","JMEEGOOJ_03400","NJJGCHOI_03421","JGJLLKKG_04051","DGJMLPEB_03336","EDMDPJBM_02675","LDHFOKNP_04204","AMEEEGBM_04104","OAFANHMB_03595","BJFLHFPA_02637","LNFOPOPD_03689","BMHAMMBM_04108","EIKGHHBD_03964","CDFNNGFP_03785"
"ftsN","","Cell division protein FtsN",580,580,1,1,2188,NA,NA,"",863,881,880,"PLHCNFHB_03793","KMJDPIGG_04183","JMEEGOOJ_03380","NJJGCHOI_03401","JGJLLKKG_04071","DGJMLPEB_03316","EDMDPJBM_02695","LDHFOKNP_04184","AMEEEGBM_04124","OAFANHMB_03575","BJFLHFPA_02617","LNFOPOPD_03709","BMHAMMBM_04128","EIKGHHBD_03984","CDFNNGFP_03805"
"group_165","","hypothetical protein",580,580,1,1,668,NA,NA,"",548,1511,1502,"PLHCNFHB_03546","KMJDPIGG_01701","JMEEGOOJ_01162","NJJGCHOI_02406","JGJLLKKG_02837","DGJMLPEB_02848","EDMDPJBM_00441","LDHFOKNP_02194","AMEEEGBM_02918","OAFANHMB_01173","BJFLHFPA_00459","LNFOPOPD_02972","BMHAMMBM_02873","EIKGHHBD_03142","CDFNNGFP_02658"
