"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR5928153","SRR28323390","SRR14766438","NDSU16","SRR5000227","SRR10037225","SRR5905291","SRR10963338","SRR1501680","SRR5928609","SRR2911774","SRR2962651","SRR14766386","SRR11043408","SRR2096614"
"torD_1","","Chaperone protein TorD",579,579,1,1,395,NA,NA,"",560,560,560,"BMGCDLMI_03340","OILBKPLO_03066","EJBBKOOG_01527","PJHKJHDN_03463","FKHFPJNE_03767","KILFPKNN_03365","FGPKPDMB_04048","HJPBANPH_02374","BPMCEJLP_03393","MAMFPLAJ_02323","PFMPIDLH_03702","MAOMFHLF_03557","OKEMFKGG_04050","OBBHNEFO_03920","NJPCONAJ_02630"
"napA_2","","Periplasmic nitrate reductase",579,579,1,1,394,NA,NA,"",356,356,356,"BMGCDLMI_03339","OILBKPLO_03067","EJBBKOOG_01526","PJHKJHDN_03464","FKHFPJNE_03766","KILFPKNN_03366","FGPKPDMB_04047","HJPBANPH_02373","BPMCEJLP_03392","MAMFPLAJ_02322","PFMPIDLH_03701","MAOMFHLF_03556","OKEMFKGG_04049","OBBHNEFO_03921","NJPCONAJ_02629"
"rsxB_2","","Ion-translocating oxidoreductase complex subunit B",579,579,1,1,392,NA,NA,"",557,557,557,"BMGCDLMI_03337","OILBKPLO_03069","EJBBKOOG_01524","PJHKJHDN_03466","FKHFPJNE_03764","KILFPKNN_03368","FGPKPDMB_04045","HJPBANPH_02371","BPMCEJLP_03390","MAMFPLAJ_02320","PFMPIDLH_03699","MAOMFHLF_03554","OKEMFKGG_04047","OBBHNEFO_03923","NJPCONAJ_02627"
"group_2562","","hypothetical protein",579,579,1,1,390,NA,NA,"",767,767,767,"BMGCDLMI_03336","OILBKPLO_03070","EJBBKOOG_01523","PJHKJHDN_03467","FKHFPJNE_03763","KILFPKNN_03369","FGPKPDMB_04044","HJPBANPH_02370","BPMCEJLP_03389","MAMFPLAJ_02319","PFMPIDLH_03698","MAOMFHLF_03553","OKEMFKGG_04046","OBBHNEFO_03924","NJPCONAJ_02626"
"uspG","","Universal stress protein UP12",579,579,1,1,389,NA,NA,"",428,428,428,"BMGCDLMI_03335","OILBKPLO_03071","EJBBKOOG_01522","PJHKJHDN_03468","FKHFPJNE_03762","KILFPKNN_03370","FGPKPDMB_04043","HJPBANPH_02369","BPMCEJLP_03388","MAMFPLAJ_02318","PFMPIDLH_03697","MAOMFHLF_03552","OKEMFKGG_04045","OBBHNEFO_03925","NJPCONAJ_02625"
"group_2584","","hypothetical protein",579,579,1,1,6207,NA,NA,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",236,236,236,"BMGCDLMI_03491","OILBKPLO_02536","EJBBKOOG_02216","PJHKJHDN_03322","FKHFPJNE_01332","KILFPKNN_01672","FGPKPDMB_01012","HJPBANPH_02489","BPMCEJLP_00344","MAMFPLAJ_01579","PFMPIDLH_00771","MAOMFHLF_03218","OKEMFKGG_02035","OBBHNEFO_01013","NJPCONAJ_01860"
"group_2599","","hypothetical protein",579,579,1,1,6101,NA,NA,"",764,764,764,"BMGCDLMI_04600","OILBKPLO_02849","EJBBKOOG_01933","PJHKJHDN_02712","FKHFPJNE_01431","KILFPKNN_01574","FGPKPDMB_00914","HJPBANPH_00190","BPMCEJLP_00245","MAMFPLAJ_04366","PFMPIDLH_00870","MAOMFHLF_02171","OKEMFKGG_01937","OBBHNEFO_00915","NJPCONAJ_01567"
"yjeO","","Inner membrane protein YjeO",579,579,1,1,5991,NA,NA,"",314,314,314,"BMGCDLMI_02882","OILBKPLO_04400","EJBBKOOG_02038","PJHKJHDN_02607","FKHFPJNE_01536","KILFPKNN_01469","FGPKPDMB_00809","HJPBANPH_00085","BPMCEJLP_00140","MAMFPLAJ_03417","PFMPIDLH_00975","MAOMFHLF_02276","OKEMFKGG_01832","OBBHNEFO_00810","NJPCONAJ_01462"
"aspA","","Aspartate ammonia-lyase",579,579,1,1,5970,NA,NA,"",1436,1436,1436,"BMGCDLMI_02863","OILBKPLO_04381","EJBBKOOG_02057","PJHKJHDN_02588","FKHFPJNE_01555","KILFPKNN_01450","FGPKPDMB_00790","HJPBANPH_00067","BPMCEJLP_00121","MAMFPLAJ_03436","PFMPIDLH_00994","MAOMFHLF_02295","OKEMFKGG_01813","OBBHNEFO_00791","NJPCONAJ_01443"
"dmsD_2","","Tat proofreading chaperone DmsD",579,579,1,1,2121,NA,NA,"",593,593,593,"BMGCDLMI_02849","OILBKPLO_02645","EJBBKOOG_03568","PJHKJHDN_02574","FKHFPJNE_01569","KILFPKNN_01436","FGPKPDMB_00776","HJPBANPH_00053","BPMCEJLP_00107","MAMFPLAJ_02539","PFMPIDLH_01008","MAOMFHLF_02309","OKEMFKGG_01799","OBBHNEFO_00777","NJPCONAJ_01429"
"group_2640","dmsC_4","Anaerobic dimethyl sulfoxide reductase chain C",579,579,1,1,2120,NA,NA,"",773,773,773,"BMGCDLMI_02848","OILBKPLO_02646","EJBBKOOG_03567","PJHKJHDN_02573","FKHFPJNE_01570","KILFPKNN_01435","FGPKPDMB_00775","HJPBANPH_00052","BPMCEJLP_00106","MAMFPLAJ_02538","PFMPIDLH_01009","MAOMFHLF_02310","OKEMFKGG_01798","OBBHNEFO_00776","NJPCONAJ_01428"
"group_2641","dmsB_4","Anaerobic dimethyl sulfoxide reductase chain B",579,579,1,1,2119,NA,NA,"",626,626,626,"BMGCDLMI_02847","OILBKPLO_02647","EJBBKOOG_03566","PJHKJHDN_02572","FKHFPJNE_01571","KILFPKNN_01434","FGPKPDMB_00774","HJPBANPH_00051","BPMCEJLP_00105","MAMFPLAJ_02537","PFMPIDLH_01010","MAOMFHLF_02311","OKEMFKGG_01797","OBBHNEFO_00775","NJPCONAJ_01427"
"dcuS","","Sensor histidine kinase DcuS",579,579,1,1,2117,NA,NA,"",1631,1631,1631,"BMGCDLMI_02845","OILBKPLO_02649","EJBBKOOG_03564","PJHKJHDN_02570","FKHFPJNE_01573","KILFPKNN_01432","FGPKPDMB_00772","HJPBANPH_00049","BPMCEJLP_00103","MAMFPLAJ_02535","PFMPIDLH_01012","MAOMFHLF_02313","OKEMFKGG_01795","OBBHNEFO_00773","NJPCONAJ_01425"
"dcuR","","Transcriptional regulatory protein DcuR",579,579,1,1,2115,NA,NA,"",719,719,719,"BMGCDLMI_02844","OILBKPLO_02650","EJBBKOOG_03563","PJHKJHDN_02569","FKHFPJNE_01574","KILFPKNN_01431","FGPKPDMB_00771","HJPBANPH_00048","BPMCEJLP_00102","MAMFPLAJ_02534","PFMPIDLH_01013","MAOMFHLF_02314","OKEMFKGG_01794","OBBHNEFO_00772","NJPCONAJ_01424"
"group_2644","","hypothetical protein",579,579,1,1,2114,NA,NA,"",266,266,266,"BMGCDLMI_02843","OILBKPLO_02651","EJBBKOOG_03562","PJHKJHDN_02568","FKHFPJNE_01575","KILFPKNN_01430","FGPKPDMB_00770","HJPBANPH_00047","BPMCEJLP_00101","MAMFPLAJ_02533","PFMPIDLH_01014","MAOMFHLF_02315","OKEMFKGG_01793","OBBHNEFO_00771","NJPCONAJ_01423"
"melB","","Melibiose carrier protein",579,579,1,1,2111,NA,NA,"",1430,1430,1430,"BMGCDLMI_02840","OILBKPLO_02654","EJBBKOOG_03559","PJHKJHDN_02565","FKHFPJNE_01578","KILFPKNN_01427","FGPKPDMB_00767","HJPBANPH_00044","BPMCEJLP_00098","MAMFPLAJ_02530","PFMPIDLH_01017","MAOMFHLF_02318","OKEMFKGG_01790","OBBHNEFO_00768","NJPCONAJ_01420"
"melA","","Alpha-galactosidase",579,579,1,1,2110,NA,NA,"",1352,1352,1352,"BMGCDLMI_02839","OILBKPLO_02655","EJBBKOOG_03558","PJHKJHDN_02564","FKHFPJNE_01579","KILFPKNN_01426","FGPKPDMB_00766","HJPBANPH_00043","BPMCEJLP_00097","MAMFPLAJ_02529","PFMPIDLH_01018","MAOMFHLF_02319","OKEMFKGG_01789","OBBHNEFO_00767","NJPCONAJ_01419"
"melR","","Melibiose operon regulatory protein",579,579,1,1,2109,NA,NA,"",932,932,932,"BMGCDLMI_02838","OILBKPLO_02656","EJBBKOOG_03557","PJHKJHDN_02563","FKHFPJNE_01580","KILFPKNN_01425","FGPKPDMB_00765","HJPBANPH_00042","BPMCEJLP_00096","MAMFPLAJ_02528","PFMPIDLH_01019","MAOMFHLF_02320","OKEMFKGG_01788","OBBHNEFO_00766","NJPCONAJ_01418"
"gadX_1","","HTH-type transcriptional regulator GadX",579,579,1,1,2107,NA,NA,"",761,761,761,"BMGCDLMI_02836","OILBKPLO_02658","EJBBKOOG_03555","PJHKJHDN_02561","FKHFPJNE_01582","KILFPKNN_01423","FGPKPDMB_00763","HJPBANPH_00040","BPMCEJLP_00094","MAMFPLAJ_02526","PFMPIDLH_01021","MAOMFHLF_02322","OKEMFKGG_01786","OBBHNEFO_00764","NJPCONAJ_01416"
"eptA","","Phosphoethanolamine transferase EptA",579,579,1,1,2104,NA,NA,"",1502,1502,1502,"BMGCDLMI_02834","OILBKPLO_02660","EJBBKOOG_03553","PJHKJHDN_02559","FKHFPJNE_01584","KILFPKNN_01421","FGPKPDMB_00761","HJPBANPH_00038","BPMCEJLP_00092","MAMFPLAJ_02524","PFMPIDLH_01023","MAOMFHLF_02324","OKEMFKGG_01784","OBBHNEFO_00762","NJPCONAJ_01414"
"basR","","Transcriptional regulatory protein BasR",579,579,1,1,2103,NA,NA,"",668,668,668,"BMGCDLMI_02833","OILBKPLO_02661","EJBBKOOG_03552","PJHKJHDN_02558","FKHFPJNE_01585","KILFPKNN_01420","FGPKPDMB_00760","HJPBANPH_00037","BPMCEJLP_00091","MAMFPLAJ_02523","PFMPIDLH_01024","MAOMFHLF_02325","OKEMFKGG_01783","OBBHNEFO_00761","NJPCONAJ_01413"
"basS","","Sensor protein BasS",579,579,1,1,2102,NA,NA,"",1079,1079,1079,"BMGCDLMI_02832","OILBKPLO_02662","EJBBKOOG_03551","PJHKJHDN_02557","FKHFPJNE_01586","KILFPKNN_01419","FGPKPDMB_00759","HJPBANPH_00036","BPMCEJLP_00090","MAMFPLAJ_02522","PFMPIDLH_01025","MAOMFHLF_02326","OKEMFKGG_01782","OBBHNEFO_00760","NJPCONAJ_01412"
"group_2652","","hypothetical protein",579,579,1,1,2101,NA,NA,"",89,89,89,"BMGCDLMI_02831","OILBKPLO_02663","EJBBKOOG_03550","PJHKJHDN_02556","FKHFPJNE_01587","KILFPKNN_01418","FGPKPDMB_00758","HJPBANPH_00035","BPMCEJLP_00089","MAMFPLAJ_02521","PFMPIDLH_01026","MAOMFHLF_02327","OKEMFKGG_01781","OBBHNEFO_00759","NJPCONAJ_01411"
"proP_1","","Proline/betaine transporter",579,579,1,1,2100,NA,NA,"",1502,1502,1502,"BMGCDLMI_02830","OILBKPLO_02664","EJBBKOOG_03549","PJHKJHDN_02555","FKHFPJNE_01588","KILFPKNN_01417","FGPKPDMB_00757","HJPBANPH_00034","BPMCEJLP_00088","MAMFPLAJ_02520","PFMPIDLH_01027","MAOMFHLF_02328","OKEMFKGG_01780","OBBHNEFO_00758","NJPCONAJ_01410"
"group_2654","","hypothetical protein",579,579,1,1,2099,NA,NA,"",335,335,335,"BMGCDLMI_02829","OILBKPLO_02665","EJBBKOOG_03548","PJHKJHDN_02554","FKHFPJNE_01589","KILFPKNN_01416","FGPKPDMB_00756","HJPBANPH_00033","BPMCEJLP_00087","MAMFPLAJ_02519","PFMPIDLH_01028","MAOMFHLF_02329","OKEMFKGG_01779","OBBHNEFO_00757","NJPCONAJ_01409"
"group_2655","","hypothetical protein",579,579,1,1,2098,NA,NA,"",443,443,443,"BMGCDLMI_02828","OILBKPLO_02666","EJBBKOOG_03547","PJHKJHDN_02553","FKHFPJNE_01590","KILFPKNN_01415","FGPKPDMB_00755","HJPBANPH_00032","BPMCEJLP_00086","MAMFPLAJ_02518","PFMPIDLH_01029","MAOMFHLF_02330","OKEMFKGG_01778","OBBHNEFO_00756","NJPCONAJ_01408"
"phnO","","Aminoalkylphosphonate N-acetyltransferase",579,579,1,1,2097,NA,NA,"",434,434,434,"BMGCDLMI_02827","OILBKPLO_02667","EJBBKOOG_03546","PJHKJHDN_02552","FKHFPJNE_01591","KILFPKNN_01414","FGPKPDMB_00754","HJPBANPH_00031","BPMCEJLP_00085","MAMFPLAJ_02517","PFMPIDLH_01030","MAOMFHLF_02331","OKEMFKGG_01777","OBBHNEFO_00755","NJPCONAJ_01407"
"fdhF_2","","Formate dehydrogenase H",579,579,1,1,2095,NA,NA,"",419,419,419,"BMGCDLMI_02825","OILBKPLO_02669","EJBBKOOG_03544","PJHKJHDN_02550","FKHFPJNE_01593","KILFPKNN_01412","FGPKPDMB_00752","HJPBANPH_00029","BPMCEJLP_00083","MAMFPLAJ_02515","PFMPIDLH_01032","MAOMFHLF_02333","OKEMFKGG_01775","OBBHNEFO_00753","NJPCONAJ_01405"
"fdhF_1","","Formate dehydrogenase H",579,579,1,1,2094,NA,NA,"",1679,1679,1679,"BMGCDLMI_02824","OILBKPLO_02670","EJBBKOOG_03543","PJHKJHDN_02549","FKHFPJNE_01594","KILFPKNN_01411","FGPKPDMB_00751","HJPBANPH_00028","BPMCEJLP_00082","MAMFPLAJ_02514","PFMPIDLH_01033","MAOMFHLF_02334","OKEMFKGG_01774","OBBHNEFO_00752","NJPCONAJ_01404"
"nrfG","","Formate-dependent nitrite reductase complex subunit NrfG",579,579,1,1,2090,NA,NA,"",620,620,620,"BMGCDLMI_02821","OILBKPLO_02673","EJBBKOOG_03540","PJHKJHDN_02546","FKHFPJNE_01597","KILFPKNN_01408","FGPKPDMB_00748","HJPBANPH_00025","BPMCEJLP_00079","MAMFPLAJ_02511","PFMPIDLH_01036","MAOMFHLF_02337","OKEMFKGG_01771","OBBHNEFO_00749","NJPCONAJ_01401"
"group_2667","","hypothetical protein",579,579,1,1,2069,NA,NA,"",281,281,281,"BMGCDLMI_02803","OILBKPLO_02691","EJBBKOOG_03522","PJHKJHDN_02528","FKHFPJNE_01615","KILFPKNN_01390","FGPKPDMB_00730","HJPBANPH_00007","BPMCEJLP_00061","MAMFPLAJ_02493","PFMPIDLH_01054","MAOMFHLF_02355","OKEMFKGG_01753","OBBHNEFO_00731","NJPCONAJ_01383"
"yicL","","putative inner membrane transporter YicL",579,579,1,1,1479,NA,NA,"",902,902,902,"BMGCDLMI_00713","OILBKPLO_01039","EJBBKOOG_03126","PJHKJHDN_01737","FKHFPJNE_02047","KILFPKNN_02097","FGPKPDMB_01154","HJPBANPH_03391","BPMCEJLP_00846","MAMFPLAJ_03312","PFMPIDLH_01571","MAOMFHLF_01145","OKEMFKGG_02461","OBBHNEFO_02304","NJPCONAJ_03330"
"group_2674","","hypothetical protein",579,579,1,1,1917,NA,NA,"",881,881,881,"BMGCDLMI_00744","OILBKPLO_01008","EJBBKOOG_04459","PJHKJHDN_01706","FKHFPJNE_02016","KILFPKNN_02066","FGPKPDMB_01185","HJPBANPH_02773","BPMCEJLP_00877","MAMFPLAJ_03672","PFMPIDLH_01602","MAOMFHLF_01114","OKEMFKGG_02430","OBBHNEFO_02273","NJPCONAJ_03361"
"group_2692","","hypothetical protein",579,579,1,1,1883,NA,NA,"",1034,1034,1034,"BMGCDLMI_00775","OILBKPLO_00977","EJBBKOOG_04152","PJHKJHDN_01675","FKHFPJNE_01985","KILFPKNN_02035","FGPKPDMB_01216","HJPBANPH_02804","BPMCEJLP_00908","MAMFPLAJ_02420","PFMPIDLH_01633","MAOMFHLF_01083","OKEMFKGG_02399","OBBHNEFO_02242","NJPCONAJ_00682"
"hyfA_3","","Hydrogenase-4 component A",579,579,1,1,1839,NA,NA,"",473,473,473,"BMGCDLMI_00816","OILBKPLO_00936","EJBBKOOG_01155","PJHKJHDN_01634","FKHFPJNE_01944","KILFPKNN_01994","FGPKPDMB_01257","HJPBANPH_02845","BPMCEJLP_00949","MAMFPLAJ_02461","PFMPIDLH_01674","MAOMFHLF_01042","OKEMFKGG_02358","OBBHNEFO_02201","NJPCONAJ_00723"
"xylB","","Xylulose kinase",579,579,1,1,1832,NA,NA,"",1454,1454,1454,"BMGCDLMI_00822","OILBKPLO_00930","EJBBKOOG_01149","PJHKJHDN_01628","FKHFPJNE_01938","KILFPKNN_01988","FGPKPDMB_01263","HJPBANPH_02851","BPMCEJLP_00955","MAMFPLAJ_02467","PFMPIDLH_01680","MAOMFHLF_01036","OKEMFKGG_02352","OBBHNEFO_02195","NJPCONAJ_00729"
"glyS","","Glycine--tRNA ligase beta subunit",579,579,1,1,1827,NA,NA,"",2069,2069,2069,"BMGCDLMI_00827","OILBKPLO_00925","EJBBKOOG_01144","PJHKJHDN_01623","FKHFPJNE_01933","KILFPKNN_01983","FGPKPDMB_01268","HJPBANPH_02856","BPMCEJLP_00960","MAMFPLAJ_02472","PFMPIDLH_01685","MAOMFHLF_01031","OKEMFKGG_02347","OBBHNEFO_02190","NJPCONAJ_00734"
"lpfC","","putative outer membrane usher protein LpfC",579,579,1,1,1807,NA,NA,"",311,311,311,"BMGCDLMI_00844","OILBKPLO_00908","EJBBKOOG_01126","PJHKJHDN_01606","FKHFPJNE_01916","KILFPKNN_01966","FGPKPDMB_01285","HJPBANPH_00410","BPMCEJLP_00977","MAMFPLAJ_00599","PFMPIDLH_01703","MAOMFHLF_01013","OKEMFKGG_02329","OBBHNEFO_02172","NJPCONAJ_00751"
"rsxC_1","","Ion-translocating oxidoreductase complex subunit C",579,579,1,1,5179,NA,NA,"",1835,2207,2117,"BMGCDLMI_02166","OILBKPLO_03011","EJBBKOOG_00455","PJHKJHDN_00336","FKHFPJNE_00336","KILFPKNN_01079","FGPKPDMB_03401","HJPBANPH_00807","BPMCEJLP_02166","MAMFPLAJ_00005","PFMPIDLH_03211","MAOMFHLF_01868","OKEMFKGG_00797","OBBHNEFO_03367","NJPCONAJ_00664"
"ttrA","","Tetrathionate reductase subunit A",579,579,1,1,5257,NA,NA,"",1547,3062,3058,"BMGCDLMI_02089","OILBKPLO_02935","EJBBKOOG_00532","PJHKJHDN_00259","FKHFPJNE_00259","KILFPKNN_01156","FGPKPDMB_03324","HJPBANPH_00884","BPMCEJLP_02243","MAMFPLAJ_00082","PFMPIDLH_03134","MAOMFHLF_01791","OKEMFKGG_00720","OBBHNEFO_03290","NJPCONAJ_00587"
"rcsC_2","","Sensor histidine kinase RcsC",579,579,1,1,3753,NA,NA,"",2846,2846,2846,"BMGCDLMI_02187","OILBKPLO_02162","EJBBKOOG_04490","PJHKJHDN_02119","FKHFPJNE_02105","KILFPKNN_02155","FGPKPDMB_02687","HJPBANPH_03148","BPMCEJLP_00461","MAMFPLAJ_04296","PFMPIDLH_02556","MAOMFHLF_01528","OKEMFKGG_02844","OBBHNEFO_02686","NJPCONAJ_02130"
"gyrA","","DNA gyrase subunit A",579,579,1,1,3754,NA,NA,"",2636,2636,2636,"BMGCDLMI_02188","OILBKPLO_02163","EJBBKOOG_04491","PJHKJHDN_02118","FKHFPJNE_02106","KILFPKNN_02156","FGPKPDMB_02686","HJPBANPH_03149","BPMCEJLP_00462","MAMFPLAJ_04295","PFMPIDLH_02557","MAOMFHLF_01527","OKEMFKGG_02843","OBBHNEFO_02685","NJPCONAJ_02131"
"rspA_2","","D-galactonate dehydratase family member RspA",579,579,1,1,3756,NA,NA,"",1202,1202,1202,"BMGCDLMI_02189","OILBKPLO_02164","EJBBKOOG_04492","PJHKJHDN_02117","FKHFPJNE_02107","KILFPKNN_02157","FGPKPDMB_02685","HJPBANPH_03150","BPMCEJLP_00463","MAMFPLAJ_04294","PFMPIDLH_02558","MAOMFHLF_01526","OKEMFKGG_02842","OBBHNEFO_02684","NJPCONAJ_02132"
"nrdA","","Ribonucleoside-diphosphate reductase 1 subunit alpha",579,579,1,1,3760,NA,NA,"",2285,2285,2285,"BMGCDLMI_02193","OILBKPLO_02168","EJBBKOOG_03462","PJHKJHDN_02113","FKHFPJNE_02111","KILFPKNN_02161","FGPKPDMB_02681","HJPBANPH_03154","BPMCEJLP_00467","MAMFPLAJ_01800","PFMPIDLH_02562","MAOMFHLF_01522","OKEMFKGG_02838","OBBHNEFO_02680","NJPCONAJ_02136"
"nrdB","","Ribonucleoside-diphosphate reductase 1 subunit beta",579,579,1,1,3761,NA,NA,"",1130,1130,1130,"BMGCDLMI_02194","OILBKPLO_02169","EJBBKOOG_03461","PJHKJHDN_02112","FKHFPJNE_02112","KILFPKNN_02162","FGPKPDMB_02680","HJPBANPH_03155","BPMCEJLP_00468","MAMFPLAJ_01799","PFMPIDLH_02563","MAOMFHLF_01521","OKEMFKGG_02837","OBBHNEFO_02679","NJPCONAJ_02137"
"group_2751","","hypothetical protein",579,579,1,1,3762,NA,NA,"",254,254,254,"BMGCDLMI_02195","OILBKPLO_02170","EJBBKOOG_03460","PJHKJHDN_02111","FKHFPJNE_02113","KILFPKNN_02163","FGPKPDMB_02679","HJPBANPH_03156","BPMCEJLP_00469","MAMFPLAJ_01798","PFMPIDLH_02564","MAOMFHLF_01520","OKEMFKGG_02836","OBBHNEFO_02678","NJPCONAJ_02138"
"glpQ","","Glycerophosphodiester phosphodiesterase, periplasmic",579,579,1,1,3765,NA,NA,"",1070,1070,1070,"BMGCDLMI_02198","OILBKPLO_02173","EJBBKOOG_03457","PJHKJHDN_02108","FKHFPJNE_02116","KILFPKNN_02166","FGPKPDMB_02676","HJPBANPH_03159","BPMCEJLP_00472","MAMFPLAJ_01795","PFMPIDLH_02567","MAOMFHLF_01517","OKEMFKGG_02833","OBBHNEFO_02675","NJPCONAJ_02141"
"glpT","","Glycerol-3-phosphate transporter",579,579,1,1,3766,NA,NA,"",1358,1358,1358,"BMGCDLMI_02199","OILBKPLO_02174","EJBBKOOG_03456","PJHKJHDN_02107","FKHFPJNE_02117","KILFPKNN_02167","FGPKPDMB_02675","HJPBANPH_03160","BPMCEJLP_00473","MAMFPLAJ_01794","PFMPIDLH_02568","MAOMFHLF_01516","OKEMFKGG_02832","OBBHNEFO_02674","NJPCONAJ_02142"
"glpA","","Anaerobic glycerol-3-phosphate dehydrogenase subunit A",579,579,1,1,3767,NA,NA,"",1628,1628,1628,"BMGCDLMI_02200","OILBKPLO_02175","EJBBKOOG_03455","PJHKJHDN_02106","FKHFPJNE_02118","KILFPKNN_02168","FGPKPDMB_02674","HJPBANPH_03161","BPMCEJLP_00474","MAMFPLAJ_01793","PFMPIDLH_02569","MAOMFHLF_01515","OKEMFKGG_02831","OBBHNEFO_02673","NJPCONAJ_02143"
"glpB","","Anaerobic glycerol-3-phosphate dehydrogenase subunit B",579,579,1,1,3768,NA,NA,"",1259,1259,1259,"BMGCDLMI_02201","OILBKPLO_02176","EJBBKOOG_03454","PJHKJHDN_02105","FKHFPJNE_02119","KILFPKNN_02169","FGPKPDMB_02673","HJPBANPH_03162","BPMCEJLP_00475","MAMFPLAJ_01792","PFMPIDLH_02570","MAOMFHLF_01514","OKEMFKGG_02830","OBBHNEFO_02672","NJPCONAJ_02144"
"group_2756","","hypothetical protein",579,579,1,1,3771,NA,NA,"",176,176,176,"BMGCDLMI_02204","OILBKPLO_02179","EJBBKOOG_03451","PJHKJHDN_02102","FKHFPJNE_02122","KILFPKNN_02172","FGPKPDMB_02670","HJPBANPH_03165","BPMCEJLP_00478","MAMFPLAJ_01789","PFMPIDLH_02573","MAOMFHLF_01511","OKEMFKGG_02827","OBBHNEFO_02669","NJPCONAJ_02147"
"rhmA","","2-keto-3-deoxy-L-rhamnonate aldolase",579,579,1,1,3772,NA,NA,"",803,803,803,"BMGCDLMI_02205","OILBKPLO_02180","EJBBKOOG_03450","PJHKJHDN_02101","FKHFPJNE_02123","KILFPKNN_02173","FGPKPDMB_02669","HJPBANPH_03166","BPMCEJLP_00479","MAMFPLAJ_01788","PFMPIDLH_02574","MAOMFHLF_01510","OKEMFKGG_02826","OBBHNEFO_02668","NJPCONAJ_02148"
"rhmR_2","","putative HTH-type transcriptional regulator RhmR",579,579,1,1,3775,NA,NA,"",782,782,782,"BMGCDLMI_02208","OILBKPLO_02183","EJBBKOOG_03447","PJHKJHDN_02098","FKHFPJNE_02126","KILFPKNN_02176","FGPKPDMB_02666","HJPBANPH_03169","BPMCEJLP_00482","MAMFPLAJ_01785","PFMPIDLH_02577","MAOMFHLF_01507","OKEMFKGG_02823","OBBHNEFO_02665","NJPCONAJ_02151"
"nlpD_1","","Murein hydrolase activator NlpD",579,579,1,1,2990,NA,NA,"",461,1133,1130,"BMGCDLMI_00235","OILBKPLO_02380","EJBBKOOG_00234","PJHKJHDN_00979","FKHFPJNE_02680","KILFPKNN_00435","FGPKPDMB_00435","HJPBANPH_01661","BPMCEJLP_02608","MAMFPLAJ_01237","PFMPIDLH_00436","MAOMFHLF_02705","OKEMFKGG_00436","OBBHNEFO_00435","NJPCONAJ_00933"
"pncC_3","","Nicotinamide-nucleotide amidohydrolase PncC",579,579,1,1,3776,NA,NA,"",1196,1196,1196,"BMGCDLMI_02209","OILBKPLO_02184","EJBBKOOG_03446","PJHKJHDN_02097","FKHFPJNE_02127","KILFPKNN_02177","FGPKPDMB_02665","HJPBANPH_03170","BPMCEJLP_00483","MAMFPLAJ_01784","PFMPIDLH_02578","MAOMFHLF_01506","OKEMFKGG_02822","OBBHNEFO_02664","NJPCONAJ_02152"
"group_2761","","hypothetical protein",579,579,1,1,3777,NA,NA,"",566,566,566,"BMGCDLMI_02210","OILBKPLO_02185","EJBBKOOG_03445","PJHKJHDN_02096","FKHFPJNE_02128","KILFPKNN_02178","FGPKPDMB_02664","HJPBANPH_03171","BPMCEJLP_00484","MAMFPLAJ_01783","PFMPIDLH_02579","MAOMFHLF_01505","OKEMFKGG_02821","OBBHNEFO_02663","NJPCONAJ_02153"
"nudI","","Nucleoside triphosphatase NudI",579,579,1,1,3842,NA,NA,"",425,425,425,"BMGCDLMI_02211","OILBKPLO_02186","EJBBKOOG_03444","PJHKJHDN_02095","FKHFPJNE_02129","KILFPKNN_02179","FGPKPDMB_02663","HJPBANPH_03172","BPMCEJLP_00485","MAMFPLAJ_01782","PFMPIDLH_02580","MAOMFHLF_01504","OKEMFKGG_02820","OBBHNEFO_02662","NJPCONAJ_02154"
"ais","","Lipopolysaccharide core heptose(II)-phosphate phosphatase",579,579,1,1,3848,NA,NA,"",605,605,605,"BMGCDLMI_02212","OILBKPLO_02187","EJBBKOOG_03443","PJHKJHDN_02094","FKHFPJNE_02130","KILFPKNN_02180","FGPKPDMB_02662","HJPBANPH_03173","BPMCEJLP_00486","MAMFPLAJ_01781","PFMPIDLH_02581","MAOMFHLF_01503","OKEMFKGG_02819","OBBHNEFO_02661","NJPCONAJ_02155"
"arnB","","UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase",579,579,1,1,3849,NA,NA,"",1139,1139,1139,"BMGCDLMI_02213","OILBKPLO_02188","EJBBKOOG_03442","PJHKJHDN_02093","FKHFPJNE_02131","KILFPKNN_02181","FGPKPDMB_02661","HJPBANPH_03174","BPMCEJLP_00487","MAMFPLAJ_01780","PFMPIDLH_02582","MAOMFHLF_01502","OKEMFKGG_02818","OBBHNEFO_02660","NJPCONAJ_02156"
