"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR5905069","NDSU1","SRR14766415","SRR14766399","SRR3037435","SRR16506855","SRR16297815","SRR14766441","SRR2911775","SRR5905029","SRR7638087","SRR2994394","SRR14766408","SRR11043408","SRR3037400"
"group_2048","","putative oxidoreductase",579,579,1,1,5368,NA,NA,"",848,848,848,"CNBCECDA_03193","GEPIEMCB_00590","FGNPIGJI_03390","MAMCPOAM_00745","CKPEMOEN_02497","MMJAGEHG_03214","DCCGOOHM_01142","IOEMIFOP_02695","NCJKFECA_03282","PLHCNFHB_02846","HNLCLDHN_02723","NNGIMOCL_01181","IEICFKFC_03383","OBBHNEFO_03188","JILAKEMF_03603"
"yhjQ","","putative cysteine-rich protein YhjQ",579,579,1,1,5393,NA,NA,"",326,326,326,"CNBCECDA_03219","GEPIEMCB_00616","FGNPIGJI_03554","MAMCPOAM_03862","CKPEMOEN_02471","MMJAGEHG_03188","DCCGOOHM_01168","IOEMIFOP_02721","NCJKFECA_03256","PLHCNFHB_02820","HNLCLDHN_02749","NNGIMOCL_01207","IEICFKFC_03409","OBBHNEFO_03162","JILAKEMF_03629"
"icd","","Isocitrate dehydrogenase [NADP]",579,579,1,1,5416,NA,NA,"",1250,1250,1250,"CNBCECDA_03241","GEPIEMCB_00638","FGNPIGJI_03576","MAMCPOAM_03298","CKPEMOEN_02449","MMJAGEHG_03166","DCCGOOHM_01190","IOEMIFOP_03624","NCJKFECA_03234","PLHCNFHB_02798","HNLCLDHN_02771","NNGIMOCL_01229","IEICFKFC_03431","OBBHNEFO_03140","JILAKEMF_03651"
"purB","","Adenylosuccinate lyase",579,579,1,1,5422,NA,NA,"",1370,1370,1370,"CNBCECDA_03247","GEPIEMCB_00644","FGNPIGJI_03582","MAMCPOAM_03304","CKPEMOEN_02443","MMJAGEHG_03160","DCCGOOHM_01196","IOEMIFOP_03630","NCJKFECA_03228","PLHCNFHB_02792","HNLCLDHN_02777","NNGIMOCL_01235","IEICFKFC_03437","OBBHNEFO_03134","JILAKEMF_03657"
"bhsA","","Multiple stress resistance protein BhsA",579,579,1,1,5442,NA,NA,"",257,257,257,"CNBCECDA_03265","GEPIEMCB_00662","FGNPIGJI_03600","MAMCPOAM_04637","CKPEMOEN_02425","MMJAGEHG_03142","DCCGOOHM_01214","IOEMIFOP_03648","NCJKFECA_03210","PLHCNFHB_02774","HNLCLDHN_02795","NNGIMOCL_01253","IEICFKFC_04042","OBBHNEFO_03116","JILAKEMF_03675"
"group_2091","","hypothetical protein",579,579,1,1,3068,NA,NA,"",464,464,464,"CNBCECDA_02629","GEPIEMCB_00796","FGNPIGJI_00615","MAMCPOAM_02624","CKPEMOEN_03024","MMJAGEHG_00616","DCCGOOHM_00616","IOEMIFOP_00053","NCJKFECA_02904","PLHCNFHB_00053","HNLCLDHN_00616","NNGIMOCL_00053","IEICFKFC_00054","OBBHNEFO_00617","JILAKEMF_00616"
"group_2095","","IS3 family transposase IS1351",579,579,1,1,3095,NA,NA,"",266,266,266,"CNBCECDA_02604","GEPIEMCB_00821","FGNPIGJI_00590","MAMCPOAM_00915","CKPEMOEN_03049","MMJAGEHG_00591","DCCGOOHM_00591","IOEMIFOP_00078","NCJKFECA_02879","PLHCNFHB_00078","HNLCLDHN_00591","NNGIMOCL_00078","IEICFKFC_00079","OBBHNEFO_00592","JILAKEMF_00591"
"sicP","","Chaperone protein sicP",579,579,1,1,3209,NA,NA,"",392,392,392,"CNBCECDA_02492","GEPIEMCB_00933","FGNPIGJI_00478","MAMCPOAM_02845","CKPEMOEN_03161","MMJAGEHG_00479","DCCGOOHM_00479","IOEMIFOP_00190","NCJKFECA_02768","PLHCNFHB_00190","HNLCLDHN_00479","NNGIMOCL_00190","IEICFKFC_00191","OBBHNEFO_00479","JILAKEMF_00479"
"group_2145","","hypothetical protein",579,579,1,1,3210,NA,NA,"",260,260,260,"CNBCECDA_02491","GEPIEMCB_00934","FGNPIGJI_00477","MAMCPOAM_02844","CKPEMOEN_03162","MMJAGEHG_00478","DCCGOOHM_00478","IOEMIFOP_00191","NCJKFECA_02767","PLHCNFHB_00191","HNLCLDHN_00478","NNGIMOCL_00191","IEICFKFC_00192","OBBHNEFO_00478","JILAKEMF_00478"
"acpP_1","","Acyl carrier protein",579,579,1,1,3211,NA,NA,"",248,248,248,"CNBCECDA_02490","GEPIEMCB_00935","FGNPIGJI_00476","MAMCPOAM_02843","CKPEMOEN_03163","MMJAGEHG_00477","DCCGOOHM_00477","IOEMIFOP_00192","NCJKFECA_02766","PLHCNFHB_00192","HNLCLDHN_00477","NNGIMOCL_00192","IEICFKFC_00193","OBBHNEFO_00477","JILAKEMF_00477"
"sipD","","Cell invasion protein SipD",579,579,1,1,3213,NA,NA,"",1031,1031,1031,"CNBCECDA_02488","GEPIEMCB_00937","FGNPIGJI_00474","MAMCPOAM_02841","CKPEMOEN_03165","MMJAGEHG_00475","DCCGOOHM_00475","IOEMIFOP_00194","NCJKFECA_02764","PLHCNFHB_00194","HNLCLDHN_00475","NNGIMOCL_00194","IEICFKFC_00195","OBBHNEFO_00475","JILAKEMF_00475"
"sipC","","Cell invasion protein SipC",579,579,1,1,3214,NA,NA,"",1229,1229,1229,"CNBCECDA_02487","GEPIEMCB_00938","FGNPIGJI_00473","MAMCPOAM_02840","CKPEMOEN_03166","MMJAGEHG_00474","DCCGOOHM_00474","IOEMIFOP_00195","NCJKFECA_02763","PLHCNFHB_00195","HNLCLDHN_00474","NNGIMOCL_00195","IEICFKFC_00196","OBBHNEFO_00474","JILAKEMF_00474"
"sipB","","Cell invasion protein SipB",579,579,1,1,3215,NA,NA,"",1781,1781,1781,"CNBCECDA_02486","GEPIEMCB_00939","FGNPIGJI_00472","MAMCPOAM_02839","CKPEMOEN_03167","MMJAGEHG_00473","DCCGOOHM_00473","IOEMIFOP_00196","NCJKFECA_02762","PLHCNFHB_00196","HNLCLDHN_00473","NNGIMOCL_00196","IEICFKFC_00197","OBBHNEFO_00473","JILAKEMF_00473"
"sicA","","Chaperone protein SicA",579,579,1,1,3216,NA,NA,"",497,497,497,"CNBCECDA_02485","GEPIEMCB_00940","FGNPIGJI_00471","MAMCPOAM_02838","CKPEMOEN_03168","MMJAGEHG_00472","DCCGOOHM_00472","IOEMIFOP_00197","NCJKFECA_02761","PLHCNFHB_00197","HNLCLDHN_00472","NNGIMOCL_00197","IEICFKFC_00198","OBBHNEFO_00472","JILAKEMF_00472"
"spaS","","Surface presentation of antigens protein SpaS",579,579,1,1,3217,NA,NA,"",1070,1070,1070,"CNBCECDA_02484","GEPIEMCB_00941","FGNPIGJI_00470","MAMCPOAM_02837","CKPEMOEN_03169","MMJAGEHG_00471","DCCGOOHM_00471","IOEMIFOP_00198","NCJKFECA_02760","PLHCNFHB_00198","HNLCLDHN_00471","NNGIMOCL_00198","IEICFKFC_00199","OBBHNEFO_00471","JILAKEMF_00471"
"spaR_1","","Surface presentation of antigens protein SpaR",579,579,1,1,3218,NA,NA,"",791,791,791,"CNBCECDA_02483","GEPIEMCB_00942","FGNPIGJI_00469","MAMCPOAM_02836","CKPEMOEN_03170","MMJAGEHG_00470","DCCGOOHM_00470","IOEMIFOP_00199","NCJKFECA_02759","PLHCNFHB_00199","HNLCLDHN_00470","NNGIMOCL_00199","IEICFKFC_00200","OBBHNEFO_00470","JILAKEMF_00470"
"spaQ","","Surface presentation of antigens protein SpaQ",579,579,1,1,3219,NA,NA,"",260,260,260,"CNBCECDA_02482","GEPIEMCB_00943","FGNPIGJI_00468","MAMCPOAM_02835","CKPEMOEN_03171","MMJAGEHG_00469","DCCGOOHM_00469","IOEMIFOP_00200","NCJKFECA_02758","PLHCNFHB_00200","HNLCLDHN_00469","NNGIMOCL_00200","IEICFKFC_00201","OBBHNEFO_00469","JILAKEMF_00469"
"group_2155","","hypothetical protein",579,579,1,1,3222,NA,NA,"",1010,1010,1010,"CNBCECDA_02479","GEPIEMCB_00946","FGNPIGJI_00465","MAMCPOAM_02832","CKPEMOEN_03174","MMJAGEHG_00466","DCCGOOHM_00466","IOEMIFOP_00203","NCJKFECA_02755","PLHCNFHB_00203","HNLCLDHN_00466","NNGIMOCL_00203","IEICFKFC_00204","OBBHNEFO_00466","JILAKEMF_00466"
"spaL","","putative ATP synthase SpaL",579,579,1,1,3224,NA,NA,"",1295,1295,1295,"CNBCECDA_02477","GEPIEMCB_00948","FGNPIGJI_00463","MAMCPOAM_02830","CKPEMOEN_03176","MMJAGEHG_00464","DCCGOOHM_00464","IOEMIFOP_00205","NCJKFECA_02753","PLHCNFHB_00205","HNLCLDHN_00464","NNGIMOCL_00205","IEICFKFC_00206","OBBHNEFO_00464","JILAKEMF_00464"
"spaK","","Surface presentation of antigens protein SpaK",579,579,1,1,3225,NA,NA,"",407,407,407,"CNBCECDA_02476","GEPIEMCB_00949","FGNPIGJI_00462","MAMCPOAM_02829","CKPEMOEN_03177","MMJAGEHG_00463","DCCGOOHM_00463","IOEMIFOP_00206","NCJKFECA_02752","PLHCNFHB_00206","HNLCLDHN_00463","NNGIMOCL_00206","IEICFKFC_00207","OBBHNEFO_00463","JILAKEMF_00463"
"invA","","Invasion protein InvA",579,579,1,1,3226,NA,NA,"",2057,2057,2057,"CNBCECDA_02475","GEPIEMCB_00950","FGNPIGJI_00461","MAMCPOAM_02828","CKPEMOEN_03178","MMJAGEHG_00462","DCCGOOHM_00462","IOEMIFOP_00207","NCJKFECA_02751","PLHCNFHB_00207","HNLCLDHN_00462","NNGIMOCL_00207","IEICFKFC_00208","OBBHNEFO_00462","JILAKEMF_00462"
"group_2167","","hypothetical protein",579,579,1,1,3236,NA,NA,"",494,494,494,"CNBCECDA_02466","GEPIEMCB_00959","FGNPIGJI_00452","MAMCPOAM_02559","CKPEMOEN_03187","MMJAGEHG_00453","DCCGOOHM_00453","IOEMIFOP_00216","NCJKFECA_02742","PLHCNFHB_00216","HNLCLDHN_00453","NNGIMOCL_00216","IEICFKFC_00217","OBBHNEFO_00453","JILAKEMF_00453"
"group_2168","","hypothetical protein",579,579,1,1,3237,NA,NA,"",668,668,668,"CNBCECDA_02465","GEPIEMCB_00960","FGNPIGJI_00451","MAMCPOAM_02560","CKPEMOEN_03188","MMJAGEHG_00452","DCCGOOHM_00452","IOEMIFOP_00217","NCJKFECA_02741","PLHCNFHB_00217","HNLCLDHN_00452","NNGIMOCL_00217","IEICFKFC_00218","OBBHNEFO_00452","JILAKEMF_00452"
"denD","","D-erythronate dehydrogenase",579,579,1,1,3243,NA,NA,"",950,950,950,"CNBCECDA_02459","GEPIEMCB_00966","FGNPIGJI_00445","MAMCPOAM_02566","CKPEMOEN_03194","MMJAGEHG_00446","DCCGOOHM_00446","IOEMIFOP_00223","NCJKFECA_02735","PLHCNFHB_00223","HNLCLDHN_00446","NNGIMOCL_00223","IEICFKFC_00224","OBBHNEFO_00446","JILAKEMF_00446"
"otnI","","2-oxo-tetronate isomerase",579,579,1,1,3244,NA,NA,"",692,692,692,"CNBCECDA_02458","GEPIEMCB_00967","FGNPIGJI_00444","MAMCPOAM_02567","CKPEMOEN_03195","MMJAGEHG_00445","DCCGOOHM_00445","IOEMIFOP_00224","NCJKFECA_02734","PLHCNFHB_00224","HNLCLDHN_00445","NNGIMOCL_00224","IEICFKFC_00225","OBBHNEFO_00445","JILAKEMF_00445"
"ltxB","","Leukotoxin export ATP-binding protein LtxB",579,579,1,1,3038,NA,NA,"",872,1613,1609,"CNBCECDA_02652","GEPIEMCB_00773","FGNPIGJI_00638","MAMCPOAM_02601","CKPEMOEN_03001","MMJAGEHG_00639","DCCGOOHM_00639","IOEMIFOP_00030","NCJKFECA_02927","PLHCNFHB_00030","HNLCLDHN_00639","NNGIMOCL_00030","IEICFKFC_00031","OBBHNEFO_00640","JILAKEMF_00639"
"group_2290","","hypothetical protein",579,579,1,1,2734,NA,NA,"",455,455,455,"CNBCECDA_02827","GEPIEMCB_01229","FGNPIGJI_00182","MAMCPOAM_04598","CKPEMOEN_01004","MMJAGEHG_00183","DCCGOOHM_00183","IOEMIFOP_00487","NCJKFECA_01966","PLHCNFHB_00487","HNLCLDHN_00183","NNGIMOCL_00486","IEICFKFC_00487","OBBHNEFO_00183","JILAKEMF_00183"
"tdcD","","Propionate kinase",579,579,1,1,2654,NA,NA,"",1208,1208,1208,"CNBCECDA_02904","GEPIEMCB_01306","FGNPIGJI_00105","MAMCPOAM_04306","CKPEMOEN_00927","MMJAGEHG_00106","DCCGOOHM_00106","IOEMIFOP_00564","NCJKFECA_02043","PLHCNFHB_00564","HNLCLDHN_00106","NNGIMOCL_00563","IEICFKFC_00564","OBBHNEFO_00106","JILAKEMF_00106"
"argG","","Argininosuccinate synthase",579,579,1,1,2608,NA,NA,"",1343,1343,1343,"CNBCECDA_02946","GEPIEMCB_01348","FGNPIGJI_00063","MAMCPOAM_02453","CKPEMOEN_00885","MMJAGEHG_00064","DCCGOOHM_00064","IOEMIFOP_00606","NCJKFECA_02085","PLHCNFHB_00606","HNLCLDHN_00064","NNGIMOCL_00605","IEICFKFC_00606","OBBHNEFO_00064","JILAKEMF_00064"
"yhcG","","Putative nuclease YhcG",579,579,1,1,2564,NA,NA,"",1103,1103,1103,"CNBCECDA_02990","GEPIEMCB_01392","FGNPIGJI_00020","MAMCPOAM_01299","CKPEMOEN_00841","MMJAGEHG_00020","DCCGOOHM_00020","IOEMIFOP_00649","NCJKFECA_02129","PLHCNFHB_00649","HNLCLDHN_00020","NNGIMOCL_00649","IEICFKFC_00650","OBBHNEFO_00020","JILAKEMF_00020"
"group_2315","","hypothetical protein",579,579,1,1,150,NA,NA,"",446,446,446,"CNBCECDA_02003","GEPIEMCB_01433","FGNPIGJI_02115","MAMCPOAM_04412","CKPEMOEN_04558","MMJAGEHG_03038","DCCGOOHM_02973","IOEMIFOP_03269","NCJKFECA_01544","PLHCNFHB_03377","HNLCLDHN_03542","NNGIMOCL_00691","IEICFKFC_03177","OBBHNEFO_03009","JILAKEMF_02750"
"group_2327","","IS3 family transposase IS1351",579,579,1,1,180,NA,NA,"",278,278,278,"CNBCECDA_02029","GEPIEMCB_01458","FGNPIGJI_02089","MAMCPOAM_00472","CKPEMOEN_02691","MMJAGEHG_03012","DCCGOOHM_02998","IOEMIFOP_03294","NCJKFECA_01569","PLHCNFHB_03403","HNLCLDHN_03516","NNGIMOCL_00716","IEICFKFC_03152","OBBHNEFO_02984","JILAKEMF_02775"
"caf1A_2","","F1 capsule-anchoring protein",579,579,1,1,182,NA,NA,"",2510,2510,2510,"CNBCECDA_02031","GEPIEMCB_01460","FGNPIGJI_02087","MAMCPOAM_00470","CKPEMOEN_02693","MMJAGEHG_03010","DCCGOOHM_03000","IOEMIFOP_03296","NCJKFECA_01571","PLHCNFHB_03405","HNLCLDHN_03514","NNGIMOCL_00718","IEICFKFC_03150","OBBHNEFO_02982","JILAKEMF_02777"
"group_2329","","hypothetical protein",579,579,1,1,183,NA,NA,"",470,470,470,"CNBCECDA_02032","GEPIEMCB_01461","FGNPIGJI_02086","MAMCPOAM_00469","CKPEMOEN_02694","MMJAGEHG_03009","DCCGOOHM_03001","IOEMIFOP_03297","NCJKFECA_01572","PLHCNFHB_03406","HNLCLDHN_03513","NNGIMOCL_00719","IEICFKFC_03149","OBBHNEFO_02981","JILAKEMF_02778"
"pagN","","Outer membrane protein PagN",579,579,1,1,187,NA,NA,"",719,719,719,"CNBCECDA_02036","GEPIEMCB_01465","FGNPIGJI_02082","MAMCPOAM_00465","CKPEMOEN_02698","MMJAGEHG_03005","DCCGOOHM_03005","IOEMIFOP_03301","NCJKFECA_01576","PLHCNFHB_03410","HNLCLDHN_03509","NNGIMOCL_00723","IEICFKFC_03145","OBBHNEFO_02977","JILAKEMF_02782"
"group_2333","","hypothetical protein",579,579,1,1,822,NA,NA,"",407,407,407,"CNBCECDA_02037","GEPIEMCB_01466","FGNPIGJI_02081","MAMCPOAM_00464","CKPEMOEN_02699","MMJAGEHG_03004","DCCGOOHM_03006","IOEMIFOP_03302","NCJKFECA_01577","PLHCNFHB_03411","HNLCLDHN_03508","NNGIMOCL_00724","IEICFKFC_03144","OBBHNEFO_02976","JILAKEMF_02783"
"group_2340","","hypothetical protein",579,579,1,1,785,NA,NA,"",734,734,734,"CNBCECDA_02073","GEPIEMCB_01502","FGNPIGJI_02045","MAMCPOAM_00428","CKPEMOEN_02735","MMJAGEHG_02968","DCCGOOHM_03042","IOEMIFOP_03338","NCJKFECA_01614","PLHCNFHB_03447","HNLCLDHN_03472","NNGIMOCL_00760","IEICFKFC_03108","OBBHNEFO_02940","JILAKEMF_02819"
"ddlA","","D-alanine--D-alanine ligase A",579,579,1,1,743,NA,NA,"",1112,1112,1112,"CNBCECDA_02112","GEPIEMCB_01542","FGNPIGJI_02006","MAMCPOAM_04040","CKPEMOEN_02774","MMJAGEHG_02929","DCCGOOHM_03081","IOEMIFOP_03486","NCJKFECA_01653","PLHCNFHB_03486","HNLCLDHN_03433","NNGIMOCL_00799","IEICFKFC_03069","OBBHNEFO_02901","JILAKEMF_02858"
"group_2355","","hypothetical protein",579,579,1,1,734,NA,NA,"",455,455,455,"CNBCECDA_02120","GEPIEMCB_01550","FGNPIGJI_01998","MAMCPOAM_04032","CKPEMOEN_02782","MMJAGEHG_02921","DCCGOOHM_03089","IOEMIFOP_03478","NCJKFECA_01661","PLHCNFHB_03494","HNLCLDHN_03425","NNGIMOCL_00807","IEICFKFC_03061","OBBHNEFO_02893","JILAKEMF_02866"
"tgt","","Queuine tRNA-ribosyltransferase",579,579,1,1,713,NA,NA,"",1127,1127,1127,"CNBCECDA_02138","GEPIEMCB_01568","FGNPIGJI_01980","MAMCPOAM_01892","CKPEMOEN_02800","MMJAGEHG_02903","DCCGOOHM_03107","IOEMIFOP_03460","NCJKFECA_01679","PLHCNFHB_03512","HNLCLDHN_03407","NNGIMOCL_00825","IEICFKFC_03043","OBBHNEFO_02875","JILAKEMF_02884"
"ampG","","Anhydromuropeptide permease",579,579,1,1,660,NA,NA,"",1481,1481,1481,"CNBCECDA_02179","GEPIEMCB_01609","FGNPIGJI_01939","MAMCPOAM_01063","CKPEMOEN_02841","MMJAGEHG_02862","DCCGOOHM_03148","IOEMIFOP_03419","NCJKFECA_01720","PLHCNFHB_03553","HNLCLDHN_04300","NNGIMOCL_00866","IEICFKFC_03002","OBBHNEFO_02834","JILAKEMF_02925"
"group_2405","","hypothetical protein",579,579,1,1,659,NA,NA,"",632,632,632,"CNBCECDA_02180","GEPIEMCB_01610","FGNPIGJI_01938","MAMCPOAM_01064","CKPEMOEN_02842","MMJAGEHG_02861","DCCGOOHM_03149","IOEMIFOP_03418","NCJKFECA_01721","PLHCNFHB_03554","HNLCLDHN_04301","NNGIMOCL_00867","IEICFKFC_03001","OBBHNEFO_02833","JILAKEMF_02926"
"bolA","","DNA-binding transcriptional regulator BolA",579,579,1,1,658,NA,NA,"",314,314,314,"CNBCECDA_02181","GEPIEMCB_01611","FGNPIGJI_01937","MAMCPOAM_01065","CKPEMOEN_02843","MMJAGEHG_02860","DCCGOOHM_03150","IOEMIFOP_03417","NCJKFECA_01722","PLHCNFHB_03555","HNLCLDHN_04302","NNGIMOCL_00868","IEICFKFC_03000","OBBHNEFO_02832","JILAKEMF_02927"
"tig","","Trigger factor",579,579,1,1,657,NA,NA,"",1298,1298,1298,"CNBCECDA_02182","GEPIEMCB_01612","FGNPIGJI_01936","MAMCPOAM_01066","CKPEMOEN_02844","MMJAGEHG_02859","DCCGOOHM_03151","IOEMIFOP_03416","NCJKFECA_01723","PLHCNFHB_03556","HNLCLDHN_04303","NNGIMOCL_00869","IEICFKFC_02999","OBBHNEFO_02831","JILAKEMF_02928"
"lon_2","","Lon protease",579,579,1,1,653,NA,NA,"",2354,2354,2354,"CNBCECDA_02185","GEPIEMCB_01615","FGNPIGJI_01933","MAMCPOAM_01069","CKPEMOEN_02847","MMJAGEHG_02856","DCCGOOHM_03154","IOEMIFOP_03412","NCJKFECA_01726","PLHCNFHB_03559","HNLCLDHN_04306","NNGIMOCL_00872","IEICFKFC_02996","OBBHNEFO_02828","JILAKEMF_02931"
"hupB","","DNA-binding protein HU-beta",579,579,1,1,652,NA,NA,"",272,272,272,"CNBCECDA_02186","GEPIEMCB_01616","FGNPIGJI_01932","MAMCPOAM_01070","CKPEMOEN_02848","MMJAGEHG_02855","DCCGOOHM_03155","IOEMIFOP_03411","NCJKFECA_01727","PLHCNFHB_03560","HNLCLDHN_04307","NNGIMOCL_00873","IEICFKFC_02995","OBBHNEFO_02827","JILAKEMF_02932"
"ppiD","","Peptidyl-prolyl cis-trans isomerase D",579,579,1,1,651,NA,NA,"",1871,1871,1871,"CNBCECDA_02187","GEPIEMCB_01617","FGNPIGJI_01931","MAMCPOAM_01071","CKPEMOEN_02849","MMJAGEHG_02854","DCCGOOHM_03156","IOEMIFOP_03410","NCJKFECA_01728","PLHCNFHB_03561","HNLCLDHN_04308","NNGIMOCL_00874","IEICFKFC_02994","OBBHNEFO_02826","JILAKEMF_02933"
"group_2411","","putative protein",579,579,1,1,650,NA,NA,"",374,374,374,"CNBCECDA_02188","GEPIEMCB_01618","FGNPIGJI_01930","MAMCPOAM_01072","CKPEMOEN_02850","MMJAGEHG_02853","DCCGOOHM_03157","IOEMIFOP_03409","NCJKFECA_01729","PLHCNFHB_03562","HNLCLDHN_04309","NNGIMOCL_00875","IEICFKFC_02993","OBBHNEFO_02825","JILAKEMF_02934"
"fadM","","Long-chain acyl-CoA thioesterase FadM",579,579,1,1,649,NA,NA,"",398,398,398,"CNBCECDA_02189","GEPIEMCB_01619","FGNPIGJI_01929","MAMCPOAM_01073","CKPEMOEN_02851","MMJAGEHG_02852","DCCGOOHM_03158","IOEMIFOP_03408","NCJKFECA_01730","PLHCNFHB_03563","HNLCLDHN_04310","NNGIMOCL_00876","IEICFKFC_02992","OBBHNEFO_02824","JILAKEMF_02935"
"queC","","7-cyano-7-deazaguanine synthase",579,579,1,1,648,NA,NA,"",695,695,695,"CNBCECDA_02190","GEPIEMCB_01620","FGNPIGJI_01928","MAMCPOAM_01074","CKPEMOEN_02852","MMJAGEHG_02851","DCCGOOHM_03159","IOEMIFOP_03407","NCJKFECA_01731","PLHCNFHB_03564","HNLCLDHN_04311","NNGIMOCL_00877","IEICFKFC_02991","OBBHNEFO_02823","JILAKEMF_02936"
"sgrR_1","","HTH-type transcriptional regulator SgrR",579,579,1,1,647,NA,NA,"",749,749,749,"CNBCECDA_02191","GEPIEMCB_01621","FGNPIGJI_01927","MAMCPOAM_01075","CKPEMOEN_02853","MMJAGEHG_02850","DCCGOOHM_03160","IOEMIFOP_03406","NCJKFECA_01732","PLHCNFHB_03565","HNLCLDHN_04312","NNGIMOCL_00878","IEICFKFC_02990","OBBHNEFO_02822","JILAKEMF_02937"
"sgrR_2","","HTH-type transcriptional regulator SgrR",579,579,1,1,646,NA,NA,"",923,923,923,"CNBCECDA_02192","GEPIEMCB_01622","FGNPIGJI_01926","MAMCPOAM_01076","CKPEMOEN_02854","MMJAGEHG_02849","DCCGOOHM_03161","IOEMIFOP_03405","NCJKFECA_01733","PLHCNFHB_03566","HNLCLDHN_04313","NNGIMOCL_00879","IEICFKFC_02989","OBBHNEFO_02821","JILAKEMF_02938"
"sbnA","","N-(2-amino-2-carboxyethyl)-L-glutamate synthase",579,579,1,1,643,NA,NA,"",1055,1055,1055,"CNBCECDA_02194","GEPIEMCB_01624","FGNPIGJI_01924","MAMCPOAM_01078","CKPEMOEN_02856","MMJAGEHG_02847","DCCGOOHM_03163","IOEMIFOP_03403","NCJKFECA_01735","PLHCNFHB_03568","HNLCLDHN_04315","NNGIMOCL_00881","IEICFKFC_02987","OBBHNEFO_02819","JILAKEMF_02940"
"decR","","DNA-binding transcriptional activator DecR",579,579,1,1,642,NA,NA,"",458,458,458,"CNBCECDA_02195","GEPIEMCB_01625","FGNPIGJI_01923","MAMCPOAM_01079","CKPEMOEN_02857","MMJAGEHG_02846","DCCGOOHM_03164","IOEMIFOP_03402","NCJKFECA_01736","PLHCNFHB_03569","HNLCLDHN_04316","NNGIMOCL_00882","IEICFKFC_02986","OBBHNEFO_02818","JILAKEMF_02941"
"yheI","","putative multidrug resistance ABC transporter ATP-binding/permease protein YheI",579,579,1,1,641,NA,NA,"",1772,1772,1772,"CNBCECDA_02196","GEPIEMCB_01626","FGNPIGJI_01922","MAMCPOAM_01080","CKPEMOEN_02858","MMJAGEHG_02845","DCCGOOHM_03165","IOEMIFOP_03401","NCJKFECA_01737","PLHCNFHB_03570","HNLCLDHN_04317","NNGIMOCL_00883","IEICFKFC_02985","OBBHNEFO_02817","JILAKEMF_02942"
"mdlB","","Multidrug resistance-like ATP-binding protein MdlB",579,579,1,1,640,NA,NA,"",1781,1781,1781,"CNBCECDA_02197","GEPIEMCB_01627","FGNPIGJI_01921","MAMCPOAM_01081","CKPEMOEN_02859","MMJAGEHG_02844","DCCGOOHM_03166","IOEMIFOP_03400","NCJKFECA_01738","PLHCNFHB_03571","HNLCLDHN_04318","NNGIMOCL_00884","IEICFKFC_02984","OBBHNEFO_02816","JILAKEMF_02943"
"glnK","","Nitrogen regulatory protein P-II 2",579,579,1,1,639,NA,NA,"",338,338,338,"CNBCECDA_02198","GEPIEMCB_01628","FGNPIGJI_01920","MAMCPOAM_01082","CKPEMOEN_02860","MMJAGEHG_02843","DCCGOOHM_03167","IOEMIFOP_03399","NCJKFECA_01739","PLHCNFHB_03572","HNLCLDHN_04319","NNGIMOCL_00885","IEICFKFC_02983","OBBHNEFO_02815","JILAKEMF_02944"
"amtB","","Ammonia channel",579,579,1,1,638,NA,NA,"",1286,1286,1286,"CNBCECDA_02199","GEPIEMCB_01629","FGNPIGJI_01919","MAMCPOAM_01083","CKPEMOEN_02861","MMJAGEHG_02842","DCCGOOHM_03168","IOEMIFOP_03398","NCJKFECA_01740","PLHCNFHB_03573","HNLCLDHN_04320","NNGIMOCL_00886","IEICFKFC_02982","OBBHNEFO_02814","JILAKEMF_02945"
"tesB","","Acyl-CoA thioesterase 2",579,579,1,1,637,NA,NA,"",860,860,860,"CNBCECDA_02200","GEPIEMCB_01630","FGNPIGJI_01918","MAMCPOAM_01084","CKPEMOEN_02862","MMJAGEHG_02841","DCCGOOHM_03169","IOEMIFOP_03397","NCJKFECA_01741","PLHCNFHB_03574","HNLCLDHN_04321","NNGIMOCL_00887","IEICFKFC_02981","OBBHNEFO_02813","JILAKEMF_02946"
"ybaY","","putative lipoprotein YbaY",579,579,1,1,636,NA,NA,"",569,569,569,"CNBCECDA_02201","GEPIEMCB_01631","FGNPIGJI_01917","MAMCPOAM_01085","CKPEMOEN_02863","MMJAGEHG_02840","DCCGOOHM_03170","IOEMIFOP_03396","NCJKFECA_01742","PLHCNFHB_03575","HNLCLDHN_04322","NNGIMOCL_00888","IEICFKFC_02980","OBBHNEFO_02812","JILAKEMF_02947"
"atl","","DNA base-flipping protein",579,579,1,1,635,NA,NA,"",311,311,311,"CNBCECDA_02202","GEPIEMCB_01632","FGNPIGJI_01916","MAMCPOAM_01086","CKPEMOEN_02864","MMJAGEHG_02839","DCCGOOHM_03171","IOEMIFOP_03395","NCJKFECA_01743","PLHCNFHB_03576","HNLCLDHN_04323","NNGIMOCL_00889","IEICFKFC_02979","OBBHNEFO_02811","JILAKEMF_02948"
