"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR2911774","SRR1334790","SRR5883581","SRR14766462","SRR12991092","SRR7010474","SRR7010301","SRR3037403","SRR3037467","SRR14766434","SRR2077386","NDSU28","SRR10258286","SRR10502094","SRR3037491"
"btuC","","Vitamin B12 import system permease protein BtuC",580,580,1,1,5303,NA,NA,"",980,980,980,"PFMPIDLH_03092","EEHBNCGH_01196","LBEPEMJH_02024","GEBDBFBM_02766","KEBBHCLF_02822","ANAGKALP_01213","KLLMCOIF_00217","ICMJKFCL_02983","FONGDKBB_01109","JAJDIPKB_00992","AHCJAMEF_03270","KBLPGKMM_01322","NKIHGGCG_02096","BMPMIIIC_01168","GJABAPEG_00217"
"ihfA","","Integration host factor subunit alpha",580,580,1,1,5304,NA,NA,"",299,299,299,"PFMPIDLH_03091","EEHBNCGH_01197","LBEPEMJH_02023","GEBDBFBM_02767","KEBBHCLF_02823","ANAGKALP_01214","KLLMCOIF_00216","ICMJKFCL_02982","FONGDKBB_01110","JAJDIPKB_00993","AHCJAMEF_03271","KBLPGKMM_01323","NKIHGGCG_02095","BMPMIIIC_01167","GJABAPEG_00216"
"pheT","","Phenylalanine--tRNA ligase beta subunit",580,580,1,1,5305,NA,NA,"",2387,2387,2387,"PFMPIDLH_03090","EEHBNCGH_01198","LBEPEMJH_02022","GEBDBFBM_02768","KEBBHCLF_02824","ANAGKALP_01215","KLLMCOIF_00215","ICMJKFCL_02981","FONGDKBB_01111","JAJDIPKB_00994","AHCJAMEF_03272","KBLPGKMM_01324","NKIHGGCG_02094","BMPMIIIC_01166","GJABAPEG_00215"
"cedA","","Cell division activator CedA",580,580,1,1,5326,NA,NA,"",242,242,242,"PFMPIDLH_03545","EEHBNCGH_03470","LBEPEMJH_02004","GEBDBFBM_02786","KEBBHCLF_02842","ANAGKALP_01231","KLLMCOIF_00197","ICMJKFCL_02963","FONGDKBB_01129","JAJDIPKB_01011","AHCJAMEF_03290","KBLPGKMM_01341","NKIHGGCG_02076","BMPMIIIC_01148","GJABAPEG_00197"
"group_2049","","hypothetical protein",580,580,1,1,5371,NA,NA,"",1934,1934,1934,"PFMPIDLH_03502","EEHBNCGH_03513","LBEPEMJH_01961","GEBDBFBM_02829","KEBBHCLF_02885","ANAGKALP_01274","KLLMCOIF_00154","ICMJKFCL_02920","FONGDKBB_01172","JAJDIPKB_01054","AHCJAMEF_03333","KBLPGKMM_01384","NKIHGGCG_02033","BMPMIIIC_01105","GJABAPEG_00154"
"group_2050","","hypothetical protein",580,580,1,1,5373,NA,NA,"",1286,1286,1286,"PFMPIDLH_03501","EEHBNCGH_03514","LBEPEMJH_01960","GEBDBFBM_02830","KEBBHCLF_02886","ANAGKALP_01275","KLLMCOIF_00153","ICMJKFCL_02919","FONGDKBB_01173","JAJDIPKB_01055","AHCJAMEF_03334","KBLPGKMM_01385","NKIHGGCG_02032","BMPMIIIC_01104","GJABAPEG_00153"
"group_2051","","hypothetical protein",580,580,1,1,5375,NA,NA,"",527,527,527,"PFMPIDLH_03499","EEHBNCGH_03516","LBEPEMJH_01958","GEBDBFBM_04341","KEBBHCLF_02888","ANAGKALP_01277","KLLMCOIF_00151","ICMJKFCL_02917","FONGDKBB_04306","JAJDIPKB_03678","AHCJAMEF_03336","KBLPGKMM_01387","NKIHGGCG_04379","BMPMIIIC_01102","GJABAPEG_00151"
"group_2052","","hypothetical protein",580,580,1,1,5376,NA,NA,"",107,107,107,"PFMPIDLH_03498","EEHBNCGH_03517","LBEPEMJH_01957","GEBDBFBM_04342","KEBBHCLF_02889","ANAGKALP_01278","KLLMCOIF_00150","ICMJKFCL_02916","FONGDKBB_04305","JAJDIPKB_03679","AHCJAMEF_03337","KBLPGKMM_01388","NKIHGGCG_04378","BMPMIIIC_01101","GJABAPEG_00150"
"group_2053","","hypothetical protein",580,580,1,1,5377,NA,NA,"",446,446,446,"PFMPIDLH_03497","EEHBNCGH_03518","LBEPEMJH_01956","GEBDBFBM_04343","KEBBHCLF_02890","ANAGKALP_01279","KLLMCOIF_00149","ICMJKFCL_02915","FONGDKBB_04304","JAJDIPKB_03680","AHCJAMEF_03338","KBLPGKMM_01389","NKIHGGCG_04377","BMPMIIIC_01100","GJABAPEG_00149"
"group_2054","","hypothetical protein",580,580,1,1,5379,NA,NA,"",347,347,347,"PFMPIDLH_03494","EEHBNCGH_03521","LBEPEMJH_01953","GEBDBFBM_04346","KEBBHCLF_02893","ANAGKALP_01282","KLLMCOIF_00146","ICMJKFCL_02912","FONGDKBB_04301","JAJDIPKB_03683","AHCJAMEF_03341","KBLPGKMM_01392","NKIHGGCG_04374","BMPMIIIC_01097","GJABAPEG_00146"
"group_2055","","hypothetical protein",580,580,1,1,5380,NA,NA,"",311,311,311,"PFMPIDLH_03493","EEHBNCGH_03522","LBEPEMJH_01952","GEBDBFBM_04347","KEBBHCLF_02894","ANAGKALP_01283","KLLMCOIF_00145","ICMJKFCL_02911","FONGDKBB_04300","JAJDIPKB_03684","AHCJAMEF_03342","KBLPGKMM_01393","NKIHGGCG_04373","BMPMIIIC_01096","GJABAPEG_00145"
"group_2056","","hypothetical protein",580,580,1,1,5381,NA,NA,"",251,251,251,"PFMPIDLH_03492","EEHBNCGH_03523","LBEPEMJH_01951","GEBDBFBM_04348","KEBBHCLF_02895","ANAGKALP_01284","KLLMCOIF_00144","ICMJKFCL_02910","FONGDKBB_04299","JAJDIPKB_03685","AHCJAMEF_03343","KBLPGKMM_01394","NKIHGGCG_04372","BMPMIIIC_01095","GJABAPEG_00144"
"group_2057","","hypothetical protein",580,580,1,1,5382,NA,NA,"",248,248,248,"PFMPIDLH_03491","EEHBNCGH_03524","LBEPEMJH_01950","GEBDBFBM_04349","KEBBHCLF_02896","ANAGKALP_01285","KLLMCOIF_00143","ICMJKFCL_02909","FONGDKBB_04298","JAJDIPKB_03686","AHCJAMEF_03344","KBLPGKMM_01395","NKIHGGCG_04371","BMPMIIIC_01094","GJABAPEG_00143"
"group_2058","","hypothetical protein",580,580,1,1,5383,NA,NA,"",641,641,641,"PFMPIDLH_03490","EEHBNCGH_03525","LBEPEMJH_01949","GEBDBFBM_04350","KEBBHCLF_02897","ANAGKALP_01286","KLLMCOIF_00142","ICMJKFCL_02908","FONGDKBB_04297","JAJDIPKB_03687","AHCJAMEF_03345","KBLPGKMM_01396","NKIHGGCG_04370","BMPMIIIC_01093","GJABAPEG_00142"
"yoaG","","Protein YoaG",580,580,1,1,5384,NA,NA,"",182,182,182,"PFMPIDLH_03489","EEHBNCGH_03526","LBEPEMJH_01948","GEBDBFBM_04351","KEBBHCLF_02898","ANAGKALP_01287","KLLMCOIF_00141","ICMJKFCL_02907","FONGDKBB_04296","JAJDIPKB_03688","AHCJAMEF_03346","KBLPGKMM_01397","NKIHGGCG_04369","BMPMIIIC_01092","GJABAPEG_00141"
"leuE","","Leucine efflux protein",580,580,1,1,5386,NA,NA,"",638,638,638,"PFMPIDLH_03487","EEHBNCGH_03528","LBEPEMJH_01946","GEBDBFBM_04353","KEBBHCLF_02900","ANAGKALP_01289","KLLMCOIF_00139","ICMJKFCL_02905","FONGDKBB_04294","JAJDIPKB_03690","AHCJAMEF_03348","KBLPGKMM_01399","NKIHGGCG_04367","BMPMIIIC_01090","GJABAPEG_00139"
"group_2061","","hypothetical protein",580,580,1,1,5388,NA,NA,"",248,248,248,"PFMPIDLH_03485","EEHBNCGH_03530","LBEPEMJH_01944","GEBDBFBM_04355","KEBBHCLF_02902","ANAGKALP_01291","KLLMCOIF_00137","ICMJKFCL_02903","FONGDKBB_04292","JAJDIPKB_03692","AHCJAMEF_03350","KBLPGKMM_01401","NKIHGGCG_04365","BMPMIIIC_01088","GJABAPEG_00137"
"bluR","","HTH-type transcriptional repressor BluR",580,580,1,1,5389,NA,NA,"",848,848,848,"PFMPIDLH_03484","EEHBNCGH_03531","LBEPEMJH_01943","GEBDBFBM_04356","KEBBHCLF_02903","ANAGKALP_01292","KLLMCOIF_00136","ICMJKFCL_02902","FONGDKBB_04291","JAJDIPKB_03693","AHCJAMEF_03351","KBLPGKMM_01402","NKIHGGCG_04364","BMPMIIIC_01087","GJABAPEG_00136"
"ibpA_2","","Small heat shock protein IbpA",580,580,1,1,5405,NA,NA,"",467,467,467,"PFMPIDLH_03468","EEHBNCGH_03547","LBEPEMJH_01927","GEBDBFBM_04372","KEBBHCLF_02919","ANAGKALP_01308","KLLMCOIF_00120","ICMJKFCL_02886","FONGDKBB_04275","JAJDIPKB_03709","AHCJAMEF_03367","KBLPGKMM_01418","NKIHGGCG_04348","BMPMIIIC_01071","GJABAPEG_00120"
"group_2066","","hypothetical protein",580,580,1,1,5410,NA,NA,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",521,521,521,"PFMPIDLH_03462","EEHBNCGH_03553","LBEPEMJH_01921","GEBDBFBM_04378","KEBBHCLF_02925","ANAGKALP_01314","KLLMCOIF_00114","ICMJKFCL_02880","FONGDKBB_04269","JAJDIPKB_04599","AHCJAMEF_03373","KBLPGKMM_01424","NKIHGGCG_04342","BMPMIIIC_01065","GJABAPEG_00114"
"group_2067","","hypothetical protein",580,580,1,1,5411,NA,NA,"",239,239,239,"PFMPIDLH_03461","EEHBNCGH_03554","LBEPEMJH_01920","GEBDBFBM_04379","KEBBHCLF_02926","ANAGKALP_01315","KLLMCOIF_00113","ICMJKFCL_02879","FONGDKBB_04268","JAJDIPKB_04598","AHCJAMEF_03374","KBLPGKMM_01425","NKIHGGCG_04341","BMPMIIIC_01064","GJABAPEG_00113"
"rluE","","Ribosomal large subunit pseudouridine synthase E",580,580,1,1,5417,NA,NA,"",737,737,737,"PFMPIDLH_03456","EEHBNCGH_03559","LBEPEMJH_01915","GEBDBFBM_03051","KEBBHCLF_02931","ANAGKALP_01320","KLLMCOIF_00108","ICMJKFCL_02874","FONGDKBB_02554","JAJDIPKB_03504","AHCJAMEF_03379","KBLPGKMM_01430","NKIHGGCG_03074","BMPMIIIC_01059","GJABAPEG_00108"
"group_2071","","hypothetical protein",580,580,1,1,5418,NA,NA,"",329,329,329,"PFMPIDLH_03455","EEHBNCGH_03560","LBEPEMJH_01914","GEBDBFBM_03052","KEBBHCLF_02932","ANAGKALP_01321","KLLMCOIF_00107","ICMJKFCL_02873","FONGDKBB_02553","JAJDIPKB_03505","AHCJAMEF_03380","KBLPGKMM_01431","NKIHGGCG_03075","BMPMIIIC_01058","GJABAPEG_00107"
"nudJ","","Phosphatase NudJ",580,580,1,1,5419,NA,NA,"",461,461,461,"PFMPIDLH_03454","EEHBNCGH_03561","LBEPEMJH_01913","GEBDBFBM_03053","KEBBHCLF_02933","ANAGKALP_01322","KLLMCOIF_00106","ICMJKFCL_02872","FONGDKBB_02552","JAJDIPKB_03506","AHCJAMEF_03381","KBLPGKMM_01432","NKIHGGCG_03076","BMPMIIIC_01057","GJABAPEG_00106"
"mnmA","","tRNA-specific 2-thiouridylase MnmA",580,580,1,1,5420,NA,NA,"",1106,1106,1106,"PFMPIDLH_03453","EEHBNCGH_03562","LBEPEMJH_01912","GEBDBFBM_03054","KEBBHCLF_02934","ANAGKALP_01323","KLLMCOIF_00105","ICMJKFCL_02871","FONGDKBB_02551","JAJDIPKB_03507","AHCJAMEF_03382","KBLPGKMM_01433","NKIHGGCG_03077","BMPMIIIC_01056","GJABAPEG_00105"
"hflD","","High frequency lysogenization protein HflD",580,580,1,1,5421,NA,NA,"",641,641,641,"PFMPIDLH_03452","EEHBNCGH_03563","LBEPEMJH_01911","GEBDBFBM_03055","KEBBHCLF_02935","ANAGKALP_01324","KLLMCOIF_00104","ICMJKFCL_02870","FONGDKBB_02550","JAJDIPKB_03508","AHCJAMEF_03383","KBLPGKMM_01434","NKIHGGCG_03078","BMPMIIIC_01055","GJABAPEG_00104"
"phoP","","Virulence transcriptional regulatory protein PhoP",580,580,1,1,5423,NA,NA,"",674,674,674,"PFMPIDLH_03450","EEHBNCGH_03565","LBEPEMJH_01909","GEBDBFBM_03057","KEBBHCLF_02937","ANAGKALP_01326","KLLMCOIF_00102","ICMJKFCL_02868","FONGDKBB_02548","JAJDIPKB_03510","AHCJAMEF_03385","KBLPGKMM_01436","NKIHGGCG_03080","BMPMIIIC_01053","GJABAPEG_00102"
"phoQ","","Virulence sensor histidine kinase PhoQ",580,580,1,1,5424,NA,NA,"",1463,1463,1463,"PFMPIDLH_03449","EEHBNCGH_03566","LBEPEMJH_01908","GEBDBFBM_03058","KEBBHCLF_02938","ANAGKALP_01327","KLLMCOIF_00101","ICMJKFCL_02867","FONGDKBB_02547","JAJDIPKB_03511","AHCJAMEF_03386","KBLPGKMM_01437","NKIHGGCG_03081","BMPMIIIC_01052","GJABAPEG_00101"
"potA_2","","Spermidine/putrescine import ATP-binding protein PotA",580,580,1,1,5429,NA,NA,"",1136,1136,1136,"PFMPIDLH_03445","EEHBNCGH_03570","LBEPEMJH_01904","GEBDBFBM_03062","KEBBHCLF_02942","ANAGKALP_01331","KLLMCOIF_00097","ICMJKFCL_02863","FONGDKBB_02543","JAJDIPKB_03515","AHCJAMEF_03390","KBLPGKMM_01441","NKIHGGCG_03085","BMPMIIIC_01048","GJABAPEG_00097"
"potB","","Spermidine/putrescine transport system permease protein PotB",580,580,1,1,5430,NA,NA,"",863,863,863,"PFMPIDLH_03444","EEHBNCGH_03571","LBEPEMJH_01903","GEBDBFBM_03063","KEBBHCLF_02943","ANAGKALP_01332","KLLMCOIF_00096","ICMJKFCL_02862","FONGDKBB_02542","JAJDIPKB_03516","AHCJAMEF_03391","KBLPGKMM_01442","NKIHGGCG_03086","BMPMIIIC_01047","GJABAPEG_00096"
"flgJ","","Peptidoglycan hydrolase FlgJ",580,580,1,1,5476,NA,NA,"",950,950,950,"PFMPIDLH_03400","EEHBNCGH_03615","LBEPEMJH_01859","GEBDBFBM_03107","KEBBHCLF_02987","ANAGKALP_01376","KLLMCOIF_00052","ICMJKFCL_02818","FONGDKBB_02498","JAJDIPKB_01832","AHCJAMEF_03435","KBLPGKMM_01486","NKIHGGCG_03130","BMPMIIIC_01003","GJABAPEG_00052"
"group_2084","","hypothetical protein",580,580,1,1,5509,NA,NA,"",227,227,227,"PFMPIDLH_03370","EEHBNCGH_03645","LBEPEMJH_01829","GEBDBFBM_03137","KEBBHCLF_03017","ANAGKALP_01406","KLLMCOIF_00022","ICMJKFCL_02788","FONGDKBB_02468","JAJDIPKB_01802","AHCJAMEF_03465","KBLPGKMM_01516","NKIHGGCG_03160","BMPMIIIC_00973","GJABAPEG_00022"
"ycdX","","putative phosphatase YcdX",580,580,1,1,5526,NA,NA,"",737,737,737,"PFMPIDLH_03354","EEHBNCGH_03661","LBEPEMJH_04676","GEBDBFBM_03153","KEBBHCLF_03033","ANAGKALP_01422","KLLMCOIF_00006","ICMJKFCL_02772","FONGDKBB_02452","JAJDIPKB_01786","AHCJAMEF_03481","KBLPGKMM_01532","NKIHGGCG_04631","BMPMIIIC_04592","GJABAPEG_00006"
"bepC","","Outer membrane efflux protein BepC",580,580,1,1,3036,NA,NA,"",1409,1409,1409,"PFMPIDLH_00643","EEHBNCGH_00641","LBEPEMJH_02496","GEBDBFBM_02686","KEBBHCLF_04264","ANAGKALP_01919","KLLMCOIF_02546","ICMJKFCL_03343","FONGDKBB_01622","JAJDIPKB_03596","AHCJAMEF_00641","KBLPGKMM_03777","NKIHGGCG_03231","BMPMIIIC_02043","GJABAPEG_00774"
"group_2089","","hypothetical protein",580,580,1,1,3063,NA,NA,"",428,428,428,"PFMPIDLH_00623","EEHBNCGH_00621","LBEPEMJH_02476","GEBDBFBM_02666","KEBBHCLF_04244","ANAGKALP_01899","KLLMCOIF_02526","ICMJKFCL_03323","FONGDKBB_01642","JAJDIPKB_04476","AHCJAMEF_00621","KBLPGKMM_03797","NKIHGGCG_03211","BMPMIIIC_02023","GJABAPEG_00794"
"group_2092","","hypothetical protein",580,580,1,1,3069,NA,NA,"",650,650,650,"PFMPIDLH_00617","EEHBNCGH_00615","LBEPEMJH_02470","GEBDBFBM_02660","KEBBHCLF_04238","ANAGKALP_01893","KLLMCOIF_02520","ICMJKFCL_03317","FONGDKBB_01648","JAJDIPKB_04482","AHCJAMEF_00615","KBLPGKMM_03803","NKIHGGCG_03205","BMPMIIIC_02017","GJABAPEG_00800"
"group_2093","","hypothetical protein",580,580,1,1,3077,NA,NA,"",806,806,806,"PFMPIDLH_00609","EEHBNCGH_00607","LBEPEMJH_02462","GEBDBFBM_02652","KEBBHCLF_04230","ANAGKALP_01885","KLLMCOIF_02512","ICMJKFCL_03309","FONGDKBB_01656","JAJDIPKB_02072","AHCJAMEF_00607","KBLPGKMM_03811","NKIHGGCG_03197","BMPMIIIC_02009","GJABAPEG_00808"
"group_2096","","hypothetical protein",580,580,1,1,3106,NA,NA,"",929,929,929,"PFMPIDLH_00583","EEHBNCGH_00582","LBEPEMJH_02437","GEBDBFBM_02627","KEBBHCLF_02479","ANAGKALP_01860","KLLMCOIF_02487","ICMJKFCL_03284","FONGDKBB_01681","JAJDIPKB_02047","AHCJAMEF_00582","KBLPGKMM_03907","NKIHGGCG_03171","BMPMIIIC_01984","GJABAPEG_00833"
"group_2097","","hypothetical protein",580,580,1,1,3108,NA,NA,"",113,113,113,"PFMPIDLH_00581","EEHBNCGH_00580","LBEPEMJH_02435","GEBDBFBM_02625","KEBBHCLF_02477","ANAGKALP_01858","KLLMCOIF_02485","ICMJKFCL_03282","FONGDKBB_01683","JAJDIPKB_02045","AHCJAMEF_00580","KBLPGKMM_03909","NKIHGGCG_03604","BMPMIIIC_01982","GJABAPEG_00835"
"gabD","","Succinate-semialdehyde dehydrogenase [NADP(+)] GabD",580,580,1,1,3122,NA,NA,"",1442,1448,1447,"PFMPIDLH_00570","EEHBNCGH_00569","LBEPEMJH_02424","GEBDBFBM_02614","KEBBHCLF_02466","ANAGKALP_01847","KLLMCOIF_02474","ICMJKFCL_03271","FONGDKBB_01694","JAJDIPKB_02034","AHCJAMEF_00569","KBLPGKMM_03920","NKIHGGCG_03593","BMPMIIIC_01971","GJABAPEG_00846"
"nrdI","","Protein NrdI",580,580,1,1,3138,NA,NA,"",410,410,410,"PFMPIDLH_00554","EEHBNCGH_00553","LBEPEMJH_02408","GEBDBFBM_02598","KEBBHCLF_02450","ANAGKALP_01831","KLLMCOIF_02458","ICMJKFCL_03255","FONGDKBB_01710","JAJDIPKB_02018","AHCJAMEF_00553","KBLPGKMM_03936","NKIHGGCG_03577","BMPMIIIC_01955","GJABAPEG_00862"
"gshA","","Glutamate--cysteine ligase",580,580,1,1,3150,NA,NA,"",1553,1556,1555,"PFMPIDLH_00542","EEHBNCGH_00541","LBEPEMJH_02396","GEBDBFBM_00674","KEBBHCLF_02438","ANAGKALP_01819","KLLMCOIF_02446","ICMJKFCL_03243","FONGDKBB_01722","JAJDIPKB_03133","AHCJAMEF_00541","KBLPGKMM_03948","NKIHGGCG_03565","BMPMIIIC_01943","GJABAPEG_00874"
"group_2102","","hypothetical protein",580,580,1,1,3158,NA,NA,"",245,245,245,"PFMPIDLH_00529","EEHBNCGH_00528","LBEPEMJH_02383","GEBDBFBM_00687","KEBBHCLF_02425","ANAGKALP_01806","KLLMCOIF_02433","ICMJKFCL_03230","FONGDKBB_01735","JAJDIPKB_03120","AHCJAMEF_00528","KBLPGKMM_02415","NKIHGGCG_03552","BMPMIIIC_01930","GJABAPEG_00887"
"mltB","","Membrane-bound lytic murein transglycosylase B",580,580,1,1,3159,NA,NA,"",1079,1079,1079,"PFMPIDLH_00528","EEHBNCGH_00527","LBEPEMJH_02382","GEBDBFBM_00688","KEBBHCLF_02424","ANAGKALP_01805","KLLMCOIF_02432","ICMJKFCL_03229","FONGDKBB_01736","JAJDIPKB_03119","AHCJAMEF_00527","KBLPGKMM_02416","NKIHGGCG_03551","BMPMIIIC_01929","GJABAPEG_00888"
"srlA","","PTS system glucitol/sorbitol-specific EIIC component",580,580,1,1,3160,NA,NA,"",563,563,563,"PFMPIDLH_00527","EEHBNCGH_00526","LBEPEMJH_02381","GEBDBFBM_00689","KEBBHCLF_02423","ANAGKALP_01804","KLLMCOIF_02431","ICMJKFCL_03228","FONGDKBB_01737","JAJDIPKB_03118","AHCJAMEF_00526","KBLPGKMM_02417","NKIHGGCG_03550","BMPMIIIC_01928","GJABAPEG_00889"
"srlE","","PTS system glucitol/sorbitol-specific EIIB component",580,580,1,1,3161,NA,NA,"",971,971,971,"PFMPIDLH_00526","EEHBNCGH_00525","LBEPEMJH_02380","GEBDBFBM_00690","KEBBHCLF_02422","ANAGKALP_01803","KLLMCOIF_02430","ICMJKFCL_03227","FONGDKBB_01738","JAJDIPKB_03117","AHCJAMEF_00525","KBLPGKMM_02418","NKIHGGCG_03549","BMPMIIIC_01927","GJABAPEG_00890"
"srlB","","PTS system glucitol/sorbitol-specific EIIA component",580,580,1,1,3162,NA,NA,"",362,362,362,"PFMPIDLH_00525","EEHBNCGH_00524","LBEPEMJH_02379","GEBDBFBM_00691","KEBBHCLF_02421","ANAGKALP_01802","KLLMCOIF_02429","ICMJKFCL_03226","FONGDKBB_01739","JAJDIPKB_03116","AHCJAMEF_00524","KBLPGKMM_02419","NKIHGGCG_03548","BMPMIIIC_01926","GJABAPEG_00891"
"srlD","","Sorbitol-6-phosphate 2-dehydrogenase",580,580,1,1,3163,NA,NA,"",779,779,779,"PFMPIDLH_00524","EEHBNCGH_00523","LBEPEMJH_02378","GEBDBFBM_00692","KEBBHCLF_02420","ANAGKALP_01801","KLLMCOIF_02428","ICMJKFCL_03225","FONGDKBB_01740","JAJDIPKB_03115","AHCJAMEF_00523","KBLPGKMM_02420","NKIHGGCG_03547","BMPMIIIC_01925","GJABAPEG_00892"
"group_2108","","hypothetical protein",580,580,1,1,3164,NA,NA,"",359,359,359,"PFMPIDLH_00523","EEHBNCGH_00522","LBEPEMJH_02377","GEBDBFBM_00693","KEBBHCLF_02419","ANAGKALP_01800","KLLMCOIF_02427","ICMJKFCL_03224","FONGDKBB_01741","JAJDIPKB_03114","AHCJAMEF_00522","KBLPGKMM_02421","NKIHGGCG_03546","BMPMIIIC_01924","GJABAPEG_00893"
"srlR_3","","Glucitol operon repressor",580,580,1,1,3165,NA,NA,"",773,773,773,"PFMPIDLH_00522","EEHBNCGH_00521","LBEPEMJH_02376","GEBDBFBM_00694","KEBBHCLF_02418","ANAGKALP_01799","KLLMCOIF_02426","ICMJKFCL_03223","FONGDKBB_01742","JAJDIPKB_03113","AHCJAMEF_00521","KBLPGKMM_02422","NKIHGGCG_03545","BMPMIIIC_01923","GJABAPEG_00894"
"gutQ","","Arabinose 5-phosphate isomerase GutQ",580,580,1,1,3166,NA,NA,"",965,965,965,"PFMPIDLH_00521","EEHBNCGH_00520","LBEPEMJH_02375","GEBDBFBM_00695","KEBBHCLF_02417","ANAGKALP_01798","KLLMCOIF_02425","ICMJKFCL_03222","FONGDKBB_01743","JAJDIPKB_03112","AHCJAMEF_00520","KBLPGKMM_02423","NKIHGGCG_03544","BMPMIIIC_01922","GJABAPEG_00895"
"hypF","","Carbamoyltransferase HypF",580,580,1,1,3172,NA,NA,"",2240,2240,2240,"PFMPIDLH_00517","EEHBNCGH_00516","LBEPEMJH_02371","GEBDBFBM_00699","KEBBHCLF_02413","ANAGKALP_01794","KLLMCOIF_02421","ICMJKFCL_03218","FONGDKBB_01747","JAJDIPKB_03108","AHCJAMEF_00516","KBLPGKMM_02427","NKIHGGCG_03540","BMPMIIIC_01918","GJABAPEG_00899"
"group_2112","hyfA_2","Hydrogenase-4 component A",580,580,1,1,3173,NA,NA,"",545,545,545,"PFMPIDLH_00516","EEHBNCGH_00515","LBEPEMJH_02370","GEBDBFBM_00700","KEBBHCLF_02412","ANAGKALP_01793","KLLMCOIF_02420","ICMJKFCL_03217","FONGDKBB_01748","JAJDIPKB_03107","AHCJAMEF_00515","KBLPGKMM_02428","NKIHGGCG_03539","BMPMIIIC_01917","GJABAPEG_00900"
"group_2113","","hypothetical protein",580,580,1,1,3174,NA,NA,"",809,809,809,"PFMPIDLH_00515","EEHBNCGH_00514","LBEPEMJH_02369","GEBDBFBM_00701","KEBBHCLF_02411","ANAGKALP_01792","KLLMCOIF_02419","ICMJKFCL_03216","FONGDKBB_01749","JAJDIPKB_03106","AHCJAMEF_00514","KBLPGKMM_02429","NKIHGGCG_03538","BMPMIIIC_01916","GJABAPEG_00901"
"hycI","","Hydrogenase 3 maturation protease",580,580,1,1,3175,NA,NA,"",470,470,470,"PFMPIDLH_00514","EEHBNCGH_00513","LBEPEMJH_02368","GEBDBFBM_00702","KEBBHCLF_02410","ANAGKALP_01791","KLLMCOIF_02418","ICMJKFCL_03215","FONGDKBB_01750","JAJDIPKB_03105","AHCJAMEF_00513","KBLPGKMM_02430","NKIHGGCG_03537","BMPMIIIC_01915","GJABAPEG_00902"
"group_2115","","hypothetical protein",580,580,1,1,3176,NA,NA,"",410,410,410,"PFMPIDLH_00513","EEHBNCGH_00512","LBEPEMJH_02367","GEBDBFBM_00703","KEBBHCLF_02409","ANAGKALP_01790","KLLMCOIF_02417","ICMJKFCL_03214","FONGDKBB_01751","JAJDIPKB_03104","AHCJAMEF_00512","KBLPGKMM_02431","NKIHGGCG_03536","BMPMIIIC_01914","GJABAPEG_00903"
"hycG","","Formate hydrogenlyase subunit 7",580,580,1,1,3177,NA,NA,"",767,767,767,"PFMPIDLH_00512","EEHBNCGH_00511","LBEPEMJH_02366","GEBDBFBM_00704","KEBBHCLF_02408","ANAGKALP_01789","KLLMCOIF_02416","ICMJKFCL_03213","FONGDKBB_01752","JAJDIPKB_03103","AHCJAMEF_00511","KBLPGKMM_02432","NKIHGGCG_03535","BMPMIIIC_01913","GJABAPEG_00904"
"ndhI","","NAD(P)H-quinone oxidoreductase subunit I, chloroplastic",580,580,1,1,3178,NA,NA,"",542,542,542,"PFMPIDLH_00511","EEHBNCGH_00510","LBEPEMJH_02365","GEBDBFBM_00705","KEBBHCLF_02407","ANAGKALP_01788","KLLMCOIF_02415","ICMJKFCL_03212","FONGDKBB_01753","JAJDIPKB_03102","AHCJAMEF_00510","KBLPGKMM_02433","NKIHGGCG_03534","BMPMIIIC_01912","GJABAPEG_00905"
"hycD","","Formate hydrogenlyase subunit 4",580,580,1,1,3180,NA,NA,"",923,923,923,"PFMPIDLH_00509","EEHBNCGH_00508","LBEPEMJH_02363","GEBDBFBM_00707","KEBBHCLF_02405","ANAGKALP_01786","KLLMCOIF_02413","ICMJKFCL_03210","FONGDKBB_01755","JAJDIPKB_03100","AHCJAMEF_00508","KBLPGKMM_02435","NKIHGGCG_03532","BMPMIIIC_01910","GJABAPEG_00907"
"hyfB","","Hydrogenase-4 component B",580,580,1,1,3181,NA,NA,"",1826,1826,1826,"PFMPIDLH_00508","EEHBNCGH_00507","LBEPEMJH_02362","GEBDBFBM_00708","KEBBHCLF_02404","ANAGKALP_01785","KLLMCOIF_02412","ICMJKFCL_03209","FONGDKBB_01756","JAJDIPKB_03099","AHCJAMEF_00507","KBLPGKMM_02436","NKIHGGCG_03531","BMPMIIIC_01909","GJABAPEG_00908"
