"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR3000893","SRR15357283","SRR5928619","SRR14766355","NDSU4","SRR2911780","SRR25926991","SRR3000890","SRR19572341","SRR14766443","SRR9016885","SRR8728075","SRR5000227","SRR16297815","SRR14272153"
"otnI","","2-oxo-tetronate isomerase",579,579,1,1,3244,NA,NA,"",692,692,692,"NNFNPJIH_02488","PDNNBANI_03590","JKCDLFCP_01168","KIGINCLF_03013","MLOHFGPA_03338","FENEHPHI_00224","MAFDEBPG_03050","GEFNPNKI_00445","PBAHMKCA_00976","BJFLHFPA_01468","OMEBOICM_02174","EDHNKBAJ_00980","FKHFPJNE_02670","DCCGOOHM_00445","HIMMJIDH_01521"
"ltxB","","Leukotoxin export ATP-binding protein LtxB",579,579,1,1,3038,NA,NA,"",872,1613,1609,"NNFNPJIH_02682","PDNNBANI_04505","JKCDLFCP_02569","KIGINCLF_01255","MLOHFGPA_02995","FENEHPHI_00030","MAFDEBPG_01853","GEFNPNKI_00639","PBAHMKCA_00782","BJFLHFPA_01662","OMEBOICM_02493","EDHNKBAJ_01174","FKHFPJNE_02476","DCCGOOHM_00639","HIMMJIDH_01327"
"group_2290","","hypothetical protein",579,579,1,1,2734,NA,NA,"",455,455,455,"NNFNPJIH_01177","PDNNBANI_02960","JKCDLFCP_02635","KIGINCLF_00467","MLOHFGPA_01460","FENEHPHI_00486","MAFDEBPG_00534","GEFNPNKI_00183","PBAHMKCA_01238","BJFLHFPA_01874","OMEBOICM_00312","EDHNKBAJ_01925","FKHFPJNE_03829","DCCGOOHM_00183","HIMMJIDH_01783"
"tdcD","","Propionate kinase",579,579,1,1,2654,NA,NA,"",1208,1208,1208,"NNFNPJIH_01100","PDNNBANI_02883","JKCDLFCP_00835","KIGINCLF_00390","MLOHFGPA_01383","FENEHPHI_00563","MAFDEBPG_00457","GEFNPNKI_00106","PBAHMKCA_01315","BJFLHFPA_01797","OMEBOICM_03022","EDHNKBAJ_01848","FKHFPJNE_03906","DCCGOOHM_00106","HIMMJIDH_01860"
"argG","","Argininosuccinate synthase",579,579,1,1,2608,NA,NA,"",1343,1343,1343,"NNFNPJIH_01058","PDNNBANI_02841","JKCDLFCP_00793","KIGINCLF_00348","MLOHFGPA_01341","FENEHPHI_00605","MAFDEBPG_00415","GEFNPNKI_00064","PBAHMKCA_01357","BJFLHFPA_01755","OMEBOICM_03064","EDHNKBAJ_01806","FKHFPJNE_03948","DCCGOOHM_00064","HIMMJIDH_01902"
"yhcG","","Putative nuclease YhcG",579,579,1,1,2564,NA,NA,"",1103,1103,1103,"NNFNPJIH_01014","PDNNBANI_02797","JKCDLFCP_00749","KIGINCLF_00304","MLOHFGPA_01297","FENEHPHI_00649","MAFDEBPG_00372","GEFNPNKI_00020","PBAHMKCA_01401","BJFLHFPA_01711","","EDHNKBAJ_01762","FKHFPJNE_03991","DCCGOOHM_00020","HIMMJIDH_01945"
"group_2315","","hypothetical protein",579,579,1,1,150,NA,NA,"",446,446,446,"NNFNPJIH_04610","PDNNBANI_02755","JKCDLFCP_04599","KIGINCLF_04162","MLOHFGPA_04225","FENEHPHI_02824","MAFDEBPG_00023","GEFNPNKI_02137","PBAHMKCA_02592","BJFLHFPA_00628","OMEBOICM_04020","EDHNKBAJ_04317","FKHFPJNE_03093","DCCGOOHM_02973","HIMMJIDH_03158"
"group_2327","","IS3 family transposase IS1351",579,579,1,1,180,NA,NA,"",278,278,278,"NNFNPJIH_02423","PDNNBANI_02729","JKCDLFCP_00259","KIGINCLF_00985","MLOHFGPA_04578","FENEHPHI_02798","MAFDEBPG_00048","GEFNPNKI_02163","PBAHMKCA_02618","BJFLHFPA_00602","OMEBOICM_00281","EDHNKBAJ_02575","FKHFPJNE_03068","DCCGOOHM_02998","HIMMJIDH_03183"
"caf1A_2","","F1 capsule-anchoring protein",579,579,1,1,182,NA,NA,"",2510,2510,2510,"NNFNPJIH_02421","PDNNBANI_02727","JKCDLFCP_00261","KIGINCLF_00983","MLOHFGPA_04580","FENEHPHI_02796","MAFDEBPG_00050","GEFNPNKI_02165","PBAHMKCA_02620","BJFLHFPA_00600","OMEBOICM_00279","EDHNKBAJ_02577","FKHFPJNE_03066","DCCGOOHM_03000","HIMMJIDH_03185"
"group_2329","","hypothetical protein",579,579,1,1,183,NA,NA,"",470,470,470,"NNFNPJIH_02420","PDNNBANI_02726","JKCDLFCP_00262","KIGINCLF_00982","MLOHFGPA_04581","FENEHPHI_02795","MAFDEBPG_00051","GEFNPNKI_02166","PBAHMKCA_02621","BJFLHFPA_00599","OMEBOICM_00278","EDHNKBAJ_02578","FKHFPJNE_03065","DCCGOOHM_03001","HIMMJIDH_03186"
"pagN","","Outer membrane protein PagN",579,579,1,1,187,NA,NA,"",719,719,719,"NNFNPJIH_02416","PDNNBANI_02722","JKCDLFCP_00266","KIGINCLF_00978","MLOHFGPA_04585","FENEHPHI_02791","MAFDEBPG_00055","GEFNPNKI_02170","PBAHMKCA_02625","BJFLHFPA_00595","OMEBOICM_00274","EDHNKBAJ_02582","FKHFPJNE_03061","DCCGOOHM_03005","HIMMJIDH_03190"
"group_2333","","hypothetical protein",579,579,1,1,822,NA,NA,"",407,407,407,"NNFNPJIH_02415","PDNNBANI_02721","JKCDLFCP_00267","KIGINCLF_00977","MLOHFGPA_04586","FENEHPHI_02790","MAFDEBPG_00056","GEFNPNKI_02171","PBAHMKCA_02626","BJFLHFPA_00594","OMEBOICM_00273","EDHNKBAJ_02583","FKHFPJNE_03060","DCCGOOHM_03006","HIMMJIDH_03191"
"group_2340","","hypothetical protein",579,579,1,1,785,NA,NA,"",734,734,734,"NNFNPJIH_02379","PDNNBANI_02685","JKCDLFCP_00303","KIGINCLF_00941","MLOHFGPA_04117","FENEHPHI_02754","MAFDEBPG_00092","GEFNPNKI_02207","PBAHMKCA_02662","BJFLHFPA_00558","OMEBOICM_00237","EDHNKBAJ_02619","FKHFPJNE_03024","DCCGOOHM_03042","HIMMJIDH_03227"
"ddlA","","D-alanine--D-alanine ligase A",579,579,1,1,743,NA,NA,"",1112,1112,1112,"NNFNPJIH_02340","PDNNBANI_02646","JKCDLFCP_00342","KIGINCLF_00902","MLOHFGPA_00018","FENEHPHI_02714","MAFDEBPG_00131","GEFNPNKI_02246","PBAHMKCA_02701","BJFLHFPA_00519","OMEBOICM_00198","EDHNKBAJ_02658","FKHFPJNE_02985","DCCGOOHM_03081","HIMMJIDH_03266"
"group_2355","","hypothetical protein",579,579,1,1,734,NA,NA,"",455,455,455,"NNFNPJIH_02332","PDNNBANI_02638","JKCDLFCP_00350","KIGINCLF_00894","MLOHFGPA_00026","FENEHPHI_02706","MAFDEBPG_00139","GEFNPNKI_02254","PBAHMKCA_02709","BJFLHFPA_00511","OMEBOICM_00190","EDHNKBAJ_02666","FKHFPJNE_02977","DCCGOOHM_03089","HIMMJIDH_03274"
"tgt","","Queuine tRNA-ribosyltransferase",579,579,1,1,713,NA,NA,"",1127,1127,1127,"NNFNPJIH_02314","PDNNBANI_02620","JKCDLFCP_00368","KIGINCLF_00876","MLOHFGPA_00044","FENEHPHI_02688","MAFDEBPG_00157","GEFNPNKI_02272","PBAHMKCA_02727","BJFLHFPA_00493","OMEBOICM_00172","EDHNKBAJ_02684","FKHFPJNE_02959","DCCGOOHM_03107","HIMMJIDH_03292"
"ampG","","Anhydromuropeptide permease",579,579,1,1,660,NA,NA,"",1481,1481,1481,"NNFNPJIH_02273","PDNNBANI_02579","JKCDLFCP_00409","KIGINCLF_00835","MLOHFGPA_00085","FENEHPHI_02647","MAFDEBPG_00198","GEFNPNKI_02313","PBAHMKCA_02768","BJFLHFPA_00452","OMEBOICM_00131","EDHNKBAJ_02725","FKHFPJNE_02918","DCCGOOHM_03148","HIMMJIDH_03333"
"group_2405","","hypothetical protein",579,579,1,1,659,NA,NA,"",632,632,632,"NNFNPJIH_02272","PDNNBANI_02578","JKCDLFCP_00410","KIGINCLF_00834","MLOHFGPA_00086","FENEHPHI_02646","MAFDEBPG_00199","GEFNPNKI_02314","PBAHMKCA_02769","BJFLHFPA_00451","OMEBOICM_00130","EDHNKBAJ_02726","FKHFPJNE_02917","DCCGOOHM_03149","HIMMJIDH_03334"
"bolA","","DNA-binding transcriptional regulator BolA",579,579,1,1,658,NA,NA,"",314,314,314,"NNFNPJIH_02271","PDNNBANI_02577","JKCDLFCP_00411","KIGINCLF_00833","MLOHFGPA_00087","FENEHPHI_02645","MAFDEBPG_00200","GEFNPNKI_02315","PBAHMKCA_02770","BJFLHFPA_00450","OMEBOICM_00129","EDHNKBAJ_02727","FKHFPJNE_02916","DCCGOOHM_03150","HIMMJIDH_03335"
"tig","","Trigger factor",579,579,1,1,657,NA,NA,"",1298,1298,1298,"NNFNPJIH_02270","PDNNBANI_02576","JKCDLFCP_00412","KIGINCLF_00832","MLOHFGPA_00088","FENEHPHI_02644","MAFDEBPG_00201","GEFNPNKI_02316","PBAHMKCA_02771","BJFLHFPA_00449","OMEBOICM_00128","EDHNKBAJ_02728","FKHFPJNE_02915","DCCGOOHM_03151","HIMMJIDH_03336"
"lon_2","","Lon protease",579,579,1,1,653,NA,NA,"",2354,2354,2354,"NNFNPJIH_02267","PDNNBANI_02573","JKCDLFCP_00415","KIGINCLF_00829","MLOHFGPA_00091","FENEHPHI_02641","MAFDEBPG_00204","GEFNPNKI_02319","PBAHMKCA_02774","BJFLHFPA_00446","OMEBOICM_00125","EDHNKBAJ_02731","FKHFPJNE_02912","DCCGOOHM_03154","HIMMJIDH_03339"
"hupB","","DNA-binding protein HU-beta",579,579,1,1,652,NA,NA,"",272,272,272,"NNFNPJIH_02266","PDNNBANI_02572","JKCDLFCP_00416","KIGINCLF_00828","MLOHFGPA_00092","FENEHPHI_02640","MAFDEBPG_00205","GEFNPNKI_02320","PBAHMKCA_02775","BJFLHFPA_00445","OMEBOICM_00124","EDHNKBAJ_02732","FKHFPJNE_02911","DCCGOOHM_03155","HIMMJIDH_03340"
"ppiD","","Peptidyl-prolyl cis-trans isomerase D",579,579,1,1,651,NA,NA,"",1871,1871,1871,"NNFNPJIH_02265","PDNNBANI_02571","JKCDLFCP_00417","KIGINCLF_00827","MLOHFGPA_00093","FENEHPHI_02639","MAFDEBPG_00206","GEFNPNKI_02321","PBAHMKCA_02776","BJFLHFPA_00444","OMEBOICM_00123","EDHNKBAJ_02733","FKHFPJNE_02910","DCCGOOHM_03156","HIMMJIDH_03341"
"group_2411","","putative protein",579,579,1,1,650,NA,NA,"",374,374,374,"NNFNPJIH_02264","PDNNBANI_02570","JKCDLFCP_00418","KIGINCLF_00826","MLOHFGPA_00094","FENEHPHI_02638","MAFDEBPG_00207","GEFNPNKI_02322","PBAHMKCA_02777","BJFLHFPA_00443","OMEBOICM_00122","EDHNKBAJ_02734","FKHFPJNE_02909","DCCGOOHM_03157","HIMMJIDH_03342"
"fadM","","Long-chain acyl-CoA thioesterase FadM",579,579,1,1,649,NA,NA,"",398,398,398,"NNFNPJIH_02263","PDNNBANI_02569","JKCDLFCP_00419","KIGINCLF_00825","MLOHFGPA_00095","FENEHPHI_02637","MAFDEBPG_00208","GEFNPNKI_02323","PBAHMKCA_02778","BJFLHFPA_00442","OMEBOICM_00121","EDHNKBAJ_02735","FKHFPJNE_02908","DCCGOOHM_03158","HIMMJIDH_03343"
"queC","","7-cyano-7-deazaguanine synthase",579,579,1,1,648,NA,NA,"",695,695,695,"NNFNPJIH_02262","PDNNBANI_02568","JKCDLFCP_00420","KIGINCLF_00824","MLOHFGPA_00096","FENEHPHI_02636","MAFDEBPG_00209","GEFNPNKI_02324","PBAHMKCA_02779","BJFLHFPA_00441","OMEBOICM_00120","EDHNKBAJ_02736","FKHFPJNE_02907","DCCGOOHM_03159","HIMMJIDH_03344"
"sgrR_1","","HTH-type transcriptional regulator SgrR",579,579,1,1,647,NA,NA,"",749,749,749,"NNFNPJIH_02261","PDNNBANI_02567","JKCDLFCP_00421","KIGINCLF_00823","MLOHFGPA_00097","FENEHPHI_02635","MAFDEBPG_00210","GEFNPNKI_02325","PBAHMKCA_02780","BJFLHFPA_00440","OMEBOICM_00119","EDHNKBAJ_02737","FKHFPJNE_02906","DCCGOOHM_03160","HIMMJIDH_03345"
"sgrR_2","","HTH-type transcriptional regulator SgrR",579,579,1,1,646,NA,NA,"",923,923,923,"NNFNPJIH_02260","PDNNBANI_02566","JKCDLFCP_00422","KIGINCLF_00822","MLOHFGPA_00098","FENEHPHI_02634","MAFDEBPG_00211","GEFNPNKI_02326","PBAHMKCA_02781","BJFLHFPA_00439","OMEBOICM_00118","EDHNKBAJ_02738","FKHFPJNE_02905","DCCGOOHM_03161","HIMMJIDH_03346"
"sbnA","","N-(2-amino-2-carboxyethyl)-L-glutamate synthase",579,579,1,1,643,NA,NA,"",1055,1055,1055,"NNFNPJIH_02258","PDNNBANI_02564","JKCDLFCP_00424","KIGINCLF_00820","MLOHFGPA_00100","FENEHPHI_02632","MAFDEBPG_00213","GEFNPNKI_02328","PBAHMKCA_02783","BJFLHFPA_00437","OMEBOICM_00116","EDHNKBAJ_02740","FKHFPJNE_02903","DCCGOOHM_03163","HIMMJIDH_03348"
"decR","","DNA-binding transcriptional activator DecR",579,579,1,1,642,NA,NA,"",458,458,458,"NNFNPJIH_02257","PDNNBANI_02563","JKCDLFCP_00425","KIGINCLF_00819","MLOHFGPA_00101","FENEHPHI_02631","MAFDEBPG_00214","GEFNPNKI_02329","PBAHMKCA_02784","BJFLHFPA_00436","OMEBOICM_00115","EDHNKBAJ_02741","FKHFPJNE_02902","DCCGOOHM_03164","HIMMJIDH_03349"
"yheI","","putative multidrug resistance ABC transporter ATP-binding/permease protein YheI",579,579,1,1,641,NA,NA,"",1772,1772,1772,"NNFNPJIH_02256","PDNNBANI_02562","JKCDLFCP_00426","KIGINCLF_00818","MLOHFGPA_00102","FENEHPHI_02630","MAFDEBPG_00215","GEFNPNKI_02330","PBAHMKCA_02785","BJFLHFPA_00435","OMEBOICM_00114","EDHNKBAJ_02742","FKHFPJNE_02901","DCCGOOHM_03165","HIMMJIDH_03350"
"mdlB","","Multidrug resistance-like ATP-binding protein MdlB",579,579,1,1,640,NA,NA,"",1781,1781,1781,"NNFNPJIH_02255","PDNNBANI_02561","JKCDLFCP_00427","KIGINCLF_00817","MLOHFGPA_00103","FENEHPHI_02629","MAFDEBPG_00216","GEFNPNKI_02331","PBAHMKCA_02786","BJFLHFPA_00434","OMEBOICM_00113","EDHNKBAJ_02743","FKHFPJNE_02900","DCCGOOHM_03166","HIMMJIDH_03351"
"glnK","","Nitrogen regulatory protein P-II 2",579,579,1,1,639,NA,NA,"",338,338,338,"NNFNPJIH_02254","PDNNBANI_02560","JKCDLFCP_00428","KIGINCLF_00816","MLOHFGPA_00104","FENEHPHI_02628","MAFDEBPG_00217","GEFNPNKI_02332","PBAHMKCA_02787","BJFLHFPA_00433","OMEBOICM_00112","EDHNKBAJ_02744","FKHFPJNE_02899","DCCGOOHM_03167","HIMMJIDH_03352"
"amtB","","Ammonia channel",579,579,1,1,638,NA,NA,"",1286,1286,1286,"NNFNPJIH_02253","PDNNBANI_02559","JKCDLFCP_00429","KIGINCLF_00815","MLOHFGPA_00105","FENEHPHI_02627","MAFDEBPG_00218","GEFNPNKI_02333","PBAHMKCA_02788","BJFLHFPA_00432","OMEBOICM_00111","EDHNKBAJ_02745","FKHFPJNE_02898","DCCGOOHM_03168","HIMMJIDH_03353"
"tesB","","Acyl-CoA thioesterase 2",579,579,1,1,637,NA,NA,"",860,860,860,"NNFNPJIH_02252","PDNNBANI_02558","JKCDLFCP_00430","KIGINCLF_00814","MLOHFGPA_00106","FENEHPHI_02626","MAFDEBPG_00219","GEFNPNKI_02334","PBAHMKCA_02789","BJFLHFPA_00431","OMEBOICM_00110","EDHNKBAJ_02746","FKHFPJNE_02897","DCCGOOHM_03169","HIMMJIDH_03354"
"ybaY","","putative lipoprotein YbaY",579,579,1,1,636,NA,NA,"",569,569,569,"NNFNPJIH_02251","PDNNBANI_02557","JKCDLFCP_00431","KIGINCLF_00813","MLOHFGPA_00107","FENEHPHI_02625","MAFDEBPG_00220","GEFNPNKI_02335","PBAHMKCA_02790","BJFLHFPA_00430","OMEBOICM_00109","EDHNKBAJ_02747","FKHFPJNE_02896","DCCGOOHM_03170","HIMMJIDH_03355"
"atl","","DNA base-flipping protein",579,579,1,1,635,NA,NA,"",311,311,311,"NNFNPJIH_02250","PDNNBANI_02556","JKCDLFCP_00432","KIGINCLF_00812","MLOHFGPA_00108","FENEHPHI_02624","MAFDEBPG_00221","GEFNPNKI_02336","PBAHMKCA_02791","BJFLHFPA_00429","OMEBOICM_00108","EDHNKBAJ_02748","FKHFPJNE_02895","DCCGOOHM_03171","HIMMJIDH_03356"
"pdeB","","putative cyclic di-GMP phosphodiesterase PdeB",579,579,1,1,634,NA,NA,"",1550,1550,1550,"NNFNPJIH_02249","PDNNBANI_02555","JKCDLFCP_00433","KIGINCLF_00811","MLOHFGPA_00109","FENEHPHI_02623","MAFDEBPG_00222","GEFNPNKI_02337","PBAHMKCA_02792","BJFLHFPA_00428","OMEBOICM_00107","EDHNKBAJ_02749","FKHFPJNE_02894","DCCGOOHM_03172","HIMMJIDH_03357"
"rpmE2","","50S ribosomal protein L31 type B",579,579,1,1,633,NA,NA,"",260,260,260,"NNFNPJIH_02248","PDNNBANI_02554","JKCDLFCP_00434","KIGINCLF_00810","MLOHFGPA_00110","FENEHPHI_02622","MAFDEBPG_00223","GEFNPNKI_02338","PBAHMKCA_02793","BJFLHFPA_00427","OMEBOICM_00106","EDHNKBAJ_02750","FKHFPJNE_02893","DCCGOOHM_03173","HIMMJIDH_03358"
"ylaC","","Inner membrane protein YlaC",579,579,1,1,632,NA,NA,"",470,470,470,"NNFNPJIH_02247","PDNNBANI_02553","JKCDLFCP_00435","KIGINCLF_00809","MLOHFGPA_00111","FENEHPHI_02621","MAFDEBPG_00224","GEFNPNKI_02339","PBAHMKCA_02794","BJFLHFPA_00426","OMEBOICM_00105","EDHNKBAJ_02751","FKHFPJNE_02892","DCCGOOHM_03174","HIMMJIDH_03359"
"maa","","Maltose O-acetyltransferase",579,579,1,1,631,NA,NA,"",551,551,551,"NNFNPJIH_02246","PDNNBANI_02552","JKCDLFCP_00436","KIGINCLF_00808","MLOHFGPA_00112","FENEHPHI_02620","MAFDEBPG_00225","GEFNPNKI_02340","PBAHMKCA_02795","BJFLHFPA_00425","OMEBOICM_00104","EDHNKBAJ_02752","FKHFPJNE_02891","DCCGOOHM_03175","HIMMJIDH_03360"
"group_2431","","hypothetical protein",579,579,1,1,621,NA,NA,"",167,167,167,"NNFNPJIH_02238","PDNNBANI_02544","JKCDLFCP_04258","KIGINCLF_00800","MLOHFGPA_00120","FENEHPHI_02612","MAFDEBPG_00233","GEFNPNKI_02348","PBAHMKCA_02803","BJFLHFPA_00417","OMEBOICM_00096","EDHNKBAJ_03552","FKHFPJNE_02883","DCCGOOHM_03183","HIMMJIDH_03368"
"priC","","Primosomal replication protein N''",579,579,1,1,620,NA,NA,"",515,515,515,"NNFNPJIH_02237","PDNNBANI_02543","JKCDLFCP_04259","KIGINCLF_00799","MLOHFGPA_00121","FENEHPHI_02611","MAFDEBPG_00234","GEFNPNKI_02349","PBAHMKCA_02804","BJFLHFPA_00416","OMEBOICM_00095","EDHNKBAJ_03553","FKHFPJNE_02882","DCCGOOHM_03184","HIMMJIDH_03369"
"ybaN","","Inner membrane protein YbaN",579,579,1,1,619,NA,NA,"",377,377,377,"NNFNPJIH_02236","PDNNBANI_02542","JKCDLFCP_04260","KIGINCLF_00798","MLOHFGPA_00122","FENEHPHI_02610","MAFDEBPG_00235","GEFNPNKI_02350","PBAHMKCA_02805","BJFLHFPA_00415","OMEBOICM_00094","EDHNKBAJ_03554","FKHFPJNE_02881","DCCGOOHM_03185","HIMMJIDH_03370"
"apt","","Adenine phosphoribosyltransferase",579,579,1,1,618,NA,NA,"",551,551,551,"NNFNPJIH_02235","PDNNBANI_02541","JKCDLFCP_04261","KIGINCLF_00797","MLOHFGPA_00123","FENEHPHI_02609","MAFDEBPG_00236","GEFNPNKI_02351","PBAHMKCA_02806","BJFLHFPA_00414","OMEBOICM_00093","EDHNKBAJ_03555","FKHFPJNE_02880","DCCGOOHM_03186","HIMMJIDH_03371"
"dnaX","","DNA polymerase III subunit tau",579,579,1,1,617,NA,NA,"",1928,1928,1928,"NNFNPJIH_02234","PDNNBANI_02540","JKCDLFCP_04262","KIGINCLF_00796","MLOHFGPA_00124","FENEHPHI_02608","MAFDEBPG_00237","GEFNPNKI_02352","PBAHMKCA_02807","BJFLHFPA_00413","OMEBOICM_00092","EDHNKBAJ_03556","FKHFPJNE_02879","DCCGOOHM_03187","HIMMJIDH_03372"
"ybaB","","Nucleoid-associated protein YbaB",579,579,1,1,616,NA,NA,"",329,329,329,"NNFNPJIH_02233","PDNNBANI_02539","JKCDLFCP_04263","KIGINCLF_00795","MLOHFGPA_00125","FENEHPHI_02607","MAFDEBPG_00238","GEFNPNKI_02353","PBAHMKCA_02808","BJFLHFPA_00412","OMEBOICM_00091","EDHNKBAJ_03557","FKHFPJNE_02878","DCCGOOHM_03188","HIMMJIDH_03373"
"recR","","Recombination protein RecR",579,579,1,1,615,NA,NA,"",605,605,605,"NNFNPJIH_02232","PDNNBANI_02538","JKCDLFCP_04264","KIGINCLF_00794","MLOHFGPA_00126","FENEHPHI_02606","MAFDEBPG_00239","GEFNPNKI_02354","PBAHMKCA_02809","BJFLHFPA_00411","OMEBOICM_00090","EDHNKBAJ_03558","FKHFPJNE_02877","DCCGOOHM_03189","HIMMJIDH_03374"
"htpG","","Chaperone protein HtpG",579,579,1,1,614,NA,NA,"",1874,1874,1874,"NNFNPJIH_02231","PDNNBANI_02537","JKCDLFCP_04265","KIGINCLF_00793","MLOHFGPA_00127","FENEHPHI_02605","MAFDEBPG_00240","GEFNPNKI_02355","PBAHMKCA_02810","BJFLHFPA_00410","OMEBOICM_00089","EDHNKBAJ_03559","FKHFPJNE_02876","DCCGOOHM_03190","HIMMJIDH_03375"
"adk","","Adenylate kinase",579,579,1,1,613,NA,NA,"",644,644,644,"NNFNPJIH_02230","PDNNBANI_02536","JKCDLFCP_04266","KIGINCLF_00792","MLOHFGPA_00128","FENEHPHI_02604","MAFDEBPG_00241","GEFNPNKI_02356","PBAHMKCA_02811","BJFLHFPA_00409","OMEBOICM_00088","EDHNKBAJ_03560","FKHFPJNE_02875","DCCGOOHM_03191","HIMMJIDH_03376"
"prsE_2","","Type I secretion system membrane fusion protein PrsE",579,579,1,1,2065,NA,NA,"",365,1277,1235,"NNFNPJIH_02108","PDNNBANI_01616","JKCDLFCP_04484","KIGINCLF_04452","MLOHFGPA_03083","FENEHPHI_01054","MAFDEBPG_04563","GEFNPNKI_01858","PBAHMKCA_01479","BJFLHFPA_03631","OMEBOICM_04435","EDHNKBAJ_01559","FKHFPJNE_01618","DCCGOOHM_02167","HIMMJIDH_02351"
"hemH","","Ferrochelatase",579,579,1,1,612,NA,NA,"",962,962,962,"NNFNPJIH_02229","PDNNBANI_02535","JKCDLFCP_04267","KIGINCLF_00791","MLOHFGPA_00129","FENEHPHI_02603","MAFDEBPG_00242","GEFNPNKI_02357","PBAHMKCA_02812","BJFLHFPA_00408","OMEBOICM_00087","EDHNKBAJ_03561","FKHFPJNE_02874","DCCGOOHM_03192","HIMMJIDH_03377"
"aes","","Acetyl esterase",579,579,1,1,611,NA,NA,"",971,971,971,"NNFNPJIH_02228","PDNNBANI_02534","JKCDLFCP_04268","KIGINCLF_00790","MLOHFGPA_00130","FENEHPHI_02602","MAFDEBPG_00243","GEFNPNKI_02358","PBAHMKCA_02813","BJFLHFPA_00407","OMEBOICM_00086","EDHNKBAJ_03562","FKHFPJNE_02873","DCCGOOHM_03193","HIMMJIDH_03378"
"gsk","","Inosine-guanosine kinase",579,579,1,1,610,NA,NA,"",1349,1349,1349,"NNFNPJIH_02227","PDNNBANI_02533","JKCDLFCP_04269","KIGINCLF_00789","MLOHFGPA_00131","FENEHPHI_02601","MAFDEBPG_00244","GEFNPNKI_02359","PBAHMKCA_02814","BJFLHFPA_00406","OMEBOICM_00085","EDHNKBAJ_03563","FKHFPJNE_02872","DCCGOOHM_03194","HIMMJIDH_03379"
"ybaL","","Putative cation/proton antiporter YbaL",579,579,1,1,609,NA,NA,"",1676,1676,1676,"NNFNPJIH_02226","PDNNBANI_02532","JKCDLFCP_04270","KIGINCLF_00788","MLOHFGPA_00132","FENEHPHI_02600","MAFDEBPG_00245","GEFNPNKI_02360","PBAHMKCA_02815","BJFLHFPA_00405","OMEBOICM_00084","EDHNKBAJ_03564","FKHFPJNE_02871","DCCGOOHM_03195","HIMMJIDH_03380"
"ushA","","Protein UshA",579,579,1,1,606,NA,NA,"",1652,1652,1652,"NNFNPJIH_02223","PDNNBANI_02529","JKCDLFCP_03131","KIGINCLF_03661","MLOHFGPA_00135","FENEHPHI_04217","MAFDEBPG_00248","GEFNPNKI_04221","PBAHMKCA_02818","BJFLHFPA_00402","OMEBOICM_00081","EDHNKBAJ_03567","FKHFPJNE_02868","DCCGOOHM_03198","HIMMJIDH_03383"
"ybaK","","Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK",579,579,1,1,605,NA,NA,"",479,479,479,"NNFNPJIH_02222","PDNNBANI_02528","JKCDLFCP_03130","KIGINCLF_03660","MLOHFGPA_00136","FENEHPHI_04218","MAFDEBPG_00249","GEFNPNKI_04220","PBAHMKCA_02819","BJFLHFPA_00401","OMEBOICM_00080","EDHNKBAJ_03568","FKHFPJNE_02867","DCCGOOHM_03199","HIMMJIDH_03384"
"group_2446","","hypothetical protein",579,579,1,1,604,NA,NA,"",794,794,794,"NNFNPJIH_02221","PDNNBANI_02527","JKCDLFCP_03129","KIGINCLF_03659","MLOHFGPA_00137","FENEHPHI_04219","MAFDEBPG_00250","GEFNPNKI_04219","PBAHMKCA_02820","BJFLHFPA_00400","OMEBOICM_00079","EDHNKBAJ_03569","FKHFPJNE_02866","DCCGOOHM_03200","HIMMJIDH_03385"
"cueR","","HTH-type transcriptional regulator CueR",579,579,1,1,601,NA,NA,"",416,416,416,"NNFNPJIH_02218","PDNNBANI_02524","JKCDLFCP_03126","KIGINCLF_03656","MLOHFGPA_00140","FENEHPHI_04222","MAFDEBPG_00253","GEFNPNKI_04216","PBAHMKCA_02823","BJFLHFPA_00397","OMEBOICM_00076","EDHNKBAJ_03572","FKHFPJNE_02863","DCCGOOHM_03203","HIMMJIDH_03388"
"ybbJ","","Inner membrane protein YbbJ",579,579,1,1,598,NA,NA,"",452,452,452,"NNFNPJIH_02217","PDNNBANI_02523","JKCDLFCP_03125","KIGINCLF_03655","MLOHFGPA_00141","FENEHPHI_04223","MAFDEBPG_00254","GEFNPNKI_04215","PBAHMKCA_02824","BJFLHFPA_00396","OMEBOICM_00075","EDHNKBAJ_03573","FKHFPJNE_02862","DCCGOOHM_03204","HIMMJIDH_03389"
"qmcA","","Protein QmcA",579,579,1,1,597,NA,NA,"",917,917,917,"NNFNPJIH_02216","PDNNBANI_02522","JKCDLFCP_03124","KIGINCLF_03654","MLOHFGPA_00142","FENEHPHI_04224","MAFDEBPG_00255","GEFNPNKI_04214","PBAHMKCA_02825","BJFLHFPA_00395","OMEBOICM_00074","EDHNKBAJ_03574","FKHFPJNE_02861","DCCGOOHM_03205","HIMMJIDH_03390"
