"Gene","Non.unique.Gene.name","Annotation","No..isolates","No..sequences","Avg.sequences.per.isolate","Genome.Fragment","Order.within.Fragment","Accessory.Fragment","Accessory.Order.with.Fragment","QC","Min.group.size.nuc","Max.group.size.nuc","Avg.group.size.nuc","SRR9016861","SRR16506855","NDSU10","SRR1515953","SRR5000237","SRR14766407","SRR14766455","SRR10037239","SRR2911780","SRR23043682","SRR14766451","SRR5883589","SRR28412155","SRR14766423","SRR14272154"
"group_2009","","hypothetical protein",580,580,1,1,5226,NA,NA,"",368,368,368,"DPFOFGOO_01393","MMJAGEHG_03347","PGKCJFEA_04733","JICBPFCI_01949","GJOEKIMA_02259","FCNMCNAM_00769","BHJELCCI_00824","OOMIMPCI_00290","FENEHPHI_03895","NJDFJAED_03008","JKFJINKE_01818","IKEIDPHJ_02210","KODEOOAH_00455","ONBFLLJP_03343","HAANCNKA_03130"
"group_2010","","hypothetical protein",580,580,1,1,5228,NA,NA,"",674,674,674,"DPFOFGOO_01395","MMJAGEHG_03345","PGKCJFEA_04686","JICBPFCI_01947","GJOEKIMA_02257","FCNMCNAM_00771","BHJELCCI_00826","OOMIMPCI_00288","FENEHPHI_03893","NJDFJAED_03006","JKFJINKE_01820","IKEIDPHJ_02208","KODEOOAH_00457","ONBFLLJP_03345","HAANCNKA_03128"
"group_2011","","hypothetical protein",580,580,1,1,5229,NA,NA,"",251,251,251,"DPFOFGOO_01396","MMJAGEHG_03344","PGKCJFEA_04687","JICBPFCI_01946","GJOEKIMA_02256","FCNMCNAM_00772","BHJELCCI_00827","OOMIMPCI_00287","FENEHPHI_03892","NJDFJAED_03005","JKFJINKE_01821","IKEIDPHJ_02207","KODEOOAH_00458","ONBFLLJP_03346","HAANCNKA_03127"
"yscJ","","Yop proteins translocation lipoprotein J",580,580,1,1,5230,NA,NA,"",749,749,749,"DPFOFGOO_01397","MMJAGEHG_03343","PGKCJFEA_04688","JICBPFCI_01945","GJOEKIMA_02255","FCNMCNAM_00773","BHJELCCI_00828","OOMIMPCI_00286","FENEHPHI_03891","NJDFJAED_03004","JKFJINKE_01822","IKEIDPHJ_02206","KODEOOAH_00459","ONBFLLJP_03347","HAANCNKA_03126"
"group_2013","","hypothetical protein",580,580,1,1,5231,NA,NA,"",263,263,263,"DPFOFGOO_01398","MMJAGEHG_03342","PGKCJFEA_04689","JICBPFCI_01944","GJOEKIMA_02254","FCNMCNAM_00774","BHJELCCI_00829","OOMIMPCI_00285","FENEHPHI_03890","NJDFJAED_03003","JKFJINKE_01823","IKEIDPHJ_02205","KODEOOAH_00460","ONBFLLJP_03348","HAANCNKA_03125"
"group_2014","","hypothetical protein",580,580,1,1,5232,NA,NA,"",290,290,290,"DPFOFGOO_01399","MMJAGEHG_03341","PGKCJFEA_04690","JICBPFCI_01943","GJOEKIMA_02253","FCNMCNAM_00775","BHJELCCI_00830","OOMIMPCI_00284","FENEHPHI_03889","NJDFJAED_03002","JKFJINKE_01824","IKEIDPHJ_02204","KODEOOAH_00461","ONBFLLJP_03349","HAANCNKA_03124"
"group_2015","","hypothetical protein",580,580,1,1,5233,NA,NA,"",215,215,215,"DPFOFGOO_01400","MMJAGEHG_03340","PGKCJFEA_04691","JICBPFCI_01942","GJOEKIMA_02252","FCNMCNAM_00776","BHJELCCI_00831","OOMIMPCI_00283","FENEHPHI_03888","NJDFJAED_03001","JKFJINKE_01825","IKEIDPHJ_02203","KODEOOAH_00462","ONBFLLJP_03350","HAANCNKA_03123"
"group_2016","","hypothetical protein",580,580,1,1,5234,NA,NA,"",689,689,689,"DPFOFGOO_01401","MMJAGEHG_03339","PGKCJFEA_04692","JICBPFCI_01941","GJOEKIMA_02251","FCNMCNAM_00777","BHJELCCI_00832","OOMIMPCI_00282","FENEHPHI_03887","NJDFJAED_03000","JKFJINKE_01826","IKEIDPHJ_02202","KODEOOAH_00463","ONBFLLJP_03351","HAANCNKA_03122"
"group_2017","","hypothetical protein",580,580,1,1,5235,NA,NA,"",782,782,782,"DPFOFGOO_01402","MMJAGEHG_03338","PGKCJFEA_04693","JICBPFCI_01940","GJOEKIMA_02250","FCNMCNAM_00778","BHJELCCI_00833","OOMIMPCI_00281","FENEHPHI_03886","NJDFJAED_02999","JKFJINKE_01827","IKEIDPHJ_02201","KODEOOAH_00464","ONBFLLJP_03352","HAANCNKA_03121"
"group_2018","","hypothetical protein",580,580,1,1,5236,NA,NA,"",428,428,428,"DPFOFGOO_01403","MMJAGEHG_03337","PGKCJFEA_04694","JICBPFCI_01939","GJOEKIMA_02249","FCNMCNAM_00779","BHJELCCI_00834","OOMIMPCI_00280","FENEHPHI_03885","NJDFJAED_02998","JKFJINKE_01828","IKEIDPHJ_02200","KODEOOAH_00465","ONBFLLJP_03353","HAANCNKA_03120"
"group_2019","","hypothetical protein",580,580,1,1,5237,NA,NA,"",416,416,416,"DPFOFGOO_01404","MMJAGEHG_03336","PGKCJFEA_04695","JICBPFCI_01938","GJOEKIMA_02248","FCNMCNAM_00780","BHJELCCI_00835","OOMIMPCI_00279","FENEHPHI_03884","NJDFJAED_02997","JKFJINKE_01829","IKEIDPHJ_02199","KODEOOAH_00466","ONBFLLJP_03354","HAANCNKA_03119"
"sseD","","Secreted effector protein SseD",580,580,1,1,5238,NA,NA,"",587,587,587,"DPFOFGOO_01405","MMJAGEHG_03335","PGKCJFEA_04696","JICBPFCI_01937","GJOEKIMA_02247","FCNMCNAM_00781","BHJELCCI_00836","OOMIMPCI_00278","FENEHPHI_03883","NJDFJAED_02996","JKFJINKE_01830","IKEIDPHJ_02198","KODEOOAH_00467","ONBFLLJP_03355","HAANCNKA_03118"
"group_2021","","hypothetical protein",580,580,1,1,5240,NA,NA,"",473,473,473,"DPFOFGOO_01407","MMJAGEHG_03333","PGKCJFEA_02320","JICBPFCI_01935","GJOEKIMA_02245","FCNMCNAM_00783","BHJELCCI_00838","OOMIMPCI_00276","FENEHPHI_03881","NJDFJAED_02994","JKFJINKE_01832","IKEIDPHJ_02196","KODEOOAH_00469","ONBFLLJP_03357","HAANCNKA_03116"
"sseB","","Secreted effector protein SseB",580,580,1,1,5241,NA,NA,"",590,590,590,"DPFOFGOO_01408","MMJAGEHG_03332","PGKCJFEA_02321","JICBPFCI_01934","GJOEKIMA_02244","FCNMCNAM_00784","BHJELCCI_00839","OOMIMPCI_00275","FENEHPHI_03880","NJDFJAED_02993","JKFJINKE_01833","IKEIDPHJ_02195","KODEOOAH_00470","ONBFLLJP_03358","HAANCNKA_03115"
"ttrS","","Tetrathionate sensor histidine kinase TtrS",580,580,1,1,5254,NA,NA,"",1778,1778,1778,"DPFOFGOO_01421","MMJAGEHG_03319","PGKCJFEA_02334","JICBPFCI_01921","GJOEKIMA_02231","FCNMCNAM_00797","BHJELCCI_00852","OOMIMPCI_00262","FENEHPHI_03867","NJDFJAED_02980","JKFJINKE_01846","IKEIDPHJ_02182","KODEOOAH_00483","ONBFLLJP_03371","HAANCNKA_03102"
"rhaS_1","","HTH-type transcriptional activator RhaS",580,580,1,1,5287,NA,NA,"",584,584,584,"DPFOFGOO_01451","MMJAGEHG_03289","PGKCJFEA_02364","JICBPFCI_01891","GJOEKIMA_02201","FCNMCNAM_00827","BHJELCCI_00882","OOMIMPCI_00232","FENEHPHI_03837","NJDFJAED_02950","JKFJINKE_01876","IKEIDPHJ_02152","KODEOOAH_00513","ONBFLLJP_03401","HAANCNKA_03072"
"fixB_1","","Protein FixB",580,580,1,1,5289,NA,NA,"",935,935,935,"DPFOFGOO_01453","MMJAGEHG_03287","PGKCJFEA_02366","JICBPFCI_01889","GJOEKIMA_02199","FCNMCNAM_00829","BHJELCCI_00884","OOMIMPCI_00230","FENEHPHI_03835","NJDFJAED_02948","","IKEIDPHJ_02150","KODEOOAH_00515","ONBFLLJP_03403","HAANCNKA_03070"
"ppsA","","Phosphoenolpyruvate synthase",580,580,1,1,5293,NA,NA,"",2378,2378,2378,"DPFOFGOO_01457","MMJAGEHG_03283","PGKCJFEA_02370","JICBPFCI_01885","GJOEKIMA_02195","FCNMCNAM_00833","BHJELCCI_00888","OOMIMPCI_00226","FENEHPHI_03831","NJDFJAED_02944","JKFJINKE_01077","IKEIDPHJ_02146","KODEOOAH_00519","ONBFLLJP_03407","HAANCNKA_03066"
"ppsR","","Phosphoenolpyruvate synthase regulatory protein",580,580,1,1,5294,NA,NA,"",833,833,833,"DPFOFGOO_01458","MMJAGEHG_03282","PGKCJFEA_02371","JICBPFCI_01884","GJOEKIMA_02194","FCNMCNAM_00834","BHJELCCI_00889","OOMIMPCI_00225","FENEHPHI_03830","NJDFJAED_02943","JKFJINKE_01078","IKEIDPHJ_02145","KODEOOAH_00520","ONBFLLJP_03408","HAANCNKA_03065"
"aroH","","Phospho-2-dehydro-3-deoxyheptonate aldolase, Trp-sensitive",580,580,1,1,5295,NA,NA,"",1046,1046,1046,"DPFOFGOO_01459","MMJAGEHG_03281","PGKCJFEA_02372","JICBPFCI_01883","GJOEKIMA_02193","FCNMCNAM_00835","BHJELCCI_00890","OOMIMPCI_00224","FENEHPHI_03829","NJDFJAED_02942","JKFJINKE_01079","IKEIDPHJ_02144","KODEOOAH_00521","ONBFLLJP_03409","HAANCNKA_03064"
"ydiE","","putative protein YdiE",580,580,1,1,5296,NA,NA,"",191,191,191,"DPFOFGOO_01460","MMJAGEHG_03280","PGKCJFEA_02373","JICBPFCI_01882","GJOEKIMA_02192","FCNMCNAM_00836","BHJELCCI_00891","OOMIMPCI_00223","FENEHPHI_03828","NJDFJAED_02941","JKFJINKE_01080","IKEIDPHJ_02143","KODEOOAH_00522","ONBFLLJP_03410","HAANCNKA_03063"
"ydiV_2","","Anti-FlhC(2)FlhD(4) factor YdiV",580,580,1,1,5299,NA,NA,"",713,713,713,"DPFOFGOO_01462","MMJAGEHG_03278","PGKCJFEA_02375","JICBPFCI_01880","GJOEKIMA_02190","FCNMCNAM_00838","BHJELCCI_00893","OOMIMPCI_00221","FENEHPHI_03826","NJDFJAED_02939","JKFJINKE_01082","IKEIDPHJ_02141","KODEOOAH_00524","ONBFLLJP_03412","HAANCNKA_03061"
"mepS_1","","Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase",580,580,1,1,5300,NA,NA,"",464,464,464,"DPFOFGOO_01463","MMJAGEHG_03277","PGKCJFEA_02376","JICBPFCI_01879","GJOEKIMA_02189","FCNMCNAM_00839","BHJELCCI_00894","OOMIMPCI_00220","FENEHPHI_03825","NJDFJAED_02938","JKFJINKE_01083","IKEIDPHJ_02140","KODEOOAH_00525","ONBFLLJP_03413","HAANCNKA_03060"
"btuD_2","","Vitamin B12 import ATP-binding protein BtuD",580,580,1,1,5301,NA,NA,"",749,749,749,"DPFOFGOO_01464","MMJAGEHG_03276","PGKCJFEA_02377","JICBPFCI_01878","GJOEKIMA_02188","FCNMCNAM_00840","BHJELCCI_00895","OOMIMPCI_00219","FENEHPHI_03824","NJDFJAED_02937","JKFJINKE_01084","IKEIDPHJ_02139","KODEOOAH_00526","ONBFLLJP_03414","HAANCNKA_03059"
"btuE","","Thioredoxin/glutathione peroxidase BtuE",580,580,1,1,5302,NA,NA,"",551,551,551,"DPFOFGOO_01465","MMJAGEHG_03275","PGKCJFEA_02378","JICBPFCI_01877","GJOEKIMA_02187","FCNMCNAM_00841","BHJELCCI_00896","OOMIMPCI_00218","FENEHPHI_03823","NJDFJAED_02936","JKFJINKE_01085","IKEIDPHJ_02138","KODEOOAH_00527","ONBFLLJP_03415","HAANCNKA_03058"
"btuC","","Vitamin B12 import system permease protein BtuC",580,580,1,1,5303,NA,NA,"",980,980,980,"DPFOFGOO_01466","MMJAGEHG_03274","PGKCJFEA_02379","JICBPFCI_01876","GJOEKIMA_02186","FCNMCNAM_00842","BHJELCCI_00897","OOMIMPCI_00217","FENEHPHI_03822","NJDFJAED_02935","JKFJINKE_01086","IKEIDPHJ_02137","KODEOOAH_00528","ONBFLLJP_03416","HAANCNKA_03057"
"ihfA","","Integration host factor subunit alpha",580,580,1,1,5304,NA,NA,"",299,299,299,"DPFOFGOO_01467","MMJAGEHG_03273","PGKCJFEA_02380","JICBPFCI_01875","GJOEKIMA_02185","FCNMCNAM_00843","BHJELCCI_00898","OOMIMPCI_00216","FENEHPHI_03821","NJDFJAED_02934","JKFJINKE_01087","IKEIDPHJ_02136","KODEOOAH_00529","ONBFLLJP_03417","HAANCNKA_03056"
"pheT","","Phenylalanine--tRNA ligase beta subunit",580,580,1,1,5305,NA,NA,"",2387,2387,2387,"DPFOFGOO_01468","MMJAGEHG_03272","PGKCJFEA_02381","JICBPFCI_01874","GJOEKIMA_02184","FCNMCNAM_00844","BHJELCCI_00899","OOMIMPCI_00215","FENEHPHI_03820","NJDFJAED_02933","JKFJINKE_01088","IKEIDPHJ_02135","KODEOOAH_00530","ONBFLLJP_03418","HAANCNKA_03055"
"cedA","","Cell division activator CedA",580,580,1,1,5326,NA,NA,"",242,242,242,"DPFOFGOO_01485","MMJAGEHG_03254","PGKCJFEA_02399","JICBPFCI_01856","GJOEKIMA_02166","FCNMCNAM_00862","BHJELCCI_00917","OOMIMPCI_00197","FENEHPHI_03470","NJDFJAED_02915","JKFJINKE_01105","IKEIDPHJ_02118","KODEOOAH_00548","ONBFLLJP_03436","HAANCNKA_03037"
"group_2049","","hypothetical protein",580,580,1,1,5371,NA,NA,"",1934,1934,1934,"DPFOFGOO_01528","MMJAGEHG_03211","PGKCJFEA_01138","JICBPFCI_01813","GJOEKIMA_02123","FCNMCNAM_00905","BHJELCCI_00960","OOMIMPCI_00154","FENEHPHI_03427","NJDFJAED_02872","JKFJINKE_01148","IKEIDPHJ_02075","KODEOOAH_00591","ONBFLLJP_03622","HAANCNKA_02994"
"group_2050","","hypothetical protein",580,580,1,1,5373,NA,NA,"",1286,1286,1286,"DPFOFGOO_01529","MMJAGEHG_03210","PGKCJFEA_01139","JICBPFCI_01812","GJOEKIMA_02122","FCNMCNAM_00906","BHJELCCI_00961","OOMIMPCI_00153","FENEHPHI_03426","NJDFJAED_02871","JKFJINKE_01149","IKEIDPHJ_02074","KODEOOAH_00592","ONBFLLJP_03623","HAANCNKA_02993"
"group_2051","","hypothetical protein",580,580,1,1,5375,NA,NA,"",527,527,527,"DPFOFGOO_01531","MMJAGEHG_03208","PGKCJFEA_01141","JICBPFCI_03121","GJOEKIMA_02120","FCNMCNAM_00908","BHJELCCI_00963","OOMIMPCI_00151","FENEHPHI_03424","NJDFJAED_02869","JKFJINKE_01151","IKEIDPHJ_02072","KODEOOAH_00594","ONBFLLJP_03625","HAANCNKA_02991"
"group_2052","","hypothetical protein",580,580,1,1,5376,NA,NA,"",107,107,107,"DPFOFGOO_01532","MMJAGEHG_03207","PGKCJFEA_01142","JICBPFCI_03120","GJOEKIMA_02119","FCNMCNAM_00909","BHJELCCI_00964","OOMIMPCI_00150","FENEHPHI_03423","NJDFJAED_02868","JKFJINKE_01152","IKEIDPHJ_02071","KODEOOAH_00595","ONBFLLJP_03626","HAANCNKA_02990"
"group_2053","","hypothetical protein",580,580,1,1,5377,NA,NA,"",446,446,446,"DPFOFGOO_01533","MMJAGEHG_03206","PGKCJFEA_01143","JICBPFCI_03119","GJOEKIMA_02118","FCNMCNAM_00910","BHJELCCI_00965","OOMIMPCI_00149","FENEHPHI_03422","NJDFJAED_02867","JKFJINKE_01153","IKEIDPHJ_02070","KODEOOAH_00596","ONBFLLJP_03627","HAANCNKA_02989"
"group_2054","","hypothetical protein",580,580,1,1,5379,NA,NA,"",347,347,347,"DPFOFGOO_01536","MMJAGEHG_03203","PGKCJFEA_01146","JICBPFCI_03116","GJOEKIMA_02115","FCNMCNAM_00913","BHJELCCI_00968","OOMIMPCI_00146","FENEHPHI_03419","NJDFJAED_02864","JKFJINKE_01156","IKEIDPHJ_02067","KODEOOAH_00599","ONBFLLJP_03630","HAANCNKA_02986"
"group_2055","","hypothetical protein",580,580,1,1,5380,NA,NA,"",311,311,311,"DPFOFGOO_01537","MMJAGEHG_03202","PGKCJFEA_01147","JICBPFCI_03115","GJOEKIMA_02114","FCNMCNAM_00914","BHJELCCI_00969","OOMIMPCI_00145","FENEHPHI_03418","NJDFJAED_02863","JKFJINKE_01157","IKEIDPHJ_02066","KODEOOAH_00600","ONBFLLJP_03631","HAANCNKA_02985"
"group_2056","","hypothetical protein",580,580,1,1,5381,NA,NA,"",251,251,251,"DPFOFGOO_01538","MMJAGEHG_03201","PGKCJFEA_01148","JICBPFCI_03114","GJOEKIMA_02113","FCNMCNAM_00915","BHJELCCI_00970","OOMIMPCI_00144","FENEHPHI_03417","NJDFJAED_02862","JKFJINKE_01158","IKEIDPHJ_02065","KODEOOAH_00601","ONBFLLJP_03632","HAANCNKA_02984"
"group_2057","","hypothetical protein",580,580,1,1,5382,NA,NA,"",248,248,248,"DPFOFGOO_01539","MMJAGEHG_03200","PGKCJFEA_01149","JICBPFCI_03113","GJOEKIMA_02112","FCNMCNAM_00916","BHJELCCI_00971","OOMIMPCI_00143","FENEHPHI_03416","NJDFJAED_02861","JKFJINKE_01159","IKEIDPHJ_02064","KODEOOAH_00602","ONBFLLJP_03633","HAANCNKA_02983"
"group_2058","","hypothetical protein",580,580,1,1,5383,NA,NA,"",641,641,641,"DPFOFGOO_01540","MMJAGEHG_03199","PGKCJFEA_01150","JICBPFCI_03112","GJOEKIMA_02111","FCNMCNAM_00917","BHJELCCI_00972","OOMIMPCI_00142","FENEHPHI_03415","NJDFJAED_02860","JKFJINKE_01160","IKEIDPHJ_02063","KODEOOAH_00603","ONBFLLJP_03634","HAANCNKA_02982"
"yoaG","","Protein YoaG",580,580,1,1,5384,NA,NA,"",182,182,182,"DPFOFGOO_01541","MMJAGEHG_03198","PGKCJFEA_01151","JICBPFCI_03111","GJOEKIMA_02110","FCNMCNAM_00918","BHJELCCI_00973","OOMIMPCI_00141","FENEHPHI_03414","NJDFJAED_02859","JKFJINKE_01161","IKEIDPHJ_02062","KODEOOAH_00604","ONBFLLJP_03635","HAANCNKA_02981"
"leuE","","Leucine efflux protein",580,580,1,1,5386,NA,NA,"",638,638,638,"DPFOFGOO_01543","MMJAGEHG_03196","PGKCJFEA_01153","JICBPFCI_03109","GJOEKIMA_02108","FCNMCNAM_00920","BHJELCCI_00975","OOMIMPCI_00139","FENEHPHI_03412","NJDFJAED_02857","JKFJINKE_01163","IKEIDPHJ_02060","KODEOOAH_00606","ONBFLLJP_03637","HAANCNKA_02979"
"group_2061","","hypothetical protein",580,580,1,1,5388,NA,NA,"",248,248,248,"DPFOFGOO_01545","MMJAGEHG_03194","PGKCJFEA_01155","JICBPFCI_03107","GJOEKIMA_02106","FCNMCNAM_00922","BHJELCCI_00977","OOMIMPCI_00137","FENEHPHI_03410","NJDFJAED_02855","JKFJINKE_04281","IKEIDPHJ_02058","KODEOOAH_00608","ONBFLLJP_03639","HAANCNKA_02977"
"bluR","","HTH-type transcriptional repressor BluR",580,580,1,1,5389,NA,NA,"",848,848,848,"DPFOFGOO_01546","MMJAGEHG_03193","PGKCJFEA_01156","JICBPFCI_03106","GJOEKIMA_02105","FCNMCNAM_00923","BHJELCCI_00978","OOMIMPCI_00136","FENEHPHI_03409","NJDFJAED_02854","JKFJINKE_04282","IKEIDPHJ_02057","KODEOOAH_00609","ONBFLLJP_03640","HAANCNKA_02976"
"ibpA_2","","Small heat shock protein IbpA",580,580,1,1,5405,NA,NA,"",467,467,467,"DPFOFGOO_01562","MMJAGEHG_03177","PGKCJFEA_01172","JICBPFCI_03090","GJOEKIMA_02089","FCNMCNAM_00939","BHJELCCI_00994","OOMIMPCI_00120","FENEHPHI_03393","NJDFJAED_02838","JKFJINKE_04299","IKEIDPHJ_02041","KODEOOAH_00625","ONBFLLJP_03656","HAANCNKA_02960"
"group_2066","","hypothetical protein",580,580,1,1,5410,NA,NA,"Hypothetical protein with no hits to refseq/uniprot/clusters/cdd/tigrfams/pfam overlapping another protein with hits",521,521,521,"DPFOFGOO_01568","MMJAGEHG_03171","PGKCJFEA_01178","JICBPFCI_03084","GJOEKIMA_02083","FCNMCNAM_00945","BHJELCCI_01000","OOMIMPCI_00114","FENEHPHI_03387","NJDFJAED_02832","JKFJINKE_04605","IKEIDPHJ_02035","KODEOOAH_00631","ONBFLLJP_03662","HAANCNKA_02954"
"group_2067","","hypothetical protein",580,580,1,1,5411,NA,NA,"",239,239,239,"DPFOFGOO_01569","MMJAGEHG_03170","PGKCJFEA_01179","JICBPFCI_03083","GJOEKIMA_02082","FCNMCNAM_00946","BHJELCCI_01001","OOMIMPCI_00113","FENEHPHI_03386","NJDFJAED_02831","JKFJINKE_04604","IKEIDPHJ_02034","KODEOOAH_00632","ONBFLLJP_03663","HAANCNKA_02953"
"rluE","","Ribosomal large subunit pseudouridine synthase E",580,580,1,1,5417,NA,NA,"",737,737,737,"DPFOFGOO_01574","MMJAGEHG_03165","PGKCJFEA_01184","JICBPFCI_03078","GJOEKIMA_02077","FCNMCNAM_00951","BHJELCCI_01006","OOMIMPCI_00108","FENEHPHI_03381","NJDFJAED_02826","JKFJINKE_03761","IKEIDPHJ_03399","KODEOOAH_00637","ONBFLLJP_03668","HAANCNKA_02948"
"group_2071","","hypothetical protein",580,580,1,1,5418,NA,NA,"",329,329,329,"DPFOFGOO_01575","MMJAGEHG_03164","PGKCJFEA_01185","JICBPFCI_03077","GJOEKIMA_02076","FCNMCNAM_00952","BHJELCCI_01007","OOMIMPCI_00107","FENEHPHI_03380","NJDFJAED_02825","JKFJINKE_03760","IKEIDPHJ_03398","KODEOOAH_00638","ONBFLLJP_03669","HAANCNKA_02947"
"nudJ","","Phosphatase NudJ",580,580,1,1,5419,NA,NA,"",461,461,461,"DPFOFGOO_01576","MMJAGEHG_03163","PGKCJFEA_01186","JICBPFCI_03076","GJOEKIMA_02075","FCNMCNAM_00953","BHJELCCI_01008","OOMIMPCI_00106","FENEHPHI_03379","NJDFJAED_02824","JKFJINKE_03759","IKEIDPHJ_03397","KODEOOAH_00639","ONBFLLJP_03670","HAANCNKA_02946"
"mnmA","","tRNA-specific 2-thiouridylase MnmA",580,580,1,1,5420,NA,NA,"",1106,1106,1106,"DPFOFGOO_01577","MMJAGEHG_03162","PGKCJFEA_01187","JICBPFCI_03075","GJOEKIMA_02074","FCNMCNAM_00954","BHJELCCI_01009","OOMIMPCI_00105","FENEHPHI_03378","NJDFJAED_02823","JKFJINKE_03758","IKEIDPHJ_03396","KODEOOAH_00640","ONBFLLJP_03671","HAANCNKA_02945"
"hflD","","High frequency lysogenization protein HflD",580,580,1,1,5421,NA,NA,"",641,641,641,"DPFOFGOO_01578","MMJAGEHG_03161","PGKCJFEA_01188","JICBPFCI_03074","GJOEKIMA_02073","FCNMCNAM_00955","BHJELCCI_01010","OOMIMPCI_00104","FENEHPHI_03377","NJDFJAED_02822","JKFJINKE_03757","IKEIDPHJ_03395","KODEOOAH_00641","ONBFLLJP_03672","HAANCNKA_02944"
"phoP","","Virulence transcriptional regulatory protein PhoP",580,580,1,1,5423,NA,NA,"",674,674,674,"DPFOFGOO_01580","MMJAGEHG_03159","PGKCJFEA_01190","JICBPFCI_03072","GJOEKIMA_02071","FCNMCNAM_00957","BHJELCCI_01012","OOMIMPCI_00102","FENEHPHI_03375","NJDFJAED_02820","JKFJINKE_03755","IKEIDPHJ_03393","KODEOOAH_00643","ONBFLLJP_03674","HAANCNKA_02942"
"phoQ","","Virulence sensor histidine kinase PhoQ",580,580,1,1,5424,NA,NA,"",1463,1463,1463,"DPFOFGOO_01581","MMJAGEHG_03158","PGKCJFEA_01191","JICBPFCI_03071","GJOEKIMA_02070","FCNMCNAM_00958","BHJELCCI_01013","OOMIMPCI_00101","FENEHPHI_03374","NJDFJAED_02819","JKFJINKE_03754","IKEIDPHJ_03392","KODEOOAH_00644","ONBFLLJP_03675","HAANCNKA_02941"
"potA_2","","Spermidine/putrescine import ATP-binding protein PotA",580,580,1,1,5429,NA,NA,"",1136,1136,1136,"DPFOFGOO_01585","MMJAGEHG_03154","PGKCJFEA_01195","JICBPFCI_03067","GJOEKIMA_02066","FCNMCNAM_00962","BHJELCCI_01017","OOMIMPCI_00097","FENEHPHI_03370","NJDFJAED_02815","JKFJINKE_03750","IKEIDPHJ_03388","KODEOOAH_00648","ONBFLLJP_03679","HAANCNKA_02937"
"potB","","Spermidine/putrescine transport system permease protein PotB",580,580,1,1,5430,NA,NA,"",863,863,863,"DPFOFGOO_01586","MMJAGEHG_03153","PGKCJFEA_01196","JICBPFCI_03066","GJOEKIMA_02065","FCNMCNAM_00963","BHJELCCI_01018","OOMIMPCI_00096","FENEHPHI_03369","NJDFJAED_02814","JKFJINKE_03749","IKEIDPHJ_03387","KODEOOAH_00649","ONBFLLJP_03680","HAANCNKA_02936"
"flgJ","","Peptidoglycan hydrolase FlgJ",580,580,1,1,5476,NA,NA,"",950,950,950,"DPFOFGOO_01630","MMJAGEHG_03109","PGKCJFEA_01240","JICBPFCI_03022","GJOEKIMA_02021","FCNMCNAM_01007","BHJELCCI_01062","OOMIMPCI_00052","FENEHPHI_03325","NJDFJAED_02770","JKFJINKE_03101","IKEIDPHJ_03343","KODEOOAH_00693","ONBFLLJP_03724","HAANCNKA_02892"
"group_2084","","hypothetical protein",580,580,1,1,5509,NA,NA,"",227,227,227,"DPFOFGOO_01660","MMJAGEHG_03079","PGKCJFEA_01270","JICBPFCI_02992","GJOEKIMA_01991","FCNMCNAM_01037","BHJELCCI_01092","OOMIMPCI_00022","FENEHPHI_03295","NJDFJAED_02740","JKFJINKE_04404","IKEIDPHJ_03313","KODEOOAH_00723","ONBFLLJP_03754","HAANCNKA_02862"
"ycdX","","putative phosphatase YcdX",580,580,1,1,5526,NA,NA,"",737,737,737,"DPFOFGOO_01676","MMJAGEHG_03063","PGKCJFEA_01286","JICBPFCI_04579","GJOEKIMA_04632","FCNMCNAM_04587","BHJELCCI_01108","OOMIMPCI_00006","FENEHPHI_03278","NJDFJAED_02724","JKFJINKE_04502","IKEIDPHJ_03297","KODEOOAH_00739","ONBFLLJP_03770","HAANCNKA_02846"
"bepC","","Outer membrane efflux protein BepC",580,580,1,1,3036,NA,NA,"",1409,1409,1409,"DPFOFGOO_02502","MMJAGEHG_00641","PGKCJFEA_02883","JICBPFCI_02879","GJOEKIMA_02337","FCNMCNAM_02735","BHJELCCI_04393","OOMIMPCI_00773","FENEHPHI_00028","NJDFJAED_04330","JKFJINKE_03495","IKEIDPHJ_01759","KODEOOAH_01382","ONBFLLJP_02634","HAANCNKA_00978"
"group_2089","","hypothetical protein",580,580,1,1,3063,NA,NA,"",428,428,428,"DPFOFGOO_02482","MMJAGEHG_00621","PGKCJFEA_02863","JICBPFCI_02899","GJOEKIMA_02357","FCNMCNAM_02755","BHJELCCI_01120","OOMIMPCI_00793","FENEHPHI_00048","NJDFJAED_04627","JKFJINKE_03475","IKEIDPHJ_01739","KODEOOAH_01362","ONBFLLJP_02654","HAANCNKA_00998"
"group_2092","","hypothetical protein",580,580,1,1,3069,NA,NA,"",650,650,650,"DPFOFGOO_02476","MMJAGEHG_00615","PGKCJFEA_02857","JICBPFCI_02905","GJOEKIMA_02363","FCNMCNAM_02761","BHJELCCI_01126","OOMIMPCI_00799","FENEHPHI_00054","NJDFJAED_04633","JKFJINKE_03469","IKEIDPHJ_01733","KODEOOAH_01356","ONBFLLJP_02660","HAANCNKA_01004"
