"sra_accession"	"location"	"HHS_region"	"date"	"agency_submitter"	"clin_env"	"sample_type_std"	"host_assoc"	"bioproject"	"biosample"	"year_uploaded"	"ST"	"source"
"1472"	"SRR2994394"	"USA:NY"	"2"	2012	"CFSAN"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA280335"	"SAMN04240560"	2015	"10"	"bovclin"
"1473"	"SRR2994395"	"USA:NY"	"2"	2011	"CFSAN"	"clinical/host-associated"	"Kidney"	"bovine"	"PRJNA280335"	"SAMN04240561"	2015	"10"	"bovclin"
"1474"	"SRR3000882"	"USA:NY"	"2"	2012	"CFSAN"	"clinical/host-associated"	"Intestine"	"bovine"	"PRJNA280335"	"SAMN04240563"	2015	"10"	"bovclin"
"1475"	"SRR3000883"	"USA:NY"	"2"	2011	"CFSAN"	"clinical/host-associated"	"Blood"	"bovine"	"PRJNA280335"	"SAMN04240564"	2015	"10"	"bovclin"
"1476"	"SRR3000884"	"USA:NY"	"2"	2011	"CFSAN"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA280335"	"SAMN04240567"	2015	"10"	"bovclin"
"1477"	"SRR3000885"	"USA:NY"	"2"	2012	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA280335"	"SAMN04240568"	2015	"10"	"bovclin"
"1478"	"SRR3000886"	"USA:NY"	"2"	2011	"CFSAN"	"clinical/host-associated"	"Cecal"	"bovine"	"PRJNA280335"	"SAMN04240569"	2015	"10"	"bovclin"
"1479"	"SRR3000887"	"USA:NY"	"2"	2011	"CFSAN"	"clinical/host-associated"	"Lymph Node"	"bovine"	"PRJNA280335"	"SAMN04240570"	2015	"10"	"bovclin"
"1480"	"SRR3000888"	"USA:NY"	"2"	2011	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA280335"	"SAMN04240571"	2015	"10"	"bovclin"
"1481"	"SRR3000890"	"USA:NY"	"2"	2012	"CFSAN"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA280335"	"SAMN04240573"	2015	"10"	"bovclin"
"1482"	"SRR3000891"	"USA:NY"	"2"	2011	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA280335"	"SAMN04240574"	2015	"10"	"bovclin"
"1483"	"SRR3000892"	"USA:NY"	"2"	2009	"CFSAN"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA280335"	"SAMN04240576"	2015	"10"	"bovclin"
"1484"	"SRR3000893"	"USA:NY"	"2"	2012	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA280335"	"SAMN04240578"	2015	"10"	"bovclin"
"1485"	"SRR3000894"	"USA:NY"	"2"	2012	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA280335"	"SAMN04240579"	2015	"10"	"bovclin"
"1486"	"SRR3037399"	"USA:NY"	"2"	2012	"CFSAN"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA280335"	"SAMN04240597"	2015	"10"	"bovclin"
"1487"	"SRR3037400"	"USA:NY"	"2"	2012	"CFSAN"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA280335"	"SAMN04240598"	2015	"10"	"bovclin"
"1488"	"SRR3037401"	"USA:IN"	"5"	2012	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA280335"	"SAMN04240599"	2015	"10"	"bovclin"
"1489"	"SRR3037403"	"USA:NY"	"2"	2011	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA280335"	"SAMN04240602"	2015	"10"	"bovclin"
"1490"	"SRR3037434"	"USA:NY"	"2"	2011	"CFSAN"	"clinical/host-associated"	"Blood"	"bovine"	"PRJNA280335"	"SAMN04240581"	2015	"10"	"bovclin"
"1491"	"SRR3037435"	"USA:NM"	"6"	2010	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA280335"	"SAMN04240582"	2015	"10"	"bovclin"
"1492"	"SRR3037436"	"USA:NY"	"2"	2011	"CFSAN"	"clinical/host-associated"	"Blood"	"bovine"	"PRJNA280335"	"SAMN04240583"	2015	"10"	"bovclin"
"1493"	"SRR3037467"	"USA:NY"	"2"	2012	"CFSAN"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA280335"	"SAMN04240585"	2015	"10"	"bovclin"
"1494"	"SRR3037491"	"USA:NY"	"2"	2012	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA280335"	"SAMN04240587"	2015	"10"	"bovclin"
"1495"	"SRR3037502"	"USA:NY"	"2"	2012	"CFSAN"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA280335"	"SAMN04240588"	2015	"10"	"bovclin"
"1496"	"SRR3037516"	"USA:NY"	"2"	2012	"CFSAN"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA280335"	"SAMN04240589"	2015	"10"	"bovclin"
"1497"	"SRR3037517"	"USA:NY"	"2"	2012	"CFSAN"	"clinical/host-associated"	"Lymph Node"	"bovine"	"PRJNA280335"	"SAMN04240591"	2015	"10"	"bovclin"
"1498"	"SRR3037518"	"USA:NY"	"2"	2011	"CFSAN"	"clinical/host-associated"	"Intestine"	"bovine"	"PRJNA280335"	"SAMN04240592"	2015	"10"	"bovclin"
"1499"	"SRR3037520"	"USA:NY"	"2"	2010	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA280335"	"SAMN04240596"	2015	"10"	"bovclin"
"1500"	"SRR3097384"	"USA:NY"	"2"	2008	"CORNELL UNIVERSITY"	"clinical/host-associated"	"Feces"	"human"	"PRJNA308370"	"SAMN04394918"	2016	"10"	"humall"
"1501"	"SRR3097409"	"USA:NY"	"2"	2008	"CORNELL UNIVERSITY"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA308370"	"SAMN04394778"	2016	"10"	"bovclin"
"1502"	"SRR3097419"	"USA:NY"	"2"	2008	"CORNELL UNIVERSITY"	"clinical/host-associated"	"Feces"	"human"	"PRJNA308370"	"SAMN04394868"	2016	"10"	"humall"
"1503"	"SRR3097426"	"USA:WA"	"10"	2012	"CORNELL UNIVERSITY"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA308370"	"SAMN04394765"	2016	"10"	"bovclin"
"1504"	"SRR3097435"	"USA:WA"	"10"	2010	"CORNELL UNIVERSITY"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA308370"	"SAMN04394862"	2016	"10"	"bovclin"
"1505"	"SRR3097449"	"USA:WA"	"10"	2011	"CORNELL UNIVERSITY"	"clinical/host-associated"	"Feces"	"human"	"PRJNA308370"	"SAMN04394871"	2016	"10"	"humall"
"1506"	"SRR3097456"	"USA:WA"	"10"	2011	"CORNELL UNIVERSITY"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA308370"	"SAMN04394802"	2016	"10"	"bovclin"
"1507"	"SRR3097505"	"USA:NY"	"2"	2010	"CORNELL UNIVERSITY"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA308370"	"SAMN04394806"	2016	"10"	"bovclin"
"1508"	"SRR3097507"	"USA:WA"	"10"	2012	"CORNELL UNIVERSITY"	"clinical/host-associated"	"Feces"	"human"	"PRJNA308370"	"SAMN04394887"	2016	"10"	"humall"
"1509"	"SRR3097518"	"USA:WA"	"10"	2008	"CORNELL UNIVERSITY"	"clinical/host-associated"	"Feces"	"human"	"PRJNA308370"	"SAMN04394835"	2016	"10"	"humall"
"1510"	"SRR3097528"	"USA:WA"	"10"	2011	"CORNELL UNIVERSITY"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA308370"	"SAMN04394920"	2016	"10"	"bovclin"
"1511"	"SRR3097533"	"USA:WA"	"10"	2009	"CORNELL UNIVERSITY"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA308370"	"SAMN04394793"	2016	"10"	"bovclin"
"1512"	"SRR3097565"	"USA:WA"	"10"	2008	"CORNELL UNIVERSITY"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA308370"	"SAMN04394889"	2016	"10"	"bovclin"
"1513"	"SRR3115243"	"USA:NM"	"6"	2009	"CFSAN"	"env/food/other"	"Beef"	"bovine"	"PRJNA183851"	"SAMN04217315"	2015	"10"	"bovenv"
"1514"	"SRR3156384"	"USA:CA"	"9"	2015	"USDA-FSIS"	"env/food/other"	"Not Specified"	"bovine"	"PRJNA292666"	"SAMN04481403"	2016	"10"	"bovenv"
"1515"	"SRR3173527"	"USA:CT"	"1"	2009	"CFSAN"	"env/food/other"	"Beef"	"bovine"	"PRJNA183850"	"SAMN04224392"	2015	"10"	"bovenv"
"1516"	"SRR3173528"	"USA:CT"	"1"	2009	"CFSAN"	"env/food/other"	"Beef"	"bovine"	"PRJNA183850"	"SAMN04224393"	2015	"10"	"bovenv"
"1517"	"SRR3392754"	"USA"	"8"	2016	"PULSENET"	"clinical/host-associated"	"Feces"	"human"	"PRJNA230403"	"SAMN04632331"	2015	"10"	"humall"
"1518"	"SRR3405715"	"USA"	"5"	2016	"PULSENET"	"clinical/host-associated"	"Beef"	"bovine"	"PRJNA230403"	"SAMN04578545"	2016	"10"	"bovclin"
"1519"	"SRR3476368"	"USA:CA"	"9"	2015	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN04942593"	2016	"10"	"bovenv"
"1520"	"SRR3476440"	"USA:CA"	"9"	2015	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN04942597"	2016	"10"	"bovenv"
"1521"	"SRR3476441"	"USA:CA"	"9"	2015	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN04942596"	2016	"10"	"bovenv"
"1522"	"SRR3632939"	"USA"	"5"	2016	"PULSENET"	"clinical/host-associated"	"Feces"	"human"	"PRJNA230403"	"SAMN05150111"	2016	"10"	"humall"
"1523"	"SRR3664744"	"USA:MD"	"3"	2012	"FDA"	"env/food/other"	"Beef"	"bovine"	"PRJNA292661"	"SAMN02699317"	2014	"10"	"bovenv"
"1524"	"SRR3664802"	"USA:CA"	"9"	2012	"FDA"	"env/food/other"	"Beef"	"bovine"	"PRJNA292661"	"SAMN02699325"	2014	"10"	"bovenv"
"1525"	"SRR3664934"	"USA:NY"	"2"	2012	"FDA"	"env/food/other"	"Beef"	"bovine"	"PRJNA292661"	"SAMN02699359"	2014	"10"	"bovenv"
"1526"	"SRR3664944"	"USA:PA"	"3"	2012	"FDA"	"env/food/other"	"Beef"	"bovine"	"PRJNA292661"	"SAMN02699362"	2014	"10"	"bovenv"
"1527"	"SRR3925278"	"USA:CA"	"9"	2015	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN05408019"	2016	"10"	"bovenv"
"1528"	"SRR3928711"	"USA:CA"	"9"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN05413589"	2016	"10"	"bovenv"
"1529"	"SRR3930241"	"USA"	"8"	2016	"PULSENET"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA230403"	"SAMN05360266"	2016	"10"	"humall"
"1530"	"SRR3933665"	"USA"	"3"	2016	"PULSENET"	"clinical/host-associated"	"Blood"	"human"	"PRJNA230403"	"SAMN05271613"	2016	"10"	"humall"
"1531"	"SRR4040233"	"USA"	"8"	2016	"PULSENET"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA230403"	"SAMN05568565"	2016	"10"	"humall"
"1532"	"SRR4044634"	"USA"	"4"	2014	"PULSENET"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA287785"	"SAMN05596753"	2016	"10"	"humall"
"1533"	"SRR4044681"	"USA"	"3"	2014	"PULSENET"	"clinical/host-associated"	"Blood"	"human"	"PRJNA287785"	"SAMN05596824"	2016	"10"	"humall"
"1534"	"SRR4046920"	"USA"	"3"	2016	"PULSENET"	"clinical/host-associated"	"Feces"	"human"	"PRJNA230403"	"SAMN05558771"	2016	"10"	"humall"
"1535"	"SRR4054670"	"USA:WY"	"8"	2016	"PULSENET"	"clinical/host-associated"	"Lung"	"human"	"PRJNA230403"	"SAMN05595787"	2016	"10"	"humall"
"1536"	"SRR4243138"	"USA:NY"	"2"	2015	"CFSAN"	"clinical/host-associated"	"Blood"	"human"	"PRJNA183850"	"SAMN03795328"	2015	"10"	"humall"
"1537"	"SRR4244398"	"USA"	"8"	2016	"PULSENET"	"clinical/host-associated"	"Blood"	"human"	"PRJNA230403"	"SAMN05736449"	2016	"10"	"humall"
"1538"	"SRR4280632"	"USA:MD"	"3"	2015	"FDA"	"env/food/other"	"Beef"	"bovine"	"PRJNA292661"	"SAMN05771791"	2016	"10"	"bovenv"
"1539"	"SRR4292607"	"USA:TX"	"6"	2016	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA324570"	"SAMN05710827"	2016	"10"	"bovclin"
"1540"	"SRR4292612"	"USA:NY"	"2"	2016	"CFSAN"	"clinical/host-associated"	"Intestine"	"bovine"	"PRJNA324570"	"SAMN05710973"	2016	"10"	"bovclin"
"1541"	"SRR4292616"	"USA:NY"	"2"	2016	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA324570"	"SAMN05710969"	2016	"10"	"bovclin"
"1542"	"SRR4345507"	"USA:SD"	"8"	2016	"CFSAN"	"clinical/host-associated"	"Liver"	"bovine"	"PRJNA280335"	"SAMN05781469"	2016	"10"	"bovclin"
"1543"	"SRR4420695"	"USA:MN"	"5"	2016	"CFSAN"	"env/food/other"	"Beef"	"bovine"	"PRJNA215333"	"SAMN05898815"	2016	"10"	"bovenv"
"1544"	"SRR4420897"	"USA"	"9"	2014	"EDLB-CDC"	"clinical/host-associated"	"Blood"	"human"	"PRJNA287785"	"SAMN05907713"	2016	"10"	"humall"
"1545"	"SRR4420948"	"USA"	"10"	2014	"EDLB-CDC"	"clinical/host-associated"	"Blood"	"human"	"PRJNA287785"	"SAMN05907763"	2016	"10"	"humall"
"1546"	"SRR4841710"	"USA"	"8"	2016	"EDLB-CDC"	"clinical/host-associated"	"Blood"	"human"	"PRJNA230403"	"SAMN05957682"	2016	"10"	"humall"
"1547"	"SRR5000216"	"USA:SD"	"8"	2014	"CFSAN"	"clinical/host-associated"	"Liver"	"bovine"	"PRJNA280335"	"SAMN05781519"	2016	"10"	"bovclin"
"1548"	"SRR5000221"	"USA:SD"	"8"	2013	"CFSAN"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA280335"	"SAMN05781521"	2016	"10"	"bovclin"
"1549"	"SRR5000227"	"USA:MN"	"5"	2012	"CFSAN"	"clinical/host-associated"	"Feces"	"bovine"	"PRJNA280335"	"SAMN05781502"	2016	"10"	"bovclin"
"1550"	"SRR5000235"	"USA:MN"	"5"	2016	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA280335"	"SAMN05781504"	2016	"10"	"bovclin"
"1551"	"SRR5000237"	"USA:SD"	"8"	2016	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA280335"	"SAMN05781524"	2016	"10"	"bovclin"
"1552"	"SRR5000752"	"USA:MN"	"5"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN05991079"	2016	"10"	"bovenv"
"1553"	"SRR5006471"	"USA:CA"	"9"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06006152"	2016	"10"	"bovenv"
"1554"	"SRR5006472"	"USA:CA"	"9"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06006148"	2016	"10"	"bovenv"
"1555"	"SRR5006474"	"USA:CA"	"9"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06006149"	2016	"10"	"bovenv"
"1556"	"SRR5006476"	"USA:CA"	"9"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06006150"	2016	"10"	"bovenv"
"1557"	"SRR5045015"	"USA:NC"	"4"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06048852"	2016	"10"	"bovenv"
"1558"	"SRR5075657"	"USA:CO"	"8"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06103562"	2016	"10"	"bovenv"
"1559"	"SRR5091705"	"USA:WI"	"5"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06127073"	2016	"10"	"bovenv"
"1560"	"SRR5110557"	"USA"	"1"	2016	"PULSENET"	"clinical/host-associated"	"Blood"	"human"	"PRJNA230403"	"SAMN06135349"	2016	"10"	"humall"
"1561"	"SRR5120844"	"USA:MN"	"5"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06163794"	2016	"10"	"bovenv"
"1562"	"SRR5120855"	"USA:MN"	"5"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06163793"	2016	"10"	"bovenv"
"1563"	"SRR5125979"	"USA"	"1"	2016	"PULSENET"	"clinical/host-associated"	"Blood"	"human"	"PRJNA230403"	"SAMN06164368"	2016	"10"	"humall"
"1564"	"SRR5127030"	"USA:MN"	"5"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06175406"	2016	"10"	"bovenv"
"1565"	"SRR5127031"	"USA:MN"	"5"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06175407"	2016	"10"	"bovenv"
"1566"	"SRR5127066"	"USA:MN"	"5"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06175408"	2016	"10"	"bovenv"
"1567"	"SRR5130041"	"USA:CA"	"9"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06183469"	2016	"10"	"bovenv"
"1568"	"SRR5188920"	"USA"	"5"	2016	"PULSENET"	"clinical/host-associated"	"Feces"	"human"	"PRJNA230403"	"SAMN06234948"	2017	"10"	"humall"
"1569"	"SRR5195409"	"USA"	"10"	2016	"PULSENET"	"clinical/host-associated"	"Feces"	"human"	"PRJNA230403"	"SAMN06244438"	2017	"10"	"humall"
"1570"	"SRR5195880"	"USA:WI"	"5"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06250985"	2017	"10"	"bovenv"
"1571"	"SRR5209736"	"USA"	"8"	2014	"EDLB-CDC"	"clinical/host-associated"	"Urine"	"human"	"PRJNA287785"	"SAMN06276971"	2017	"10"	"humall"
"1572"	"SRR5209744"	"USA"	"1"	2014	"EDLB-CDC"	"clinical/host-associated"	"Urine"	"human"	"PRJNA287785"	"SAMN06277015"	2017	"10"	"humall"
"1573"	"SRR5224180"	"USA:MN"	"5"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06289224"	2017	"10"	"bovenv"
"1574"	"SRR5235498"	"USA:MN"	"5"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06307795"	2017	"10"	"bovenv"
"1575"	"SRR5238120"	"USA"	"5"	2016	"PULSENET"	"clinical/host-associated"	"Urine"	"human"	"PRJNA230403"	"SAMN06299111"	2017	"10"	"humall"
"1576"	"SRR5238147"	"USA"	"1"	2017	"PULSENET"	"clinical/host-associated"	"Blood"	"human"	"PRJNA230403"	"SAMN06308322"	2017	"10"	"humall"
"1577"	"SRR5238151"	"USA"	"5"	2017	"PULSENET"	"clinical/host-associated"	"Blood"	"human"	"PRJNA230403"	"SAMN06299101"	2017	"10"	"humall"
"1578"	"SRR5238261"	"USA"	"8"	2017	"PULSENET"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA230403"	"SAMN06291534"	2017	"10"	"humall"
"1579"	"SRR5238336"	"USA"	"10"	2017	"PULSENET"	"clinical/host-associated"	"Feces"	"human"	"PRJNA230403"	"SAMN06288316"	2017	"10"	"humall"
"1580"	"SRR5238340"	"USA"	"5"	2017	"PULSENET"	"clinical/host-associated"	"Feces"	"human"	"PRJNA230403"	"SAMN06281477"	2017	"10"	"humall"
"1581"	"SRR5242739"	"USA"	"10"	2017	"PULSENET"	"clinical/host-associated"	"Urine"	"human"	"PRJNA230403"	"SAMN06288331"	2017	"10"	"humall"
"1582"	"SRR5259943"	"USA"	"3"	2016	"PULSENET"	"clinical/host-associated"	"Feces"	"human"	"PRJNA230403"	"SAMN06320631"	2017	"10"	"humall"
"1583"	"SRR5263955"	"USA"	"4"	2016	"PULSENET"	"clinical/host-associated"	"Blood"	"human"	"PRJNA230403"	"SAMN06333713"	2017	"10"	"humall"
"1584"	"SRR5271452"	"USA:TX"	"6"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06346604"	2017	"10"	"bovenv"
"1585"	"SRR5271480"	"USA:CA"	"9"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06346605"	2017	"10"	"bovenv"
"1586"	"SRR5271496"	"USA:TX"	"6"	2016	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06346603"	2017	"10"	"bovenv"
"1587"	"SRR5277761"	"USA"	"5"	2016	"PULSENET"	"clinical/host-associated"	"Feces"	"human"	"PRJNA230403"	"SAMN06341083"	2017	"10"	"humall"
"1588"	"SRR5278598"	"USA"	"5"	2016	"PULSENET"	"clinical/host-associated"	"Blood"	"human"	"PRJNA230403"	"SAMN06345845"	2017	"10"	"humall"
"1589"	"SRR5281933"	"USA"	"8"	2016	"PULSENET"	"clinical/host-associated"	"Blood"	"human"	"PRJNA230403"	"SAMN06350878"	2017	"10"	"humall"
"1590"	"SRR5296116"	"USA"	"4"	2016	"PULSENET"	"clinical/host-associated"	"Feces"	"human"	"PRJNA230403"	"SAMN06350857"	2017	"10"	"humall"
"1591"	"SRR5311510"	"USA:MN"	"5"	2015	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06473422"	2017	"10"	"bovenv"
"1592"	"SRR5341712"	"USA"	"2"	2016	"PULSENET"	"clinical/host-associated"	"Blood"	"human"	"PRJNA230403"	"SAMN06481906"	2017	"10"	"humall"
"1593"	"SRR5341724"	"USA"	"5"	2016	"PULSENET"	"clinical/host-associated"	"Feces"	"human"	"PRJNA230403"	"SAMN06464294"	2017	"10"	"humall"
"1594"	"SRR5341744"	"USA"	"5"	2016	"PULSENET"	"clinical/host-associated"	"Feces"	"human"	"PRJNA230403"	"SAMN06464608"	2017	"10"	"humall"
"1595"	"SRR5350414"	"USA:SD"	"8"	2016	"CFSAN"	"clinical/host-associated"	"Lung"	"bovine"	"PRJNA280335"	"SAMN06330646"	2017	"10"	"bovclin"
"1596"	"SRR5350752"	"USA:KS"	"7"	2017	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06602759"	2017	"10"	"bovenv"
"1597"	"SRR5364266"	"USA"	"8"	2017	"PULSENET"	"clinical/host-associated"	"Feces"	"human"	"PRJNA230403"	"SAMN06602344"	2017	"10"	"humall"
"1598"	"SRR5364948"	"USA"	"8"	2017	"PULSENET"	"clinical/host-associated"	"Blood"	"human"	"PRJNA230403"	"SAMN06616183"	2017	"10"	"humall"
"1599"	"SRR5365215"	"USA:ID"	"10"	2017	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06624566"	2017	"10"	"bovenv"
"1600"	"SRR5379291"	"USA"	"10"	2017	"PULSENET"	"clinical/host-associated"	"Fluid"	"human"	"PRJNA230403"	"SAMN06622009"	2017	"10"	"humall"
"1601"	"SRR5381007"	"USA"	"10"	2017	"PULSENET"	"clinical/host-associated"	"Fluid"	"human"	"PRJNA230403"	"SAMN06638380"	2017	"10"	"humall"
"1602"	"SRR5382699"	"USA"	"2"	2016	"PULSENET"	"clinical/host-associated"	"Not Specified"	"human"	"PRJNA230403"	"SAMN06642199"	2017	"10"	"humall"
"1603"	"SRR5438371"	"USA"	"1"	2016	"PULSENET"	"clinical/host-associated"	"Blood"	"human"	"PRJNA230403"	"SAMN06711369"	2017	"10"	"humall"
"1604"	"SRR5448564"	"USA:CA"	"9"	2017	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06754661"	2017	"10"	"bovenv"
"1605"	"SRR5459567"	"USA"	"5"	2016	"PULSENET"	"clinical/host-associated"	"Blood"	"human"	"PRJNA230403"	"SAMN06760134"	2017	"10"	"humall"
"1606"	"SRR5459688"	"USA"	"2"	2017	"PULSENET"	"clinical/host-associated"	"Urine"	"human"	"PRJNA230403"	"SAMN06732562"	2017	"10"	"humall"
"1607"	"SRR5486500"	"USA"	"2"	2016	"PULSENET"	"clinical/host-associated"	"Blood"	"human"	"PRJNA230403"	"SAMN06827093"	2017	"10"	"humall"
"1608"	"SRR5498102"	"USA:OH"	"5"	2017	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06882378"	2017	"10"	"bovenv"
"1609"	"SRR5498120"	"USA:UT"	"8"	2017	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN06882367"	2017	"10"	"bovenv"
"1610"	"SRR5500983"	"USA"	"5"	2016	"PULSENET"	"clinical/host-associated"	"Blood"	"human"	"PRJNA230403"	"SAMN06847833"	2017	"10"	"humall"
"1611"	"SRR5508365"	"USA"	"5"	2016	"PULSENET"	"clinical/host-associated"	"Feces"	"human"	"PRJNA230403"	"SAMN06854789"	2017	"10"	"humall"
"1612"	"SRR5576108"	"USA:NY"	"2"	2017	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN07141758"	2017	"10"	"bovenv"
"1613"	"SRR5583276"	"USA:AZ"	"9"	2017	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN07151985"	2017	"10"	"bovenv"
"1614"	"SRR5583309"	"USA:FL"	"4"	2017	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN07151979"	2017	"10"	"bovenv"
"1615"	"SRR5584493"	"USA:WI"	"5"	2017	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN07152192"	2017	"10"	"bovenv"
"1616"	"SRR5588876"	"USA:OR"	"10"	2017	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN07159192"	2017	"10"	"bovenv"
"1617"	"SRR5601759"	"USA:CA"	"9"	2004	"WUGSC"	"clinical/host-associated"	"Blood"	"human"	"PRJNA168718"	"SAMN06651698"	2017	"10"	"humall"
"1618"	"SRR5659559"	"USA"	"4"	2016	"PULSENET"	"clinical/host-associated"	"Feces"	"human"	"PRJNA230403"	"SAMN07194011"	2017	"10"	"humall"
"1619"	"SRR5660137"	"USA:AZ"	"9"	2017	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN07206070"	2017	"10"	"bovenv"
"1620"	"SRR5666360"	"USA:FL"	"4"	2017	"CFSAN"	"clinical/host-associated"	"Tissue Pool"	"bovine"	"PRJNA324570"	"SAMN07210936"	2017	"10"	"bovclin"
"1621"	"SRR5681044"	"USA:OH"	"5"	2017	"USDA-FSIS"	"env/food/other"	"Beef"	"bovine"	"PRJNA242847"	"SAMN07230020"	2017	"10"	"bovenv"
